Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
38,0.891658,0,2.55961,-0,6.06463e-08,0,0,0,0,0,0,0.890598,0.65,0.0119682,1.10264,1.02384,0.0206543,0.000577792,0.000114191,-5.80011e-05,0.000591817,1.13293,0,0,0,0,6.59028
39,0.901906,0,2.58956,-0,6.06557e-08,0,0,0,0,0,0,0.904661,0.65,0.0104404,1.11401,1.03582,0.044617,0.000541797,0.00012239,-5.64453e-05,0.000558309,1.13317,0,0,0,0,6.40751
40,0.911953,0,2.61896,-0,6.06653e-08,0,0,0,0,0,0,0.917759,0.65,0.00895114,1.12466,1.04758,0.0681323,0.000501642,0.000131155,-5.40008e-05,0.000521309,1.13341,0,0,0,0,6.20135
41,1.21317,0,3.4997,-0,6.08707e-08,0,0,0,0,0,0,0.37375,0.65,0,0.749793,1.39988,0.772726,0.000459318,0.000798814,0.000589363,0.00109381,1.13851,0,0,0,0,9.24601
42,1.10776,0,3.19156,-0,6.08125e-08,0,0,0,0,0,0,0.374251,0.65,0.00306242,0.750049,1.27662,0.526213,0.00082019,0.000682938,0.00130995,0.0016897,1.13706,0,0,0,0,9.82908
43,0.612879,0,1.74676,-0,6.03193e-08,0,0,0,0,0,0,0.536941,0.65,0.0288672,0.843587,0.698703,-0.629625,0.00153855,-6.01634e-05,5.43018e-05,0.00154069,1.12483,0,0,0,0,8.90057
44,0.607171,0,1.72954,-0,6.02943e-08,0,0,0,0,0,0,0.556296,0.65,0.0294397,0.856056,0.691816,-0.643401,0.00156949,-7.71739e-05,4.07681e-05,0.00157191,1.12421,0,0,0,0,8.98896
45,0.598489,0,1.70424,-0,6.02791e-08,0,0,0,0,0,0,0.576337,0.65,0.0298398,0.869227,0.681695,-0.663642,0.00158122,-9.31249e-05,2.53007e-05,0.00158416,1.12384,0,0,0,0,8.99076
46,0.585912,0,1.66832,-0,6.02764e-08,0,0,0,0,0,0,0.596947,0.65,0.030039,0.883034,0.667328,-0.692376,0.00156885,-0.000106279,8.11524e-06,0.00157246,1.12377,0,0,0,0,8.88947
47,0.573656,0,1.63463,-0,6.03098e-08,0,0,0,0,0,0,0.618001,0.65,0.0300093,0.8974,0.65385,-0.719331,0.00146787,-0.000104914,-9.56514e-06,0.00147165,1.1246,0,0,0,0,8.52231
48,0.577465,0,1.64794,-0,6.03772e-08,0,0,0,0,0,0,0.63937,0.65,0.029729,0.912238,0.659175,-0.708682,0.00127299,-7.60883e-05,-2.39435e-05,0.00127549,1.12626,0,0,0,0,7.96033
