Point ID,Density,Energy,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
157,0.678599,2.08089,1.18218,0.887906,-0.0770531,0,0.891243,0.62113,0.0436736,0,0.622663,0.598254,-0.896754,0.881602,1.30844,-0.113547,0,1.31336
158,0.896542,2.65379,0.841668,0.883971,-0.078905,0,0.887486,0.63638,0.0423308,0,0.637786,0.885812,-0.254884,0.988031,0.985978,-0.0880103,0,0.989898
159,0.998734,2.92787,0.74071,0.87881,-0.0805488,0,0.882493,0.6515,0.0409627,0,0.652786,1.01519,0.03391,1.01648,0.879923,-0.0806509,0,0.883612
160,0.994656,2.91822,0.749217,0.884075,-0.0830784,0,0.88797,0.66647,0.0395729,0,0.667644,1.00874,0.0195137,1.01416,0.888825,-0.0835248,0,0.892741
161,0.984278,2.89082,0.760486,0.886467,-0.0852913,0,0.890561,0.68127,0.0381652,0,0.682338,0.995173,-0.0107748,1.01107,0.900626,-0.0866536,0,0.904786
162,0.985029,2.89264,0.759099,0.885507,-0.087126,0,0.889783,0.69589,0.0367423,0,0.696859,0.996308,-0.00824041,1.01145,0.898965,-0.0884501,0,0.903306
163,0.986669,2.8969,0.757055,0.884654,-0.088913,0,0.889111,0.71032,0.0353069,0,0.711197,0.998522,-0.00329991,1.01201,0.896607,-0.0901143,0,0.901124
164,0.986962,2.89755,0.75626,0.883899,-0.0906579,0,0.888536,0.72453,0.0338638,0,0.725321,0.999034,-0.00215601,1.01223,0.895576,-0.0918555,0,0.900274
165,0.987827,2.89969,0.754787,0.882947,-0.0923341,0,0.887761,0.73852,0.0324145,0,0.739231,1.00031,0.000690305,1.01264,0.893827,-0.0934719,0,0.898701
166,0.989378,2.90359,0.75237,0.881608,-0.093924,0,0.886597,0.75228,0.0309618,0,0.752917,1.00254,0.00566023,1.0133,0.891073,-0.0949323,0,0.896116
167,0.991304,2.90847,0.749525,0.880142,-0.0954572,0,0.885303,0.76578,0.0295103,0,0.766348,1.00526,0.011738,1.01408,0.887863,-0.0962946,0,0.89307
168,0.993452,2.91389,0.746292,0.878449,-0.0969248,0,0.88378,0.77901,0.0280628,0,0.779515,1.00831,0.0185568,1.01496,0.884239,-0.0975637,0,0.889606
169,0.995863,2.91999,0.742706,0.876593,-0.0983347,0,0.882091,0.79197,0.0266206,0,0.792417,1.01173,0.0261893,1.01594,0.880235,-0.0987433,0,0.885756
170,0.99849,2.92664,0.73881,0.874573,-0.0996891,0,0.880237,0.80464,0.0251876,0,0.805034,1.01546,0.0345037,1.01699,0.875896,-0.0998399,0,0.881568
171,1.0013,2.93375,0.734607,0.872362,-0.100984,0,0.878187,0.81701,0.0237664,0,0.817356,1.01946,0.0434348,1.01813,0.871225,-0.100852,0,0.877043
172,1.00428,2.94127,0.73013,0.869966,-0.10222,0,0.87595,0.82905,0.022362,0,0.829352,1.0237,0.0529106,1.01934,0.866254,-0.101784,0,0.872214
173,1.00744,2.94925,0.72542,0.867439,-0.103405,0,0.87358,0.84077,0.0209746,0,0.841032,1.0282,0.0629438,1.0206,0.861029,-0.102641,0,0.867125
174,1.01074,2.95756,0.720439,0.864695,-0.104525,0,0.87099,0.85216,0.0196071,0,0.852386,1.03291,0.0734639,1.02193,0.855504,-0.103414,0,0.861732
175,1.0142,2.96627,0.715233,0.861798,-0.10559,0,0.868243,0.86318,0.0182657,0,0.863373,1.03785,0.0844884,1.02332,0.849731,-0.104112,0,0.856086
176,1.01778,2.97528,0.709783,0.858689,-0.106589,0,0.865279,0.87385,0.0169496,0,0.874014,1.04299,0.09595,1.02476,0.843687,-0.104726,0,0.850161
177,1.02151,2.98466,0.704113,0.855412,-0.107525,0,0.862143,0.88415,0.0156627,0,0.884289,1.04834,0.107897,1.02626,0.837395,-0.105261,0,0.843985
178,1.02537,2.99434,0.69821,0.851921,-0.108392,0,0.858789,0.89406,0.0144092,0,0.894176,1.05388,0.120272,1.02781,0.830842,-0.10571,0,0.83754
179,1.02937,3.00437,0.692081,0.848236,-0.109189,0,0.855235,0.90358,0.0131906,0,0.903676,1.05964,0.133121,1.0294,0.824034,-0.106074,0,0.830834
180,1.0335,3.01473,0.68571,0.844324,-0.109909,0,0.851448,0.9127,0.0120097,0,0.912779,1.0656,0.146432,1.03106,0.816953,-0.106346,0,0.823845
181,1.03778,3.02543,0.679088,0.840172,-0.110548,0,0.847414,0.9214,0.0108709,0,0.921464,1.07178,0.160222,1.03276,0.809587,-0.106524,0,0.816565
182,1.04221,3.0365,0.67221,0.835774,-0.111101,0,0.843126,0.92969,0.00977422,0,0.929741,1.07819,0.174522,1.03452,0.801928,-0.106601,0,0.808982
183,1.04679,3.04794,0.665053,0.831098,-0.111562,0,0.838552,0.93754,0.00872535,0,0.937581,1.08483,0.18935,1.03634,0.793952,-0.106575,0,0.801073
184,1.05154,3.0598,0.657596,0.82612,-0.111923,0,0.833668,0.94496,0.00772447,0,0.944992,1.09173,0.204755,1.03822,0.785632,-0.106438,0,0.792809
185,1.05647,3.07209,0.649802,0.820799,-0.112177,0,0.82843,0.95194,0.00677443,0,0.951964,1.09891,0.220789,1.04018,0.776927,-0.106181,0,0.784149
186,1.06161,3.08488,0.64165,0.815112,-0.112317,0,0.822814,0.95847,0.00587808,0,0.958488,1.10641,0.237516,1.0422,0.767809,-0.105799,0,0.775064
187,1.06696,3.0982,0.633077,0.808981,-0.11233,0,0.816743,0.96454,0.00503823,0,0.964553,1.11424,0.254999,1.04431,0.758208,-0.10528,0,0.765482
188,1.07259,3.11216,0.624043,0.802373,-0.112206,0,0.810181,0.97015,0.00425627,0,0.970159,1.12247,0.273373,1.04651,0.748073,-0.104612,0,0.755352
189,1.0785,3.12682,0.614449,0.795169,-0.111927,0,0.803007,0.97528,0.00353632,0,0.975286,1.13115,0.292748,1.04882,0.737293,-0.103781,0,0.744561
190,1.08478,3.14238,0.60418,0.787258,-0.111474,0,0.795111,0.97995,0.00287683,0,0.979954,1.14039,0.313374,1.05127,0.725732,-0.102762,0,0.732971
191,1.09152,3.15906,0.593069,0.778467,-0.110822,0,0.786316,0.98413,0.00228318,0,0.984133,1.15033,0.335565,1.05388,0.713194,-0.10153,0,0.720385
192,1.09882,3.17707,0.580833,0.768466,-0.109919,0,0.776287,0.98784,0.00175361,0,0.987842,1.16114,0.359698,1.05672,0.699353,-0.100033,0,0.706471
193,1.10705,3.19742,0.567175,0.757065,-0.108738,0,0.764835,0.99105,0.00129336,0,0.991051,1.17329,0.386803,1.05983,0.683857,-0.0982233,0,0.690875
194,1.11615,3.21959,0.550703,0.742351,-0.107001,0,0.750023,0.99378,0.000900437,0,0.99378,1.18704,0.417492,1.06351,0.6651,-0.0958658,0,0.671973
195,1.12828,3.24976,0.531082,0.725093,-0.104816,0,0.73263,0.99602,0.000576998,0,0.99602,1.20476,0.457053,1.06778,0.642653,-0.0928986,0,0.649333
196,1.14572,3.29305,0.502277,0.698301,-0.101171,0,0.705592,0.99776,0.000325111,0,0.99776,1.23031,0.514086,1.07383,0.609488,-0.0883033,0,0.615852
197,1.15784,3.31659,0.452667,0.638858,-0.0927079,0,0.645549,0.999,0.000145254,0,0.999,1.25465,0.568417,1.08361,0.551764,-0.0800694,0,0.557544
198,1.27541,3.63849,0.386693,0.604374,-0.0877887,0,0.610716,0.99975,3.6329e-05,0,0.99975,1.39691,0.885954,1.09526,0.473866,-0.0688317,0,0.478839
199,1.1867,3.34659,0.012667,0,0.0188899,0,0.0188899,1,0,0,1,1.33858,0.755749,1.12798,0,0.015918,0,0.015918
