Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
10,0.821635,0,2.34254,0,6.03E-08,0,0,0,0,0,0,0.49694,0.65,-0.0269493,0.818643,0.937015,-0.153002,0.00340446,-0.000102528,-0.000191085,0.00341136,1.12522,0,0,0,0,1.48915
11,0.593656,0,1.68373,0,6.01E-08,0,0,0,0,0,0,0.579825,0.65,0.0298629,0.871544,0.673492,-0.680048,0.00312522,-0.000165871,3.08E-05,0.00312977,1.11935,0,0,0,0,1.217
12,0.606194,0,1.72142,0,6.02E-08,0,0,0,0,0,0,0.605544,0.65,0.0298407,0.888861,0.68857,-0.649892,0.00291658,-0.00013848,-6.48E-06,0.00291987,1.12073,0,0,0,0,1.1865
13,0.640694,0,1.82331,0,6.03E-08,0,0,0,0,0,0,0.647228,0.65,0.0295901,0.917758,0.729323,-0.568386,0.00257094,-9.26E-05,-5.52E-05,0.0025732,1.12315,0,0,0,0,1.14355
14,0.825516,0,2.3593,0,6.04E-08,0,0,0,0,0,0,0.793754,0.65,0.0211249,1.02615,0.943719,-0.139594,0.0016791,0.000118551,-0.000131485,0.00168841,1.12794,0,0,0,0,1.0479
15,0.828004,0,2.3665,0,6.04E-08,0,0,0,0,0,0,0.796415,0.65,0.0209284,1.02821,0.946598,-0.133835,0.00167112,0.000119268,-0.000132084,0.00168057,1.12798,0,0,0,0,1.0472
16,0.720895,0,2.05571,0,6.03E-08,0,0,0,0,0,0,0.703223,0.65,0.0274059,0.958005,0.822284,-0.382465,0.00204819,3.73E-05,-0.000102849,0.00205111,1.12541,0,0,0,0,1.08069
17,0.778928,0,2.22425,0,6.04E-08,0,0,0,0,0,0,0.743598,0.65,0.0249712,0.987958,0.889699,-0.247634,0.00181834,9.86E-05,-0.000121621,0.00182507,1.12697,0,0,0,0,1.05897
18,0.645078,0,1.83604,0,6.03E-08,0,0,0,0,0,0,0.650233,0.65,0.0294894,0.919876,0.734416,-0.5582,0.00253807,-8.58E-05,-5.81E-05,0.00254018,1.1233,0,0,0,0,1.13964
19,0.829465,0,2.37073,0,6.04E-08,0,0,0,0,0,0,0.797634,0.65,0.0208367,1.02915,0.948293,-0.130446,0.00166597,0.00012028,-0.000132563,0.00167556,1.12801,0,0,0,0,1.04664
20,0.712825,0,2.03227,0,6.03E-08,0,0,0,0,0,0,0.697233,0.65,0.0277759,0.953628,0.812907,-0.401217,0.00208392,2.83E-05,-0.000100265,0.00208652,1.12519,0,0,0,0,1.08477
21,0.715867,0,2.0411,0,6.03E-08,0,0,0,0,0,0,0.699182,0.65,0.0276673,0.95505,0.816442,-0.394148,0.00207066,3.20E-05,-0.000101365,0.00207339,1.12528,0,0,0,0,1.08348
