"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         668,      -8.048885262,      -6.009954595,      -7.046087582,      -4.053643385
          0,           0,         669,      -8.058922532,      -6.016813188,      -7.052044534,      -4.054171848
          0,           0,         670,      -8.067133033,      -6.019975447,      -7.059442986,       -4.06733533
          0,           0,         671,      -8.076506828,      -6.024776354,      -7.062385493,      -4.065370364
          0,           0,         672,      -8.084545381,      -6.027405121,      -7.069245062,      -4.077871137
          0,           0,         673,      -8.094654959,      -6.034137101,      -7.075332729,       -4.07843696
          0,           0,         674,      -8.102930602,      -6.037181769,      -7.082746873,      -4.091549193
          0,           0,         675,      -8.112381888,      -6.041844588,      -7.085792994,      -4.089541894
          0,           0,         676,       -8.12077699,       -6.04516021,      -7.093841969,      -4.102831264
          0,           0,         677,      -8.130308289,      -6.049932869,      -7.097333513,      -4.101381869
          0,           0,         678,      -8.138771084,      -6.053291814,      -7.105575812,      -4.114858706
          0,           0,         679,      -8.148366759,      -6.058055351,      -7.109152372,      -4.113437809
          0,           0,         680,       -8.15687746,      -6.061395264,      -7.117406904,      -4.126905821
          0,           0,         681,      -8.166522162,      -6.066114931,      -7.121043295,      -4.125444331
          0,           0,         682,       -8.17507258,      -6.069416399,      -7.129324503,      -4.138868824
          0,           0,         683,      -8.184760929,      -6.074080785,      -7.133024617,      -4.137363213
          0,           0,         684,      -8.193346421,      -6.077337647,       -7.14132757,      -4.150752314
          0,           0,         685,      -8.203074761,      -6.081943134,      -7.145081098,      -4.149210348
          0,           0,         686,      -8.211692675,      -6.085153818,      -7.153400691,      -4.162569032
          0,           0,         687,      -8.221459158,      -6.089699631,      -7.157203375,      -4.160991521
          0,           0,         688,      -8.230107983,      -6.092864348,      -7.165538698,      -4.174320824
          0,           0,         689,      -8.239911418,      -6.097350948,      -7.169388427,      -4.172706167
          0,           0,         690,      -8.248590054,      -6.100470791,      -7.177739174,      -4.186006119
          0,           0,         691,      -8.258429538,      -6.104899338,      -7.181633767,      -4.184351946
          0,           0,         692,      -8.267137059,      -6.107975898,       -7.18999983,      -4.197622436
          0,           0,         693,      -8.277011765,      -6.112347955,      -7.193937824,      -4.195926283
          0,           0,         694,      -8.286278213,      -6.116859731,      -7.204485459,      -4.210961368
          0,           0,         695,      -8.296007849,      -6.120591684,      -7.207240392,      -4.208254811
          0,           0,         696,      -8.305198926,      -6.124733771,      -7.217327018,      -4.222516088
          0,           0,         697,       -8.31488254,      -6.128214062,      -7.219887809,      -4.219439994
          0,           0,         698,      -8.324044042,      -6.132196498,      -7.229941788,      -4.233671789
          0,           0,         699,      -8.333722149,      -6.135548238,       -7.23248787,      -4.230555627
          0,           0,         700,      -8.342882668,      -6.139442758,      -7.242525881,      -4.244822475
          0,           0,         701,      -8.352573439,      -6.142712174,      -7.245049714,      -4.241685567
          0,           0,         702,      -8.361744522,      -6.146548022,      -7.255082074,      -4.255966474
          0,           0,         703,      -8.371456432,      -6.149755812,      -7.257610542,      -4.252782426
          0,           0,         704,      -8.380643616,      -6.153546967,      -7.267656717,      -4.267058993
          0,           0,         705,      -8.390380105,      -6.156704045,      -7.270203107,      -4.263812189
          0,           0,         706,      -8.399585316,      -6.160458327,      -7.280271147,      -4.278078858
          0,           0,         707,      -8.409347388,      -6.163571483,      -7.282839285,      -4.274762384
          0,           0,         708,      -8.418571101,      -6.167293914,        -7.2929334,      -4.289016543
          0,           0,         709,      -8.428358704,      -6.170367929,      -7.295524598,      -4.285624491
          0,           0,         710,      -8.437600677,       -6.17406211,      -7.305647424,      -4.299863209
          0,           0,         711,      -8.447413159,      -6.177100756,      -7.308260103,      -4.296390414
          0,           0,         712,      -8.456672667,      -6.180769581,       -7.31841265,       -4.31061124
          0,           0,         713,      -8.466508902,      -6.183776121,      -7.321044799,       -4.30705434
          0,           0,         714,       -8.47578483,      -6.187422123,      -7.331227597,      -4.321255743
          0,           0,         715,        -8.4856433,      -6.190399542,      -7.333877027,      -4.317612889
          0,           0,         716,      -8.494934194,      -6.194025048,      -7.344091204,      -4.331794354
          0,           0,         717,      -8.504813061,       -6.19697616,      -7.346755778,      -4.328064553
          0,           0,         718,      -8.514117238,      -6.200583369,      -7.357001988,      -4.342225867
          0,           0,         719,      -8.524014405,      -6.203510869,      -7.359679498,      -4.338408344
          0,           0,         720,      -8.533329961,      -6.207101886,      -7.369958885,      -4.352549636
          0,           0,         721,      -8.543243118,      -6.210008377,      -7.372646959,      -4.348643768
          0,           0,         722,      -8.552567982,      -6.213585237,      -7.382960093,      -4.362765015
          0,           0,         723,      -8.562494611,       -6.21647324,      -7.385656079,      -4.358769922
          0,           0,         724,       -8.57182656,      -6.220037912,      -7.396003932,      -4.372870942
          0,           0,         725,      -8.581763948,      -6.222909878,      -7.398705416,      -4.368786037
          0,           0,         726,      -8.591100597,      -6.226464277,      -7.409088651,      -4.382866487
          0,           0,         727,      -8.601045824,      -6.229322586,      -7.411792604,      -4.378690975
          0,           0,         728,      -8.610384617,      -6.232868576,      -7.422212003,      -4.392750549
          0,           0,         729,      -8.620334546,      -6.235715547,      -7.424915337,      -4.388483924
          0,           0,         730,      -8.629672755,      -6.239254936,      -7.435372017,      -4.402522264
          0,           0,         731,       -8.63962402,      -6.242092819,      -7.438071574,      -4.398164192
          0,           0,         732,      -8.648958746,      -6.245627365,      -7.448567128,      -4.412181027
          0,           0,         733,       -8.65890774,      -6.248458346,       -7.45125965,       -4.40773152
          0,           0,         734,      -8.668235885,      -6.251989757,      -7.461794561,      -4.421726562
          0,           0,         735,      -8.678178773,      -6.254815952,      -7.464476599,      -4.417185761
          0,           0,         736,      -8.687497054,      -6.258345877,      -7.475052741,      -4.431158976
          0,           0,         737,       -8.69742973,      -6.261169337,      -7.477720613,      -4.426527443
          0,           0,         738,      -8.706734669,      -6.264699375,      -7.488339169,      -4.440478925
          0,           0,         739,      -8.716652792,      -6.267522074,      -7.490989398,      -4.435757395
          0,           0,         740,      -8.725940719,      -6.271053764,      -7.501651848,      -4.449687206
          0,           0,         741,      -8.735839666,      -6.273877607,      -7.504280428,      -4.444876846
          0,           0,         742,       -8.74510671,      -6.277412433,      -7.514987824,      -4.458785351
          0,           0,         743,      -8.754981623,      -6.280239248,      -7.517591229,      -4.453887503
          0,           0,         744,      -8.764223724,      -6.283778629,      -7.528345396,      -4.467774961
          0,           0,         745,      -8.774069472,      -6.286610168,      -7.530918893,       -4.46279113
          0,           0,         746,      -8.783282376,      -6.290155469,      -7.541721476,      -4.476658078
          0,           0,         747,      -8.793093579,      -6.292993412,      -7.544260934,      -4.471590182
          0,           0,         748,      -8.802272845,      -6.296545933,      -7.555113357,      -4.485437164
          0,           0,         749,      -8.812043867,      -6.299391882,      -7.557614542,      -4.480287135
          0,           0,         750,      -8.821184894,      -6.302952866,      -7.568518743,      -4.494114653
          0,           0,         751,      -8.830909868,      -6.305808345,      -7.570977201,      -4.488884771
          0,           0,         752,      -8.840007872,       -6.30937898,       -7.58193458,      -4.502693559
          0,           0,         753,      -8.849680706,      -6.312245448,      -7.584345632,      -4.497386177
          0,           0,         754,      -8.858730768,       -6.31582686,      -7.595358208,      -4.511176838
          0,           0,         755,      -8.868345173,      -6.318705699,      -7.597717273,      -4.505794456
          0,           0,         756,       -8.87734225,      -6.322298958,      -7.608786523,      -4.519567608
          0,           0,         757,      -8.886891763,      -6.325191482,      -7.611088746,      -4.514112819
          0,           0,         758,      -8.895830698,      -6.328797608,      -7.622217012,      -4.527869337
          0,           0,         759,      -8.905308687,      -6.331705065,      -7.624457466,      -4.522344855
          0,           0,         760,      -8.914184265,      -6.335325021,      -7.635646439,      -4.536085429
          0,           0,         761,      -8.923584009,      -6.338248591,      -7.637820085,      -4.530494094
          0,           0,         762,      -8.932390947,      -6.341883287,      -7.649071773,      -4.544219448
          0,           0,         763,      -8.941705638,      -6.344824089,      -7.651173497,      -4.538564202
          0,           0,         764,      -8.950438658,      -6.348474391,      -7.662489943,      -4.552275098
          0,           0,         765,      -8.959661449,       -6.35143348,      -7.664514464,      -4.546558917
          0,           0,         766,      -8.968315298,      -6.355100202,      -7.675897575,      -4.560256156
          0,           0,         767,      -8.977439359,      -6.358078575,      -7.677839953,      -4.554482217
          0,           0,         768,       -8.98600885,      -6.361762483,      -7.689291683,      -4.568166644
          0,           0,         769,      -8.995027436,      -6.364761079,      -7.691145873,      -4.562337914
          0,           0,         770,      -9.003507498,      -6.368462896,      -7.702668674,      -4.576010332
          0,           0,         771,      -9.012413979,      -6.371482596,      -7.704429782,      -4.570129989
          0,           0,         772,      -9.020799702,      -6.375203002,      -7.716025852,      -4.583791288
          0,           0,         773,      -9.029587643,      -6.378244637,      -7.717687811,       -4.57786247
          0,           0,         774,      -9.037874315,      -6.381984267,      -7.729359313,      -4.591513444
          0,           0,         775,       -9.04653752,      -6.385048614,      -7.730917136,      -4.585539466
          0,           0,         776,      -9.054720712,      -6.388808068,      -7.742665941,         -4.599181
          0,           0,         777,      -9.063253293,      -6.391895855,      -7.744113736,      -4.593164913
          0,           0,         778,       -9.07132888,      -6.395675691,      -7.755942543,       -4.60679786
          0,           0,         779,      -9.079725351,        -6.3987876,      -7.757274902,      -4.600742815
          0,           0,         780,      -9.087689559,      -6.402588342,      -7.769185272,      -4.614368048
          0,           0,         781,      -9.095944839,      -6.405725011,        -7.7703963,      -4.608277191
          0,           0,         782,      -9.103794323,      -6.409547145,       -7.78239086,      -4.621895498
          0,           0,         783,      -9.111903848,      -6.412709165,      -7.783475301,      -4.615772011
          0,           0,         784,      -9.119635675,      -6.416553147,      -7.795556222,      -4.629384311
          0,           0,         785,      -9.127595453,      -6.419741072,      -7.796508624,      -4.623231154
          0,           0,         786,      -9.135207203,      -6.423607323,      -7.808678023,      -4.636838217
          0,           0,         787,      -9.143013827,      -6.426821669,       -7.80949272,      -4.630658441
          0,           0,         788,      -9.150503589,      -6.430710585,      -7.821752669,      -4.644261243
          0,           0,         789,      -9.158154304,      -6.433951825,      -7.822424379,      -4.638057736
          0,           0,         790,       -9.16552074,      -6.437863766,       -7.83477781,      -4.651657067
          0,           0,         791,      -9.173013468,      -6.441132347,      -7.835300775,       -4.64543276
          0,           0,         792,      -9.180255814,       -6.44506765,      -7.847748863,      -4.659029249
          0,           0,         793,      -9.187589206,      -6.448363978,      -7.848118053,       -4.65278697
          0,           0,         794,      -9.194707227,      -6.452322956,      -7.860663221,      -4.666381602
          0,           0,         795,      -9.201880636,      -6.455647407,      -7.860874078,      -4.660124128
          0,           0,         796,      -9.208874741,      -6.459630345,      -7.873518572,      -4.673717652
          0,           0,         797,      -9.215888273,      -6.462983266,      -7.873565561,       -4.66744766
          0,           0,         798,       -9.22275947,      -6.466990427,      -7.886310688,      -4.681040665
          0,           0,         799,      -9.229613943,      -6.470372136,      -7.886189456,      -4.674760799
          0,           0,         800,      -9.236363727,      -6.474403762,      -7.899037325,      -4.688354206
          0,           0,         801,      -9.243060694,       -6.47781455,      -7.898743516,        -4.6820668
          0,           0,         802,      -9.249691182,      -6.481870858,      -7.911696229,      -4.695661348
          0,           0,         803,      -9.256232869,      -6.485310992,      -7.911225526,      -4.689369079
          0,           0,         804,      -9.262746684,      -6.489392183,      -7.924283857,      -4.702965281
          0,           0,         805,      -9.269135981,      -6.492861904,      -7.923631814,      -4.696670432
          0,           0,         806,      -9.275536213,      -6.496968159,      -7.936798645,      -4.710269149
          0,           0,         807,      -9.281776634,      -6.500467682,      -7.935961679,      -4.703973853
          0,           0,         808,      -9.288066864,      -6.504599166,      -7.949237429,      -4.717575717
          0,           0,         809,      -9.294162451,      -6.508128692,      -7.948212112,      -4.711282281
          0,           0,         810,      -9.300346655,      -6.512285547,       -7.96159893,       -4.72488786
          0,           0,         811,       -9.30630201,      -6.515845251,      -7.960382002,      -4.718598443
          0,           0,         812,      -9.312384481,      -6.520027614,        -7.9738808,      -4.732208448
          0,           0,         813,      -9.318204656,       -6.52361765,      -7.972469665,      -4.725924905
          0,           0,         814,      -9.324190023,      -6.527825633,       -7.98608112,      -4.739539888
          0,           0,         815,      -9.329880452,      -6.531446143,      -7.984472353,      -4.733264241
          0,           0,         816,      -9.335773619,      -6.535679848,      -7.998197785,      -4.746884715
          0,           0,         817,      -9.341340035,      -6.539330955,      -7.996390243,       -4.74061893
          0,           0,         818,      -9.347146101,      -6.543590469,      -8.010230985,      -4.754245453
          0,           0,         819,      -9.352594597,      -6.547272274,      -8.008222047,      -4.747991047
          0,           0,         820,      -9.358318776,      -6.551557676,      -8.022178584,      -4.761624222
          0,           0,         821,      -9.363655561,      -6.555270272,      -8.019967317,      -4.755383088
          0,           0,         822,        -9.3693032,      -6.559581625,      -8.034039953,      -4.769023443
          0,           0,         823,      -9.374534691,       -6.56332509,      -8.031624661,      -4.762796981
          0,           0,         824,      -9.380111243,      -6.567662447,      -8.045813826,      -4.776444952
          0,           0,         825,      -9.385243886,      -6.571436841,      -8.043193702,       -4.77023495
          0,           0,         826,      -9.390754785,      -6.575800243,      -8.057500247,      -4.783890826
          0,           0,         827,      -9.395795113,      -6.579605618,      -8.054675569,      -4.777698605
          0,           0,         828,      -9.401245733,      -6.583995103,      -8.069098686,      -4.791363104
          0,           0,         829,       -9.40620028,      -6.587831495,      -8.066069131,      -4.785189928
          0,           0,         830,      -9.411595978,      -6.592247081,      -8.080609413,      -4.798863402
          0,           0,         831,      -9.416471172,      -6.596114521,      -8.077375601,      -4.792710769
          0,           0,         832,      -9.421817205,      -6.600556228,      -8.092032412,      -4.806393481
          0,           0,         833,      -9.426619442,      -6.604454729,      -8.088594704,      -4.800262569
          0,           0,         834,      -9.431920967,      -6.608922562,      -8.103367535,      -4.813954982
          0,           0,         835,      -9.436656428,      -6.612852136,      -8.099727434,      -4.807846956
          0,           0,         836,       -9.44191845,      -6.617346096,      -8.114616684,      -4.821549357
          0,           0,         837,      -9.446593265,       -6.62130674,      -8.110775835,      -4.815465326
          0,           0,         838,      -9.451820602,       -6.62582682,      -8.125780179,      -4.829178152
          0,           0,         839,      -9.456440625,      -6.629818523,      -8.121739768,      -4.823119248
          0,           0,         840,      -9.461637991,      -6.634364707,       -8.13685813,      -4.836842652
          0,           0,         841,      -9.466208925,      -6.638387453,      -8.132621294,      -4.830809733
          0,           0,         842,      -9.471380743,      -6.642959727,       -8.14785309,      -4.844544125
          0,           0,         843,      -9.475908073,      -6.647013486,      -8.143421512,      -4.838538243
          0,           0,         844,      -9.481058613,      -6.651611824,      -8.158765552,      -4.852284027
          0,           0,         845,       -9.48554761,      -6.655696565,       -8.15414354,      -4.846305848
          0,           0,         846,      -9.490680949,      -6.660320936,      -8.169598197,       -4.86006327
          0,           0,         847,      -9.495136587,      -6.664436626,      -8.164786981,      -4.854113619
          0,           0,         848,      -9.500256583,      -6.669086995,      -8.180352076,      -4.867882963
          0,           0,         849,      -9.504683611,      -6.673233584,      -8.175356055,      -4.861962807
          0,           0,         850,      -9.509793969,      -6.677909909,      -8.191028276,      -4.875744111
          0,           0,         851,      -9.514196955,      -6.682087349,      -8.185851405,      -4.869853907
          0,           0,         852,      -9.519301034,       -6.68678959,      -8.201631018,      -4.883647755
          0,           0,         853,      -9.523684196,      -6.690997829,      -8.196275922,      -4.877788343
          0,           0,         854,      -9.528785282,      -6.695725935,      -8.212161138,      -4.891594817
          0,           0,         855,       -9.53315266,      -6.699964909,      -8.206633434,      -4.885766791
          0,           0,         856,      -9.538253806,      -6.704718831,      -8.222620596,      -4.899585868
          0,           0,         857,       -9.54260921,      -6.708988479,      -8.216924429,      -4.893789684
          0,           0,         858,      -9.547713228,      -6.713768163,      -8.233013725,      -4.907621939
          0,           0,         859,      -9.552060132,      -6.718068416,      -8.227153164,      -4.901858436
          0,           0,         860,      -9.557169704,      -6.722873801,      -8.243341526,      -4.915703784
          0,           0,         861,      -9.561511515,      -6.727204588,      -8.237321389,      -4.909973145
          0,           0,         862,       -9.56662908,      -6.732035616,      -8.253607394,      -4.923831793
          0,           0,         863,      -9.570968823,      -6.736396861,      -8.247432438,      -4.918134821
          0,           0,         864,      -9.576096696,      -6.741253467,      -8.263814246,      -4.932006957
          0,           0,         865,      -9.580437307,      -6.745645094,       -8.25748934,       -4.92634381
          0,           0,         866,      -9.585577545,      -6.750527215,      -8.273963987,      -4.940229834
          0,           0,         867,      -9.589921715,      -6.754949137,      -8.267495013,      -4.934600875
          0,           0,         868,      -9.595076303,      -6.759856704,      -8.284060567,        -4.9485008
          0,           0,         869,      -9.599426471,      -6.764308843,      -8.277452354,      -4.942906529
          0,           0,         870,      -9.604597248,      -6.769241781,      -8.294107168,      -4.956820381
          0,           0,         871,      -9.608955773,      -6.773724047,       -8.28736396,      -4.951260967
          0,           0,         872,      -9.614144326,       -6.77868229,      -8.304106211,      -4.965189178
          0,           0,         873,      -9.618513339,      -6.783194595,      -8.297233939,      -4.959665055
          0,           0,         874,      -9.623982082,      -6.788611568,      -8.294714902,      -4.957378136
          0,           0,         875,      -9.628438559,      -6.793057949,      -8.296361501,      -4.956096006
          0,           0,         876,      -9.633938186,       -6.79849163,      -8.299411498,      -4.957335127
          0,           0,         877,      -9.638477736,       -6.80298486,      -8.303271657,      -4.959483155
          0,           0,         878,      -9.644059926,      -6.808473295,      -8.306774315,      -4.963218368
          0,           0,         879,      -9.648666244,      -6.813031834,      -8.310542734,      -4.966938803
          0,           0,         880,       -9.65430013,       -6.81858137,      -8.313761662,      -4.971491713
          0,           0,         881,        -9.6589515,      -6.823203673,      -8.317416752,      -4.975628973
          0,           0,         882,      -9.664623207,      -6.828809879,      -8.320612629,      -4.980362846
          0,           0,         883,      -9.669310013,      -6.833490219,      -8.324446757,      -4.984594379
          0,           0,         884,      -9.675014009,      -6.839147196,      -8.327812451,      -4.989359333
          0,           0,         885,      -9.679733891,      -6.843879625,      -8.331907393,      -4.993631031
          0,           0,         886,      -9.685469505,      -6.849581742,      -8.335462109,      -4.998420078
          0,           0,         887,      -9.690222579,         -6.854361,      -8.339809577,      -5.002749859
          0,           0,         888,      -9.695990173,      -6.860103453,      -8.343544174,       -5.00758608
          0,           0,         889,       -9.70077695,      -6.864925174,      -8.348128782,      -5.011993116
          0,           0,         890,      -9.706576912,      -6.870704022,      -8.352033103,      -5.016890706
          0,           0,         891,       -9.71139783,      -6.875564654,      -8.356838293,       -5.02138086
          0,           0,         892,      -9.717230229,       -6.88137672,      -8.360900507,      -5.026342142
          0,           0,         893,      -9.722085109,       -6.88627341,      -8.365911212,      -5.030912103
          0,           0,         894,      -9.727950007,      -6.892116151,      -8.370118713,      -5.035931363
          0,           0,         895,      -9.732683564,      -6.897036112,      -8.359429821,      -5.028442286
          0,           0,         896,      -9.738606655,      -6.902476256,      -8.389951289,      -5.052814202
          0,           0,         897,      -9.743473765,      -6.907582409,      -8.390652848,      -5.056112217
          0,           0,         898,      -9.749457257,      -6.913541553,      -8.391487006,      -5.060188294
          0,           0,         899,      -9.754258276,      -6.918566212,      -8.379411167,      -5.051225743
          0,           0,         900,      -9.760224055,      -6.924076431,      -8.409891625,       -5.07428023
          0,           0,         901,      -9.765136993,      -6.929252641,      -8.410804974,      -5.076730442
          0,           0,         902,      -9.771018184,      -6.935266189,      -8.395829144,      -5.068215919
          0,           0,         903,      -9.776060919,      -6.939919609,       -8.42651891,      -5.090504858
          0,           0,         904,      -9.781998778,      -6.946056036,      -8.426270831,      -5.092804512
          0,           0,         905,      -9.786933483,      -6.951207945,      -8.412322843,      -5.083556783
          0,           0,         906,      -9.793005617,      -6.956804488,       -8.44210014,       -5.10590877
          0,           0,         907,      -9.797999679,      -6.962074975,      -8.442803939,       -5.10777661
          0,           0,         908,      -9.803959097,      -6.968172865,      -8.427533896,      -5.098909373
          0,           0,         909,      -9.809098934,      -6.972904239,      -8.458586965,      -5.120882056
          0,           0,         910,       -9.81511794,      -6.979110449,      -8.458312769,      -5.123154218
          0,           0,         911,      -9.820141688,          -6.98435,      -8.444307686,      -5.114034548
          0,           0,         912,      -9.826306986,      -6.990009475,      -8.474222685,      -5.136311462
          0,           0,         913,      -9.831388184,      -6.995358659,      -8.474892482,      -5.138304977
          0,           0,         914,      -9.837431362,      -7.001531628,      -8.459408316,      -5.129588377
          0,           0,         915,      -9.842669234,      -7.006336683,      -8.490599849,      -5.151539311
          0,           0,         916,      -9.848768616,      -7.012610648,      -8.490166304,      -5.153900439
          0,           0,         917,      -9.853880851,        -7.0179363,      -8.476060493,      -5.144940114
          0,           0,         918,      -9.860138181,      -7.023659009,      -8.506025897,      -5.167165302
          0,           0,         919,      -9.865305251,      -7.029087329,      -8.506619478,      -5.169261766
          0,           0,         920,      -9.871431328,      -7.035335803,      -8.490971604,      -5.160667751
          0,           0,         921,      -9.876766991,       -7.04021536,      -8.522322243,      -5.182597614
          0,           0,         922,      -9.882946583,      -7.046558097,      -8.521721671,      -5.185027927
          0,           0,         923,      -9.888147762,      -7.051970175,      -8.507580128,      -5.176217031
          0,           0,         924,      -9.894497857,      -7.057756999,      -8.537632917,       -5.19839831
          0,           0,         925,      -9.899751863,       -7.06326489,      -8.538161262,      -5.200594425
          0,           0,         926,      -9.905961789,      -7.069589177,      -8.522427799,      -5.192125356
          0,           0,         927,      -9.911396417,      -7.074543422,      -8.553963053,       -5.21404532
          0,           0,         928,      -9.917657536,       -7.08095522,      -8.553227991,      -5.216546695
          0,           0,         929,      -9.922948759,      -7.086453389,      -8.539117701,      -5.207891666
          0,           0,         930,       -9.92939262,      -7.092304386,      -8.569285845,      -5.230037769
          0,           0,         931,      -9.934734397,      -7.097891491,      -8.569778449,      -5.232337007
          0,           0,         932,       -9.94102894,      -7.104291243,      -8.554025622,      -5.223998631
          0,           0,         933,      -9.946563025,      -7.109319632,      -8.585754542,      -5.245914313
          0,           0,         934,       -9.95290616,      -7.115800162,      -8.584925253,      -5.248489721
          0,           0,         935,      -9.958287704,      -7.121383577,      -8.570890349,       -5.23999387
          0,           0,         936,       -9.96482544,      -7.127298324,      -8.601178134,      -5.262109118
          0,           0,         937,      -9.970255052,      -7.132963858,      -8.601661133,      -5.264511742
          0,           0,         938,       -9.97663402,      -7.139438497,      -8.585927967,      -5.256306687
          0,           0,         939,      -9.982267431,      -7.144540206,      -8.617837707,      -5.278219214
          0,           0,         940,      -9.988692263,       -7.15108898,      -8.616941958,      -5.280870517
          0,           0,         941,      -9.994163498,      -7.156756739,        -8.6030009,      -5.272532436
          0,           0,         942,      -10.00079464,      -7.162734759,      -8.633396482,      -5.294619937
