"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         561,      -6.980128584,      -4.102422579,      -4.052030365,      -4.048458834,      -1.499351248
          0,           0,         562,       -6.99625748,      -4.113034538,       -4.06051081,      -4.055467375,      -1.515968743
          0,           0,         563,      -7.013520779,      -4.126164152,      -4.069610503,      -4.063197585,      -1.533868081
          0,           0,         564,      -7.031518773,      -4.141701984,      -4.079240052,      -4.071618011,      -1.552640109
          0,           0,         565,      -7.049772054,       -4.15948162,      -4.089300368,      -4.080684718,      -1.571784008
          0,           0,         566,      -7.067746487,      -4.179257707,      -4.099678313,      -4.090335457,      -1.590727262
          0,           0,         567,      -7.084886131,      -4.200686101,      -4.110199551,      -4.100443205,      -1.608855477
          0,           0,         568,      -7.100606722,      -4.223306169,      -4.120632116,      -4.110812087,      -1.625511452
          0,           0,         569,      -7.114326194,      -4.246503368,      -4.130763198,      -4.121241596,      -1.640034272
          0,           0,         570,      -7.125541801,      -4.269478168,      -4.140404845,      -4.131539006,      -1.651845545
          0,           0,         571,      -7.133884637,      -4.291242237,      -4.149386273,      -4.141514574,      -1.660517899
          0,           0,         572,      -7.139164365,      -4.310659227,      -4.157566489,      -4.150989056,      -1.665831765
          0,           0,         573,      -7.141412988,      -4.326561698,      -4.164851044,      -4.159807665,      -1.667824769
          0,           0,         574,      -7.140915044,      -4.337950153,      -4.171204234,      -4.167854114,      -1.666818356
          0,           0,         575,      -7.138188189,      -4.344226949,      -4.176651353,      -4.175058779,      -1.663388019
          0,           0,         576,      -7.133903717,      -4.345366496,      -4.181272661,      -4.181400673,      -1.658271469
          0,           0,         577,        -7.1287886,      -4.341934178,      -4.185194637,      -4.186907012,      -1.652259598
          0,           0,         578,      -7.123547964,      -4.334945504,        -4.1885798,      -4.191650943,      -1.646111385
          0,           0,         579,      -7.118813581,      -4.325636895,      -4.191613939,      -4.195745859,      -1.640499513
          0,           0,         580,      -7.115113498,      -4.315244216,      -4.194492086,      -4.199336513,      -1.635981039
          0,           0,         581,      -7.112859766,      -4.304852427,       -4.19740566,      -4.202588359,      -1.632988075
          0,           0,         582,      -7.112350847,       -4.29532874,      -4.200532292,      -4.205676568,      -1.631833264
          0,           0,         583,      -7.113783701,      -4.287318392,       -4.20402872,      -4.208775847,      -1.632724227
          0,           0,         584,      -7.117270481,       -4.28127432,      -4.208026523,      -4.212051911,      -1.635781768
          0,           0,         585,      -7.122855186,      -4.277498263,      -4.212630084,      -4.215654918,      -1.641057393
          0,           0,         586,      -7.130526547,      -4.276180216,      -4.217915977,        -4.2197148,      -1.648546696
          0,           0,         587,      -7.140224974,      -4.277430471,      -4.223933183,      -4.224338306,      -1.658196613
          0,           0,         588,      -7.151843059,      -4.281302868,      -4.230704077,      -4.229607823,       -1.66990606
          0,           0,         589,      -7.165220186,      -4.287809524,      -4.238226756,      -4.235582459,      -1.683520394
          0,           0,         590,       -7.18013334,      -4.296926632,      -4.246478476,      -4.242300742,      -1.698821484
          0,           0,         591,      -7.196292173,      -4.308590333,      -4.255412397,      -4.249776565,      -1.715520377
          0,           0,         592,       -7.21334626,       -4.32269198,      -4.264939345,      -4.257980048,      -1.733259992
          0,           0,         593,      -7.230878308,      -4.339083706,      -4.274928687,      -4.266836483,      -1.751606435
          0,           0,         594,      -7.248387099,      -4.357568273,      -4.285235021,      -4.276250076,      -1.770031146
          0,           0,         595,      -7.265308583,      -4.377868791,       -4.29570029,      -4.286106899,      -1.787926854
          0,           0,         596,      -7.281055164,      -4.399597936,      -4.306149186,      -4.296270439,      -1.804645273
          0,           0,         597,      -7.295058469,       -4.42222585,      -4.316394901,      -4.306582983,      -1.819544294
          0,           0,         598,       -7.30681705,      -4.445051074,      -4.326248508,      -4.316869233,      -1.832045598
          0,           0,         599,      -7.315941372,      -4.467185648,      -4.335530411,      -4.326943105,      -1.841693432
          0,           0,         600,      -7.322192924,      -4.487572836,      -4.344083958,      -4.336619032,      -1.848206681
          0,           0,         601,      -7.325523191,      -4.505064542,      -4.351790711,      -4.345727314,      -1.851525101
          0,           0,         602,      -7.326109021,      -4.518578441,      -4.358584671,      -4.354130318,      -1.851844023
          0,           0,         603,      -7.324355262,      -4.527316438,      -4.364459805,      -4.361733848,      -1.849610158
          0,           0,         604,      -7.320842599,      -4.530969605,      -4.369468353,      -4.368491373,      -1.845459692
          0,           0,         605,      -7.316244489,      -4.529813325,      -4.373713789,      -4.374404673,      -1.840125042
          0,           0,         606,      -7.311250455,      -4.524643895,      -4.377341638,      -4.379523083,      -1.834349631
          0,           0,         607,      -7.306507734,      -4.516589529,      -4.380527682,      -4.383939718,      -1.828824726
          0,           0,         608,      -7.302580534,      -4.506882427,      -4.383464013,      -4.387783931,      -1.824147919
          0,           0,         609,      -7.299927142,      -4.496673543,      -4.386345284,      -4.391211279,      -1.820802045
          0,           0,         610,      -7.298893813,      -4.486926909,        -4.3893571,      -4.394392524,      -1.819151639
          0,           0,         611,      -7.299721378,      -4.478387037,      -4.392667324,      -4.397502907,       -1.81945174
          0,           0,         612,       -7.30255943,      -4.471593395,      -4.396420335,      -4.400712682,      -1.821863559
          0,           0,         613,      -7.307482915,      -4.466916346,      -4.400733823,      -4.404179449,      -1.826471952
          0,           0,         614,      -7.314506823,      -4.464597158,      -4.405697418,      -4.408042438,       -1.83330062
          0,           0,         615,      -7.323595843,      -4.464783113,      -4.411372309,      -4.412418445,      -1.842322083
          0,           0,         616,      -7.334667999,      -4.467554396,      -4.417791308,      -4.417399138,      -1.853461468
          0,           0,         617,      -7.347592534,      -4.472942574,      -4.424959081,      -4.423049462,      -1.866594277
          0,           0,         618,      -7.362183445,      -4.480941558,      -4.432852568,      -4.429407012,      -1.881539295
          0,           0,         619,      -7.378190236,      -4.491512013,      -4.441421789,      -4.436482263,       -1.89804801
          0,           0,         620,      -7.395288099,      -4.504579817,      -4.450591444,      -4.444259759,      -1.915792554
          0,           0,         621,      -7.413071205,      -4.520028601,      -4.460263929,      -4.452700496,      -1.934355769
          0,           0,         622,      -7.431054747,      -4.537685999,      -4.470324327,      -4.461745649,      -1.953229239
          0,           0,         623,      -7.448693402,      -4.557303252,      -4.480645801,      -4.471319719,      -1.971827733
          0,           0,         624,       -7.46541835,       -4.57853007,      -4.491085753,      -4.481323954,      -1.989523981
          0,           0,         625,      -7.480671263,      -4.600890959,      -4.501462068,      -4.491610895,      -2.005685459
          0,           0,         626,       -7.49391353,      -4.623762951,      -4.511549195,      -4.501975823,      -2.019693436
          0,           0,         627,      -7.504662535,      -4.646348636,      -4.521127668,      -4.512197184,      -2.030992201
          0,           0,         628,      -7.512559656,      -4.667669884,      -4.530015297,      -4.522068272,      -2.039170004
          0,           0,         629,      -7.517424534,       -4.68661328,      -4.538071274,      -4.531405627,      -2.044023627
          0,           0,         630,      -7.519303958,      -4.702048044,      -4.545205461,      -4.540057686,      -2.045610172
          0,           0,         631,      -7.518500931,      -4.713021183,      -4.551388793,      -4.547915202,      -2.044271538
          0,           0,         632,      -7.515547831,       -4.71898111,      -4.556654855,      -4.554917224,      -2.040597967
          0,           0,         633,      -7.511121796,      -4.719934138,      -4.561092838,      -4.561051959,      -2.035331892
          0,           0,         634,      -7.505947125,      -4.716454714,      -4.564837612,      -4.566355671,      -2.029259758
          0,           0,         635,      -7.500720393,      -4.709545518,       -4.56805854,      -4.570909616,       -2.02312998
          0,           0,         636,      -7.496061344,      -4.700416358,      -4.570946207,      -4.574833595,      -2.017601385
          0,           0,         637,       -7.49248442,      -4.690272308,      -4.573698349,      -4.578276648,       -2.01321607
          0,           0,         638,      -7.490388044,      -4.680170365,      -4.576507267,      -4.581406453,      -2.010391691
          0,           0,         639,      -7.490058056,      -4.670955823,      -4.579550047,      -4.584398654,      -2.009427868
          0,           0,         640,      -7.491680397,      -4.663258444,      -4.582981876,      -4.587427114,      -2.010521065
          0,           0,         641,      -7.495357989,      -4.657521086,      -4.586932172,      -4.590655783,      -2.013782835
          0,           0,         642,       -7.50112716,      -4.654039351,      -4.591502828,      -4.594232449,      -2.019257022
          0,           0,         643,      -7.508970057,       -4.65299966,      -4.596767777,      -4.598284282,      -2.026932626
          0,           0,         644,      -7.518821018,      -4.654510216,      -4.602773278,       -4.60291499,      -2.036750451
          0,           0,         645,      -7.530566621,      -4.658623493,      -4.609538881,      -4.608203675,      -2.048603249
          0,           0,         646,      -7.544040049,      -4.665350569,      -4.617059737,      -4.614205935,      -2.062329884
          0,           0,         647,      -7.559011707,      -4.674666974,      -4.625310594,      -4.620957181,      -2.077705179
          0,           0,         648,       -7.57518332,       -4.68650834,      -4.634244255,      -4.628470366,      -2.094431698
          0,           0,         649,      -7.592195998,      -4.700763342,      -4.643771708,       -4.63671532,      -2.112142996
          0,           0,         650,      -7.609627402,      -4.717278838,      -4.653757851,      -4.645612584,      -2.130398377
          0,           0,         651,      -7.626973563,      -4.735852429,      -4.664052613,      -4.655060786,      -2.148664771
          0,           0,         652,      -7.643670438,      -4.756201751,      -4.674496014,      -4.664942374,      -2.166333443
          0,           0,         653,      -7.659136175,      -4.777933546,      -4.684911396,      -4.675117728,      -2.182760802
          0,           0,         654,      -7.672814207,      -4.800512222,      -4.695110922,      -4.685426351,      -2.197316503
          0,           0,         655,      -7.684219155,      -4.823231916,       -4.70490527,      -4.695690764,      -2.209439685
          0,           0,         656,       -7.69297911,      -4.845203578,      -4.714115387,       -4.70572359,      -2.218695036
          0,           0,         657,      -7.698873088,      -4.865375553,      -4.722586337,      -4.715339174,      -2.224822561
          0,           0,         658,      -7.701870569,      -4.882614319,      -4.730202697,      -4.724369247,       -2.22778334
          0,           0,         659,      -7.702167457,      -4.895863575,      -4.736902594,       -4.73267914,      -2.227793961
          0,           0,         660,      -7.700186129,      -4.904360192,      -4.742684628,      -4.740178725,      -2.225319482
          0,           0,         661,      -7.696518876,      -4.907831043,      -4.747605518,      -4.746826174,      -2.221007375
          0,           0,         662,      -7.691842909,      -4.906578081,      -4.751772688,      -4.752628279,      -2.215592737
          0,           0,         663,      -7.686844676,      -4.901408646,      -4.755334769,      -4.757639312,      -2.209814494
          0,           0,         664,      -7.682163481,      -4.893446565,      -4.758469461,      -4.761956746,      -2.204354587
          0,           0,         665,      -7.678352846,      -4.883909187,       -4.76136949,       -4.76571335,      -2.199798816
          0,           0,         666,      -7.675859558,      -4.873928523,      -4.764229028,      -4.769067019,      -2.196617801
          0,           0,         667,      -7.675019159,      -4.864450556,      -4.767232399,      -4.772189808,       -2.19516498
          0,           0,         668,      -7.676063475,      -4.856205299,      -4.770545689,      -4.775257331,      -2.195686236
          0,           0,         669,      -7.679135052,      -4.849721979,      -4.774311254,      -4.778439459,      -2.198335732
          0,           0,         670,      -7.684303697,      -4.845364563,      -4.778644705,      -4.781892864,      -2.203193281
          0,           0,         671,      -7.691580705,      -4.843370923,      -4.783633617,      -4.785755437,      -2.210279049
          0,           0,         672,      -7.700928036,      -4.843887041,      -4.789337187,      -4.790142366,       -2.21956304
          0,           0,         673,      -7.712261384,      -4.846993136,      -4.795786307,      -4.795143561,      -2.230968329
          0,           0,         674,      -7.725447633,      -4.852721519,      -4.802983819,      -4.800822175,       -2.24436837
          0,           0,         675,       -7.74029788,      -4.861067034,      -4.810904993,      -4.807214087,      -2.259579398
          0,           0,         676,      -7.756557806,      -4.871991014,      -4.819498509,      -4.814328339,      -2.276349434
          0,           0,         677,      -7.773897494,      -4.885419195,      -4.828688497,      -4.822148735,      -2.294345798
          0,           0,         678,      -7.791904621,      -4.901233538,       -4.83837869,      -4.830637279,      -2.313144988
          0,           0,         679,      -7.810087562,      -4.919257197,      -4.848459658,      -4.839739922,      -2.332231607
          0,           0,         680,      -7.827898354,      -4.939232313,       -4.85881302,      -4.849388496,      -2.351016911
          0,           0,         681,      -7.844771644,      -4.960795839,      -4.869286232,      -4.859474605,      -2.368875218
          0,           0,         682,      -7.860136344,        -4.9834603,      -4.879660227,      -4.869815243,      -2.385159866
          0,           0,         683,      -7.873427612,      -5.006583279,      -4.889703579,      -4.880194181,      -2.399225953
          0,           0,         684,      -7.884158087,      -5.029335707,      -4.899219057,       -4.89040584,      -2.410512622
          0,           0,         685,      -7.891979374,      -5.050703135,      -4.908038237,      -4.900257203,       -2.41861786
          0,           0,         686,      -7.896729572,      -5.069537544,      -4.916026993,      -4.909571837,      -2.423356636
          0,           0,         687,      -7.898478405,      -5.084686968,       -4.92310057,      -4.918201918,       -2.42480961
          0,           0,         688,      -7.897550697,      -5.095204134,      -4.929234695,      -4.926040542,      -2.423342084
          0,           0,         689,      -7.894494968,      -5.100576433,      -4.934466289,      -4.933028303,      -2.419562157
          0,           0,         690,      -7.889997313,      -5.100875613,      -4.938886316,      -4.939154515,      -2.414222377
          0,           0,         691,      -7.884785367,      -5.096749659,      -4.942630408,      -4.944456406,      -2.408112956
          0,           0,         692,      -7.879555137,      -5.089262614,      -4.945868012,      -4.949016122,      -2.401981671
          0,           0,         693,       -7.87492303,      -5.079661396,      -4.948789153,      -4.952954249,      -2.396483748
          0,           0,         694,      -7.871398344,      -5.069163225,      -4.951590381,      -4.956420449,      -2.392155867
          0,           0,         695,      -7.869373692,      -5.058819016,      -4.954462305,      -4.959582751,      -2.389409622
          0,           0,         696,      -7.869129252,       -5.04945825,      -4.957579965,      -4.962616755,      -2.388538753
          0,           0,         697,      -7.870846106,      -5.041691838,      -4.961096325,       -4.96569584,      -2.389734658
          0,           0,         698,      -7.874623297,      -5.035944758,      -4.965138538,      -4.968983061,      -2.393104811
          0,           0,         699,        -7.8804942,      -5.032497474,      -4.969806294,      -4.972624995,      -2.398689928
          0,           0,         700,      -7.888438539,        -5.0315244,      -4.975171433,      -4.976747402,      -2.406476432
          0,           0,         701,      -7.898388328,      -5.033124549,      -4.981278303,      -4.981452542,      -2.416402692
          0,           0,         702,       -7.91022743,      -5.037343414,      -4.988144861,       -4.98681828,      -2.428358649
          0,           0,         703,       -7.92378547,      -5.044186474,       -4.99576523,      -4.992899492,      -2.442179537
          0,           0,         704,      -7.938828502,       -5.05362373,      -5.004113178,      -4.999730872,      -2.457635652
          0,           0,         705,      -7.955055578,      -5.065584497,        -5.0131375,      -5.007321519,      -2.474426228
          0,           0,         706,      -7.972107192,      -5.079953228,      -5.022742633,      -5.015634667,      -2.492183182
          0,           0,         707,      -7.989555851,      -5.096575222,      -5.032793326,      -5.024590128,      -2.510460313
          0,           0,         708,      -8.006891533,      -5.115243867,      -5.043141727,      -5.034088467,      -2.528717769
          0,           0,         709,      -8.023547869,      -5.135669828,       -5.05362697,      -5.044011858,      -2.546343157
          0,           0,         710,      -8.038942614,      -5.157450781,      -5.064071294,       -5.05421997,      -2.562691397
          0,           0,         711,      -8.052520724,      -5.180040001,      -5.074286521,      -5.064551731,      -2.577133134
          0,           0,         712,      -8.063800949,      -5.202719286,      -5.084083763,       -5.07482927,      -2.589112013
          0,           0,         713,       -8.07241854,      -5.224587759,      -5.093285194,       -5.08486528,      -2.598201189
          0,           0,         714,      -8.078162977,       -5.24458573,      -5.101737964,      -5.094474943,      -2.604153141
          0,           0,         715,      -8.081017214,      -5.261580242,      -5.109329616,      -5.103491726,      -2.606944709
          0,           0,         716,      -8.081191614,      -5.274528757,      -5.116001855,      -5.111783398,      -2.606809092
          0,           0,         717,      -8.079120196,      -5.282696034,       -5.12175691,      -5.119262511,      -2.604224627
          0,           0,         718,      -8.075401541,      -5.285845725,      -5.126654749,      -5.125889848,      -2.599846004
          0,           0,         719,      -8.070714112,      -5.284315641,      -5.130805517,      -5.131674669,      -2.594409719
          0,           0,         720,      -8.065741956,      -5.278938613,      -5.134359909,       -5.13667348,      -2.588651869
          0,           0,         721,      -8.061119627,      -5.270849103,      -5.137496936,      -5.140985611,      -2.583248954
          0,           0,         722,      -8.057394436,      -5.261261686,      -5.140409852,      -5.144745188,      -2.578779865
          0,           0,         723,      -8.055006494,      -5.251297088,      -5.143292667,      -5.148110914,      -2.575707953
          0,           0,         724,      -8.054284746,      -5.241886655,      -5.146328966,      -5.151255082,      -2.574379607
          0,           0,         725,      -8.055454924,      -5.233746001,      -5.149683658,      -5.154352989,      -2.575034284
          0,           0,         726,       -8.05865426,       -5.22739201,      -5.153497618,      -5.157573732,      -2.577820586
          0,           0,         727,      -8.063947928,       -5.22317887,      -5.157884772,      -5.161072814,      -2.582813496
          0,           0,         728,      -8.071343002,      -5.221337009,      -5.162930865,      -5.164986659,       -2.59002879
          0,           0,         729,      -8.080797392,      -5.222006787,      -5.168693166,      -5.169428761,      -2.599432262
          0,           0,         730,      -8.092222337,      -5.225264052,      -5.175200535,      -5.174487141,      -2.610942351
          0,           0,         731,      -8.105479635,      -5.231137478,      -5.182453685,      -5.180222907,      -2.624427181
          0,           0,         732,      -8.120374491,      -5.239618571,      -5.190425653,      -5.186669764,      -2.639696727
          0,           0,         733,      -8.136645935,      -5.250665242,      -5.199062763,      -5.193834421,      -2.656491766
          0,           0,         734,      -8.153956929,      -5.264199371,       -5.20828653,      -5.201698065,      -2.674471617
          0,           0,         735,      -8.171888487,      -5.280098352,      -5.217997398,      -5.210219371,      -2.693204851
          0,           0,         736,      -8.189943651,          -5.29818,       -5.22808096,      -5.219339237,      -2.712169137
          0,           0,         737,      -8.207570526,      -5.318180545,        -5.2384131,      -5.228983506,      -2.730770166
          0,           0,         738,      -8.224201938,      -5.339729463,      -5.248845634,      -5.239046685,      -2.748379347
          0,           0,         739,      -8.239276583,      -5.362328564,      -5.259173264,      -5.249357705,      -2.764359148
          0,           0,         740,      -8.252246663,      -5.385325877,      -5.269161782,      -5.259698704,      -2.778081778
          0,           0,         741,      -8.262638734,      -5.407885973,      -5.278605689,      -5.269855648,      -2.789002226
          0,           0,         742,      -8.270118693,      -5.428992443,      -5.287335334,      -5.279631584,      -2.796736183
          0,           0,         743,        -8.2745405,      -5.447504514,      -5.295219335,      -5.288850452,      -2.801118412
          0,           0,         744,      -8.275992665,      -5.462290613,      -5.302177562,      -5.297367676,      -2.802251478
          0,           0,         745,       -8.27481946,      -5.472437561,       -5.30819137,      -5.305081294,      -2.800521756
          0,           0,         746,      -8.271583818,      -5.477474575,      -5.313303551,      -5.311937574,      -2.796552037
          0,           0,         747,      -8.266977663,      -5.477511632,      -5.317610612,      -5.317931684,      -2.791100013
          0,           0,         748,      -8.261726927,       -5.47322097,      -5.321252956,      -5.323106569,      -2.784952923
          0,           0,         749,      -8.256520732,      -5.465672846,      -5.324403583,      -5.327549476,      -2.778850194
          0,           0,         750,      -8.251965552,      -5.456105131,      -5.327254597,      -5.331385016,      -2.773435819
          0,           0,         751,      -8.248559494,      -5.445717217,      -5.330003203,      -5.334765582,      -2.769234355
          0,           0,         752,      -8.246684116,       -5.43553981,      -5.332839499,      -5.337860641,      -2.766645787
          0,           0,         753,      -8.246609638,      -5.426384039,      -5.335937168,      -5.340846097,      -2.765953632
          0,           0,         754,      -8.248508788,        -5.4188462,      -5.339447295,      -5.343894725,      -2.767340842
          0,           0,         755,      -8.252473996,      -5.413340658,      -5.343494879,      -5.347168318,      -2.770908281
          0,           0,         756,      -8.258533381,      -5.410140678,      -5.348177361,      -5.350811729,       -2.77669144
          0,           0,         757,      -8.266662365,      -5.409416054,       -5.35356433,      -5.354948697,      -2.784672499
          0,           0,         758,      -8.276789065,      -5.411262933,      -5.359697935,      -5.359679308,      -2.794785974
          0,           0,         759,      -8.288793297,      -5.415725014,      -5.366594045,      -5.365079225,      -2.806917795
          0,           0,         760,      -8.302500175,      -5.422806512,      -5.374244943,      -5.371201295,      -2.820898665
          0,           0,         761,      -8.317670716,      -5.432476131,      -5.382622933,      -5.378078504,      -2.836493717
          0,           0,         762,      -8.333998654,      -5.444661243,      -5.391675072,       -5.38571791,      -2.853396496
          0,           0,         763,      -8.351119282,      -5.459243673,      -5.401302786,      -5.394079413,      -2.871233033
          0,           0,         764,      -8.368599235,      -5.476065595,      -5.411368283,      -5.403079777,      -2.889550433
          0,           0,         765,      -8.385923181,      -5.494915666,      -5.421722477,      -5.412617552,      -2.907802489
          0,           0,         766,      -8.402521999,      -5.515497603,      -5.432203375,      -5.422572944,      -2.925372806
          0,           0,         767,      -8.417813919,       -5.53739972,      -5.442632299,      -5.432803697,       -2.94161569
          0,           0,         768,      -8.431248002,      -5.560063431,      -5.452820713,      -5.443147018,      -2.955905374
          0,           0,         769,      -8.442350429,      -5.582756724,      -5.462580085,      -5.453423732,      -2.967693363
          0,           0,         770,       -8.45076647,      -5.604564612,       -5.47173385,      -5.463445949,      -2.976564258
          0,           0,         771,      -8.456298142,      -5.624416551,      -5.480131491,      -5.473029321,      -2.982285183
          0,           0,         772,      -8.458943908,      -5.641177676,      -5.487663954,      -5.482009007,      -2.984850678
          0,           0,         773,      -8.458931633,      -5.653818469,      -5.494277053,      -5.490255455,      -2.984513211
          0,           0,         774,      -8.456710936,      -5.661633684,       -5.49997711,      -5.497684339,       -2.98176781
          0,           0,         775,      -8.452890585,      -5.664428721,      -5.504827666,       -5.50425966,      -2.977279743
          0,           0,         776,      -8.448152979,      -5.662583863,      -5.508941772,      -5.509993951,      -2.971789211
          0,           0,         777,      -8.443181193,       -5.65696397,      -5.512472269,      -5.514946917,      -2.966030712
          0,           0,         778,      -8.438604917,      -5.648719181,      -5.515599351,      -5.519220699,      -2.960675124
          0,           0,         779,      -8.434964339,      -5.639064225,      -5.518516472,      -5.522951633,      -2.956293546
          0,           0,         780,      -8.432691476,      -5.629109563,      -5.521416989,      -5.526299893,      -2.953340764
          0,           0,         781,      -8.432107411,      -5.619771714,      -5.524483178,      -5.529438471,      -2.952154999
          0,           0,         782,      -8.433430957,        -5.6117512,      -5.527878201,      -5.532542651,      -2.952968602
          0,           0,         783,      -8.436793742,      -5.605551876,      -5.531740947,        -5.5357809,      -2.955924454
          0,           0,         784,      -8.442256668,      -5.601517749,      -5.536183263,       -5.53930764,      -2.961093214
          0,           0,         785,      -8.449823381,      -5.599871809,      -5.541288787,      -5.543257859,      -2.968487188
          0,           0,         786,      -8.459448947,      -5.600749198,      -5.547112727,      -5.547743401,      -2.978069336
          0,           0,         787,      -8.471041818,      -5.604222161,      -5.553681921,      -5.552850496,      -2.989755345
          0,           0,         788,      -8.484460663,      -5.610316806,      -5.560995107,       -5.55863842,      -3.003410236
          0,           0,         789,      -8.499507002,        -5.6190226,      -5.569023446,      -5.565139064,      -3.018840293
          0,           0,         790,        -8.5159153,      -5.630295433,      -5.577711513,      -5.572357437,      -3.035781646
          0,           0,         791,       -8.53334318,      -5.644054723,      -5.586979369,      -5.580273264,      -3.053888009
          0,           0,         792,      -8.551365599,      -5.660174368,      -5.596726522,      -5.588844198,      -3.072721428
          0,           0,         793,      -8.569480059,      -5.678466981,      -5.606838486,      -5.598010787,      -3.091753196
          0,           0,         794,      -8.587130801,       -5.69866115,      -5.617191108,      -5.607698357,      -3.110383989
          0,           0,         795,      -8.603748934,      -5.720376267,      -5.627632305,       -5.61779709,      -3.127982148
          0,           0,         796,      -8.618769548,      -5.743101704,      -5.637950428,      -5.628128822,      -3.143905657
          0,           0,         797,      -8.631642894,      -5.766168745,      -5.647912292,      -5.638474555,       -3.15752456
          0,           0,         798,      -8.641900717,      -5.788721691,      -5.657316739,        -5.6486227,      -3.168299472
          0,           0,         799,        -8.6492192,      -5.809724138,      -5.665997395,      -5.658378426,      -3.175857556
          0,           0,         800,      -8.653467384,      -5.828021259,      -5.673826473,       -5.66756788,      -3.180050468
          0,           0,         801,      -8.654752501,      -5.842481715,      -5.680728251,       -5.67604925,       -3.18100144
          0,           0,         802,      -8.653437007,      -5.852213583,      -5.686688646,      -5.683723679,      -3.179116775
          0,           0,         803,      -8.650096709,      -5.856787871,      -5.691754387,      -5.690540444,      -3.175033284
          0,           0,         804,      -8.645429311,      -5.856366962,      -5.696025101,      -5.696497538,      -3.169514836
          0,           0,         805,      -8.640161047,      -5.851671439,      -5.699643517,      -5.701640575,       -3.16334869
          0,           0,         806,       -8.63497773,      -5.843804052,      -5.702784157,      -5.706059196,       -3.15727033
          0,           0,         807,      -8.630479993,      -5.834015393,      -5.705639684,      -5.709879915,      -3.151917224
          0,           0,         808,      -8.627159018,      -5.823501229,      -5.708407004,      -5.713256442,      -3.147806424
          0,           0,         809,      -8.625388864,      -5.813278947,      -5.711275165,      -5.716358864,      -3.145330011
          0,           0,         810,      -8.625433014,      -5.804142833,      -5.714416292,      -5.719363073,      -3.144764486
          0,           0,         811,       -8.62745819,      -5.796672824,      -5.717979579,       -5.72244122,      -3.146286607
          0,           0,         812,       -8.63155202,      -5.791269324,       -5.72208798,      -5.725754021,      -3.149992279
          0,           0,         813,      -8.637738705,      -5.788194585,      -5.726836841,       -5.72944491,      -3.155912954
          0,           0,         814,      -8.645990141,      -5.787610035,      -5.732293677,      -5.733635975,      -3.164027186
          0,           0,         815,      -8.656230972,      -5.789605572,      -5.738498621,      -5.738425536,      -3.174265916
          0,           0,         816,       -8.66833707,      -5.794220137,      -5.745465662,      -5.743887532,       -3.18651103
          0,           0,         817,      -8.682129105,      -5.801454021,      -5.753185501,      -5.750073313,      -3.200588622
          0,           0,         818,      -8.697362829,      -5.811272035,      -5.761628884,      -5.757014358,      -3.216258248
          0,           0,         819,      -8.713727518,      -5.823597236,      -5.770739979,      -5.764714828,      -3.233208324
          0,           0,         820,      -8.730854776,      -5.838307842,       -5.78041639,      -5.773130704,       -3.25106025
          0,           0,         821,      -8.748305684,      -5.855242734,      -5.790519046,      -5.782177079,      -3.269354714
          0,           0,         822,      -8.765560137,      -5.874185278,      -5.800898345,      -5.791751636,      -3.287539567
          0,           0,         823,      -8.782047605,      -5.894831964,      -5.811390907,      -5.801733046,      -3.304995635
          0,           0,         824,      -8.797188155,      -5.916762151,      -5.821816914,      -5.811977559,      -3.321078062
          0,           0,         825,      -8.810436069,      -5.939406805,      -5.831987376,      -5.822321131,      -3.335166061
          0,           0,         826,      -8.821325852,       -5.96202304,       -5.84171409,      -5.832583734,       -3.34672032
          0,           0,         827,      -8.829513791,      -5.983686574,      -5.850821796,      -5.842577368,      -3.355338386
          0,           0,         828,      -8.834815388,      -6.003322741,      -5.859162362,      -5.852118613,      -3.360803436
          0,           0,         829,      -8.837245207,      -6.019802563,      -5.866630274,      -5.861044802,       -3.36312868
          0,           0,         830,      -8.837047997,      -6.032116337,      -5.873175701,      -5.869229562,      -3.362585514
          0,           0,         831,      -8.834687149,      -6.039591881,      -5.878809439,      -5.876592251,      -3.359683976
          0,           0,         832,      -8.830778867,      -6.042073831,      -5.883599118,      -5.883100664,      -3.355097175
          0,           0,         833,      -8.826007095,      -6.039977189,        -5.8876613,      -5.888771069,      -3.349566521
          0,           0,         834,      -8.821051559,      -6.034188432,      -5.891151469,      -5.893666605,      -3.343822351
          0,           0,         835,      -8.816535619,      -6.025863403,      -5.894251446,      -5.897892291,       -3.33852828
          0,           0,         836,      -8.812991224,      -6.016209605,      -5.897155253,      -5.901586571,      -3.334246409
          0,           0,         837,      -8.810841664,      -6.006323071,      -5.900055913,      -5.904910877,      -3.331422177
          0,           0,         838,      -8.810399801,      -5.997103864,       -5.90313467,      -5.908038671,      -3.330385178
          0,           0,         839,      -8.811877221,      -5.989237408,      -5.906553177,      -5.911144973,      -3.331360319
          0,           0,         840,      -8.815399426,      -5.983215316,      -5.910448483,      -5.914397394,      -3.334484177
          0,           0,         841,      -8.821022271,      -5.979372351,      -5.914930461,       -5.91794903,      -3.339822258
          0,           0,         842,      -8.828745392,      -5.977924884,      -5.920080728,       -5.92193325,      -3.347382781
          0,           0,         843,      -8.838519985,      -5.979003386,      -5.925952396,      -5.926460023,       -3.35712478
