Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
39,0.909928,0,2.62996,-0,6.07595e-08,0,0,0,0,0,0,0.891855,0.526372,0.00795483,1.03563,1.05198,0.0657798,0.000121609,0.000209574,-7.63883e-06,0.000242421,1.13446,0,0,0,0,4.21581
40,0.915786,0,2.647,-0,6.07615e-08,0,0,0,0,0,0,0.903805,0.526372,0.00648613,1.04593,1.0588,0.0794166,0.000103299,0.000211265,-5.52523e-06,0.000235232,1.13451,0,0,0,0,4.15043
41,0.921058,0,2.66225,-0,6.07617e-08,0,0,0,0,0,0,0.914901,0.526372,0.00508343,1.05553,1.0649,0.0916185,8.62612e-05,0.000212044,-3.44211e-06,0.000228944,1.13451,0,0,0,0,4.09554
42,1.16028,0,3.36077,-0,6.08579e-08,0,0,0,0,0,0,0.302664,0.526372,0,0.607184,1.34431,0.650433,0.00041966,0.000729844,0.000969254,0.00128384,1.1369,0,0,0,0,10.0628
43,1.01684,0,2.93962,-0,6.07695e-08,0,0,0,0,0,0,0.303195,0.526372,0.00324424,0.607458,1.17585,0.313511,0.000910073,0.000585078,0.00175797,0.00206422,1.13471,0,0,0,0,10.1555
44,0.931324,0,2.68487,-0,6.06418e-08,0,0,0,0,0,0,0.935006,0.526372,-0.00247543,1.07299,1.07395,0.109715,0.000733333,0.000112653,9.2531e-05,0.000747683,1.13154,0,0,0,0,7.44753
45,0.921467,0,2.65615,-0,6.06366e-08,0,0,0,0,0,0,0.925255,0.526372,-0.00374985,1.06451,1.06246,0.0867356,0.000757568,9.82927e-05,9.47059e-05,0.000769766,1.13141,0,0,0,0,7.51267
46,0.911829,0,2.62781,-0,6.0627e-08,0,0,0,0,0,0,0.914901,0.526372,-0.00508343,1.05553,1.05113,0.0640672,0.000794418,8.70498e-05,9.82321e-05,0.000805187,1.13117,0,0,0,0,7.65893
47,0.902268,0,2.59967,-0,6.06165e-08,0,0,0,0,0,0,0.903805,0.526372,-0.00648613,1.04593,1.03987,0.0415475,0.000833862,7.66511e-05,0.000101228,0.000843474,1.13091,0,0,0,0,7.81907
48,0.719617,0,2.07429,-0,6.06356e-08,0,0,0,0,0,0,0.675157,0.526372,0.0276629,0.856545,0.829715,-0.378754,0.000124446,0.000167344,-5.62247e-06,0.00020862,1.13139,0,0,0,0,3.61744
49,0.768856,0,2.21839,-0,6.06807e-08,0,0,0,0,0,0,0.697392,0.526372,0.0261785,0.874133,0.887357,-0.26347,5.42153e-05,0.00018783,-8.09166e-07,0.0001955,1.1325,0,0,0,0,3.60357
50,0.794867,0,2.29462,-0,6.07043e-08,0,0,0,0,0,0,0.719158,0.526372,0.0245719,0.891549,0.91785,-0.202485,7.58995e-05,0.000198105,-2.15741e-06,0.000212158,1.13309,0,0,0,0,3.81437
