Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
50,0.634227,0,1.83126,-0,6.07136e-08,0,0,0,0,0,0,0.770396,1.14845,0.0214148,1.38308,0.732503,-0.573178,-0.000422791,0.000185134,-2.48645e-05,0.000462218,1.13332,0,0,0,0,4.84265
51,0.820461,0,2.37318,-0,6.07943e-08,0,0,0,0,0,0,1.05358,1.14845,0.00910557,1.55854,0.94927,-0.139644,-7.68088e-05,0.00048133,2.20724e-05,0.000487919,1.13532,0,0,0,0,5.68329
52,0.822049,0,2.37754,-0,6.079e-08,0,0,0,0,0,0,1.06428,1.14845,0.00794319,1.56579,0.951017,-0.136151,-6.41693e-05,0.000502476,2.24716e-05,0.000507055,1.13521,0,0,0,0,5.77873
53,0.82366,0,2.38189,-0,6.0784e-08,0,0,0,0,0,0,1.07425,1.14845,0.00681017,1.57257,0.952757,-0.132672,-5.47061e-05,0.000521263,2.30859e-05,0.000524634,1.13506,0,0,0,0,5.86368
54,0.82468,0,2.38445,-0,6.07765e-08,0,0,0,0,0,0,1.0835,1.14845,0.00571298,1.57891,0.95378,-0.130624,-4.92084e-05,0.000536765,2.39433e-05,0.000539547,1.13488,0,0,0,0,5.92867
55,0.826427,0,2.38903,-0,6.07675e-08,0,0,0,0,0,0,1.09208,1.14845,0.0046582,1.5848,0.955613,-0.126959,-4.52075e-05,0.000548924,2.47067e-05,0.000551337,1.13466,0,0,0,0,5.97964
56,0.788236,0,2.26563,-0,6.05061e-08,0,0,0,0,0,0,0.75696,1.14845,-0.0207694,1.37563,0.906252,-0.225682,0.00146638,0.000266738,-6.66678e-05,0.00149194,1.12818,0,0,0,0,9.69826
57,0.643287,0,1.85725,-0,6.07094e-08,0,0,0,0,0,0,0.784516,1.14845,0.0219626,1.391,0.742898,-0.552388,-0.000421709,0.000166006,-1.94885e-05,0.000453626,1.13321,0,0,0,0,4.83366
58,0.655231,0,1.89175,-0,6.071e-08,0,0,0,0,0,0,0.799241,1.14845,0.0223982,1.39936,0.756701,-0.524782,-0.000420843,0.00013131,-1.38268e-05,0.00044107,1.13323,0,0,0,0,4.80678
59,0.671574,0,1.93919,-0,6.07158e-08,0,0,0,0,0,0,0.814489,1.14845,0.0227026,1.40813,0.775676,-0.486833,-0.000423188,9.90336e-05,-8.3556e-06,0.000434702,1.13337,0,0,0,0,4.82085
60,0.691328,0,1.99659,-0,6.07241e-08,0,0,0,0,0,0,0.83017,1.14845,0.0228541,1.41726,0.798636,-0.440913,-0.0004152,7.65305e-05,-2.93832e-06,0.000422204,1.13358,0,0,0,0,4.80801
61,0.711118,0,2.0541,-0,6.07319e-08,0,0,0,0,0,0,0.846188,1.14845,0.0228315,1.42671,0.821638,-0.394908,-0.000400029,6.78575e-05,2.17207e-06,0.00040575,1.13377,0,0,0,0,4.77557
62,0.729809,0,2.10845,-0,6.07398e-08,0,0,0,0,0,0,0.862446,1.14845,0.0226183,1.4364,0.84338,-0.351425,-0.00037995,7.18493e-05,6.86595e-06,0.000386744,1.13397,0,0,0,0,4.73572
63,0.745904,0,2.15537,-0,6.07486e-08,0,0,0,0,0,0,0.878843,1.14845,0.0222062,1.4463,0.862147,-0.313891,-0.000355571,8.38531e-05,1.10071e-05,0.00036549,1.13419,0,0,0,0,4.67734
64,0.760168,0,2.19704,-0,6.07582e-08,0,0,0,0,0,0,0.895279,1.14845,0.0215985,1.45634,0.878817,-0.280551,-0.000331655,0.000102781,1.45748e-05,0.000347521,1.13443,0,0,0,0,4.62872
65,0.79814,0,2.29481,-0,6.05203e-08,0,0,0,0,0,0,0.744277,1.14845,-0.0200362,1.36868,0.917924,-0.202337,0.00147117,0.000256528,-8.10043e-05,0.00149557,1.12853,0,0,0,0,9.7325
66,0.810389,0,2.33082,-0,6.05357e-08,0,0,0,0,0,0,0.732408,1.14845,-0.0192225,1.36225,0.932328,-0.173528,0.0014745,0.000244446,-9.70389e-05,0.00149778,1.12891,0,0,0,0,9.77253
67,0.772199,0,2.23229,-0,6.07679e-08,0,0,0,0,0,0,0.911655,1.14845,0.0208102,1.46645,0.892915,-0.252355,-0.000308147,0.000128843,1.75286e-05,0.000334458,1.13466,0,0,0,0,4.59623
