Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
62,0.997288,0,79.5235,-0,8.56368e-08,0,0,0,0,0,0,0.804393,-0.0247193,0,0.804772,31.8094,0.126733,0.0047573,0.000534227,0,0.0047872,1.00472,0,0,0,0,0.465572
63,0.99728,0,79.5228,-0,8.56368e-08,0,0,0,0,0,0,0.797743,-0.0254631,0,0.798149,31.8091,0.126204,0.00476501,0.000530829,0,0.00479449,1.00472,0,0,0,0,0.4659
64,0.997273,0,79.5222,-0,8.56368e-08,0,0,0,0,0,0,0.790952,-0.0262166,0,0.791386,31.8089,0.125728,0.00477269,0.00052733,0,0.00480173,1.00472,0,0,0,0,0.466226
65,0.997267,0,79.5217,-0,8.56368e-08,0,0,0,0,0,0,0.784019,-0.0269795,0,0.784483,31.8087,0.125307,0.00478031,0.000523726,0,0.00480892,1.00472,0,0,0,0,0.466551
66,0.997261,0,79.5213,-0,8.56367e-08,0,0,0,0,0,0,0.776945,-0.0277512,0,0.77744,31.8085,0.124941,0.00478791,0.000520018,0,0.00481607,1.00472,0,0,0,0,0.466874
67,0.997257,0,79.5209,-0,8.56368e-08,0,0,0,0,0,0,0.769731,-0.0285313,0,0.770259,31.8083,0.124632,0.00479547,0.0005162,0,0.00482317,1.00472,0,0,0,0,0.467196
68,0.997252,0,79.5206,-0,8.56368e-08,0,0,0,0,0,0,0.762378,-0.0293192,0,0.762941,31.8082,0.124381,0.00480299,0.000512271,0,0.00483023,1.00472,0,0,0,0,0.467517
69,0.997249,0,79.5203,-0,8.56368e-08,0,0,0,0,0,0,0.754887,-0.0301145,0,0.755487,31.8081,0.12419,0.00481048,0.000508228,0,0.00483726,1.00472,0,0,0,0,0.467837
70,0.997246,0,79.5202,-0,8.56368e-08,0,0,0,0,0,0,0.747259,-0.0309165,0,0.747899,31.8081,0.124059,0.00481794,0.000504066,0,0.00484424,1.00472,0,0,0,0,0.468156
71,0.997244,0,79.5201,-0,8.56369e-08,0,0,0,0,0,0,0.739498,-0.0317246,0,0.740178,31.808,0.123991,0.00482538,0.000499781,0,0.00485119,1.00472,0,0,0,0,0.468474
72,0.997243,0,79.5201,-0,8.5637e-08,0,0,0,0,0,0,0.731603,-0.0325381,0,0.732326,31.808,0.123986,0.00483279,0.00049537,0,0.00485811,1.00472,0,0,0,0,0.468791
73,0.997243,0,79.5201,-0,8.56371e-08,0,0,0,0,0,0,0.723579,-0.0333563,0,0.724347,31.8081,0.124046,0.00484016,0.000490826,0,0.00486499,1.00472,0,0,0,0,0.469106
74,0.997243,0,79.5203,-0,8.56372e-08,0,0,0,0,0,0,0.715426,-0.0341785,0,0.716242,31.8081,0.124172,0.00484751,0.000486146,0,0.00487183,1.00473,0,0,0,0,0.469421
75,0.997245,0,79.5205,-0,8.56373e-08,0,0,0,0,0,0,0.707149,-0.035004,0,0.708015,31.8082,0.124365,0.00485484,0.000481324,0,0.00487864,1.00473,0,0,0,0,0.469734
76,0.997247,0,79.5209,-0,8.56374e-08,0,0,0,0,0,0,0.69875,-0.0358319,0,0.699668,31.8083,0.124628,0.00486214,0.000476353,0,0.00488542,1.00473,0,0,0,0,0.470047
77,0.99725,0,79.5213,-0,8.56375e-08,0,0,0,0,0,0,0.690232,-0.0366613,0,0.691205,31.8085,0.124962,0.00486942,0.000471228,0,0.00489217,1.00473,0,0,0,0,0.470359
78,0.997254,0,79.5218,-0,8.56377e-08,0,0,0,0,0,0,0.6816,-0.0374915,0,0.68263,31.8087,0.125369,0.00487669,0.000465942,0,0.00489889,1.00473,0,0,0,0,0.47067
79,0.997259,0,79.5224,-0,8.56379e-08,0,0,0,0,0,0,0.672857,-0.0383215,0,0.673947,31.809,0.125851,0.00488392,0.000460487,0,0.00490558,1.00474,0,0,0,0,0.470981
80,0.997264,0,79.5231,-0,8.56381e-08,0,0,0,0,0,0,0.664007,-0.0391503,0,0.66516,31.8092,0.12641,0.00489113,0.000454856,0,0.00491224,1.00474,0,0,0,0,0.47129
81,0.997271,0,79.5239,-0,8.56383e-08,0,0,0,0,0,0,0.655054,-0.0399771,0,0.656273,31.8096,0.12705,0.00489831,0.00044904,0,0.00491885,1.00474,0,0,0,0,0.471597
82,0.997278,0,79.5248,-0,8.56386e-08,0,0,0,0,0,0,0.646003,-0.0408007,0,0.64729,31.8099,0.127772,0.00490545,0.000443032,0,0.00492541,1.00475,0,0,0,0,0.471903
83,0.997287,0,79.5258,-0,8.56388e-08,0,0,0,0,0,0,0.63686,-0.0416203,0,0.638218,31.8103,0.128579,0.00491256,0.000436822,0,0.00493194,1.00475,0,0,0,0,0.472208
84,0.997297,0,79.5269,-0,8.56391e-08,0,0,0,0,0,0,0.627628,-0.0424346,0,0.629061,31.8108,0.129474,0.00491965,0.000430403,0,0.00493844,1.00476,0,0,0,0,0.472512
85,0.997307,0,79.5282,-0,8.56395e-08,0,0,0,0,0,0,0.618314,-0.0432427,0,0.619824,31.8113,0.13046,0.0049267,0.000423764,0,0.0049449,1.00476,0,0,0,0,0.472814
86,0.997319,0,79.5295,-0,8.56398e-08,0,0,0,0,0,0,0.608923,-0.0440435,0,0.610514,31.8118,0.131541,0.00493372,0.000416895,0,0.0049513,1.00477,0,0,0,0,0.473115
87,0.997332,0,79.531,-0,8.56402e-08,0,0,0,0,0,0,0.599461,-0.0448359,0,0.601135,31.8124,0.13272,0.00494067,0.000409787,0,0.00495764,1.00477,0,0,0,0,0.473412
88,0.997346,0,79.5326,-0,8.56406e-08,0,0,0,0,0,0,0.589933,-0.0456186,0,0.591694,31.813,0.134001,0.00494757,0.000402428,0,0.00496391,1.00478,0,0,0,0,0.473708
89,0.997361,0,79.5343,-0,8.5641e-08,0,0,0,0,0,0,0.580346,-0.0463906,0,0.582197,31.8137,0.135388,0.00495441,0.000394809,0,0.00497012,1.00478,0,0,0,0,0.474
90,0.997378,0,79.5362,-0,8.56415e-08,0,0,0,0,0,0,0.570705,-0.0471508,0,0.57265,31.8145,0.136884,0.0049612,0.000386921,0,0.00497626,1.00479,0,0,0,0,0.47429
91,0.997396,0,79.5382,-0,8.5642e-08,0,0,0,0,0,0,0.561019,-0.0478979,0,0.56306,31.8153,0.138495,0.00496791,0.00037875,0,0.00498232,1.0048,0,0,0,0,0.474577
92,0.997415,0,79.5404,-0,8.56425e-08,0,0,0,0,0,0,0.551292,-0.0486309,0,0.553432,31.8161,0.140223,0.00497451,0.000370287,0,0.00498827,1.00481,0,0,0,0,0.474859
93,0.997435,0,79.5427,-0,8.56431e-08,0,0,0,0,0,0,0.541531,-0.0493485,0,0.543775,31.8171,0.142075,0.00498101,0.00036152,0,0.00499411,1.00481,0,0,0,0,0.475136
94,0.997457,0,79.5452,-0,8.56437e-08,0,0,0,0,0,0,0.531744,-0.0500497,0,0.534094,31.8181,0.144054,0.0049874,0.000352439,0,0.00499984,1.00482,0,0,0,0,0.475408
