Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
46,0.951354,0,2.73123,-0,6.06506e-08,0,0,0,0,0,0,0.970653,0.65,-0.00233669,1.16819,1.09249,0.157948,0.000578186,0.000145196,7.08761e-05,0.000600337,1.13304,0,0,0,0,6.73031
47,0.940298,0,2.69905,-0,6.06432e-08,0,0,0,0,0,0,0.961449,0.65,-0.0035397,1.16056,1.07962,0.132211,0.000619691,0.000130113,7.56674e-05,0.000637708,1.13286,0,0,0,0,6.89279
48,0.929495,0,2.6674,-0,6.06322e-08,0,0,0,0,0,0,0.951675,0.65,-0.00479854,1.15248,1.06696,0.106889,0.000668019,0.000117628,8.10206e-05,0.000683118,1.13258,0,0,0,0,7.10342
49,0.918475,0,2.63508,-0,6.06202e-08,0,0,0,0,0,0,0.941201,0.65,-0.00612263,1.14385,1.05403,0.0810315,0.000717054,0.000105959,8.56584e-05,0.000729885,1.13228,0,0,0,0,7.31792
50,0.907529,0,2.60297,-0,6.06078e-08,0,0,0,0,0,0,0.929921,0.65,-0.00750901,1.1346,1.04119,0.0553455,0.000764787,9.44275e-05,8.91105e-05,0.000775729,1.13198,0,0,0,0,7.52445
51,0.896819,0,2.57157,-0,6.05957e-08,0,0,0,0,0,0,0.917759,0.65,-0.00895114,1.12466,1.02863,0.0302263,0.000809326,8.33343e-05,9.12419e-05,0.000818705,1.13168,0,0,0,0,7.71559
52,0.886632,0,2.54171,-0,6.05841e-08,0,0,0,0,0,0,0.904661,0.65,-0.0104404,1.11401,1.01669,0.00634018,0.000849642,7.29951e-05,9.21497e-05,0.000857736,1.13139,0,0,0,0,7.88378
53,0.877023,0,2.51356,-0,6.05732e-08,0,0,0,0,0,0,0.890598,0.65,-0.0119682,1.10264,1.00543,-0.0161799,0.000884819,6.36765e-05,9.20388e-05,0.000891869,1.13112,0,0,0,0,8.03329
54,0.868036,0,2.48724,-0,6.05628e-08,0,0,0,0,0,0,0.875564,0.65,-0.0135276,1.09055,0.994898,-0.0372366,0.000915232,5.54815e-05,9.12611e-05,0.000921442,1.13086,0,0,0,0,8.16105
55,0.859422,0,2.46203,-0,6.0553e-08,0,0,0,0,0,0,0.859571,0.65,-0.0151135,1.07777,0.984811,-0.0574089,0.000941826,4.82649e-05,9.01622e-05,0.000947362,1.13062,0,0,0,0,8.26233
56,0.850907,0,2.43711,-0,6.05432e-08,0,0,0,0,0,0,0.842652,0.65,-0.016722,1.06435,0.974846,-0.0773399,0.000965482,4.15772e-05,8.89333e-05,0.000970461,1.13038,0,0,0,0,8.35133
57,0.842077,0,2.41129,-0,6.0533e-08,0,0,0,0,0,0,0.824856,0.65,-0.0183479,1.05034,0.964515,-0.0980028,0.000989277,3.48852e-05,8.77639e-05,0.000993775,1.13012,0,0,0,0,8.43198
58,0.598473,0,1.70418,-0,6.02789e-08,0,0,0,0,0,0,0.576337,0.65,0.0298398,0.869227,0.681674,-0.663684,0.00158178,-9.31927e-05,2.53104e-05,0.00158472,1.12383,0,0,0,0,8.99227
59,0.585896,0,1.66827,-0,6.02762e-08,0,0,0,0,0,0,0.596947,0.65,0.030039,0.883034,0.667307,-0.692417,0.00157043,-0.000106389,8.12345e-06,0.00157405,1.12377,0,0,0,0,8.89386
60,0.5737,0,1.63474,-0,6.03094e-08,0,0,0,0,0,0,0.618001,0.65,0.0300093,0.8974,0.653895,-0.719241,0.00147164,-0.000105149,-9.59006e-06,0.00147542,1.12459,0,0,0,0,8.53344
61,0.577473,0,1.64796,-0,6.03772e-08,0,0,0,0,0,0,0.63937,0.65,0.029729,0.912238,0.659184,-0.708664,0.00126453,-7.57344e-05,-2.37835e-05,0.00126702,1.12626,0,0,0,0,7.93274
