"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
105, 7.519999985000000e-03, 1.501896905748048e-02, 3.977896204793457e-02, 1.639558012121151e-01, -7.607724757708505e-01, 1.712600786359985e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.329674960410368e-01
106, 1.049000024800000e-02, 1.745396310794520e-02, 1.580457489995495e-01, -1.598433984833241e-02, -7.554460113380154e-01, 4.566795748630163e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.253315015554751e-01
107, 1.394999958600000e-02, 1.978911823841039e-02, 2.752316301813410e-01, -1.819346889693065e-01, -7.356574430108725e-01, 7.412735387128938e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.115099158071504e-01
108, 1.789999939500000e-02, 2.202504011823117e-02, 3.738693042374016e-01, -3.185977005447785e-01, -6.984312836326790e-01, 9.803839536848670e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.936375141821367e-02
109, 2.232000045500000e-02, 2.415370677891033e-02, 4.172764233574304e-01, -3.971399259206840e-01, -6.307269341626223e-01, 1.083462610997405e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.031794948924574e-02
110, 2.723000012300000e-02, 2.618767024981782e-02, 4.287164340552725e-01, -4.398380251198551e-01, -5.551799104360994e-01, 1.111011750914482e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.808984432708894e-03
111, 3.260000050100000e-02, 2.811770084083439e-02, 4.996292936333715e-01, -5.276058289673092e-01, -5.140741267314863e-01, 1.280937752892881e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.405988402340002e-01
112, 3.844000026600000e-02, 2.995177253873387e-02, 6.703018920429612e-01, -6.981782306069273e-01, -5.112704637132018e-01, 1.694472327326497e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.619195890525815e-01
113, 4.473999887700000e-02, 3.169046629026039e-02, 8.668068598377140e-01, -8.892748762726357e-01, -5.098088297562658e-01, 2.180214954346380e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.326513907663563e-01
114, 5.149000138000000e-02, 3.333538634404522e-02, 9.930791773504840e-01, -1.016514118052642e+00, -4.825146315278652e-01, 2.503671352847480e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.962523492902550e-02
115, 5.869000032500000e-02, 3.489087407406681e-02, 1.027784019421238e+00, -1.059583605613140e+00, -4.349722530306248e-01, 2.602400771561762e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.793223598006595e-02
116, 6.633000075800000e-02, 3.635906582130709e-02, 1.010453508869297e+00, -1.052960599528433e+00, -3.845905457694757e-01, 2.566186056527919e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.817939129593478e-02
117, 7.440000027400000e-02, 3.774262158926180e-02, 9.801747061682270e-01, -1.032088948030685e+00, -3.405114144813768e-01, 2.491931934344574e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.311026244192845e-02
118, 8.290000259900000e-02, 3.904603358420035e-02, 9.518204322124963e-01, -1.011231870140828e+00, -3.033064997874007e-01, 2.419929435602649e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.577204561211308e-02
119, 9.181000292300000e-02, 4.027086706423055e-02, 9.260709522961438e-01, -9.916475949082805e-01, -2.711809018576612e-01, 2.354268723960830e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.003105834615204e-02
120, 1.011300012470000e-01, 4.142185690040533e-02, 9.011806541478089e-01, -9.720448901202662e-01, -2.429802452548996e-01, 2.290932487156376e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.608572227960933e-02
121, 1.108499988910000e-01, 4.250234334917507e-02, 8.761256001369715e-01, -9.516943282994013e-01, -2.180501286076901e-01, 2.227325225722736e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.135797798937390e-02
