"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         144,      -4.993677739,      -1.539755254,               -32,      -1.887071247,      0.1942465945,      -6.714659301
          0,           0,         145,      -4.995991736,      -1.542716462,               -32,      -1.891527206,      0.1922517228,      -6.714211796
          0,           0,         146,      -4.996607178,      -1.545664038,               -32,       -1.89594535,      0.1901596838,      -6.713295468
          0,           0,         147,       -4.99900439,      -1.548592389,               -32,      -1.900318958,      0.1879539751,      -6.711879681
          0,           0,         148,      -5.005182984,      -1.551497048,               -32,      -1.904638914,      0.1857741606,      -6.709967962
          0,           0,         149,      -5.013456131,      -1.554376974,               -32,      -1.908903536,      0.1836975038,      -6.707552419
          0,           0,         150,      -5.019833927,      -1.557231615,               -32,      -1.913120412,      0.1815391703,       -6.70462516
          0,           0,         151,      -5.021272889,      -1.560060084,               -32,      -1.917289507,      0.1792187594,      -6.701174213
          0,           0,         152,      -5.019670388,      -1.562859817,               -32,      -1.921405125,       0.176724465,      -6.697221773
          0,           0,         153,      -5.021324697,      -1.565623147,               -32,      -1.925462212,      0.1739483713,      -6.692777623
          0,           0,         154,      -5.029358955,        -1.5683443,               -32,       -1.92944698,      0.1711822123,      -6.687846974
          0,           0,         155,      -5.040399503,      -1.571023946,               -32,      -1.933358355,      0.1686329649,      -6.682452387
          0,           0,         156,      -5.047785555,      -1.573662434,               -32,      -1.937213168,      0.1659401402,      -6.676616776
          0,           0,         157,       -5.04665367,       -1.57626028,               -32,      -1.941009224,      0.1631029407,      -6.670374736
          0,           0,         158,      -5.041623302,      -1.578815527,               -32,      -1.944740249,      0.1601282514,      -6.663738015
          0,           0,         159,      -5.044148742,      -1.581316139,               -32,      -1.948403701,      0.1567008096,      -6.656739483
          0,           0,         160,      -5.056571344,      -1.583757509,               -32,       -1.95197328,      0.1535574052,      -6.649420505
          0,           0,         161,      -5.071381502,       -1.58614422,               -32,      -1.955456135,      0.1508669268,      -6.641806254
          0,           0,         162,      -5.077857145,      -1.588476905,               -32,      -1.958880129,      0.1478629746,      -6.633912456
          0,           0,         163,      -5.070050097,      -1.590760056,               -32,      -1.962229799,      0.1449426585,      -6.625745013
          0,           0,         164,      -5.061876013,      -1.592989267,               -32,      -1.965508552,      0.1417185168,       -6.61737763
          0,           0,         165,      -5.069923785,      -1.595146454,               -32,      -1.968706632,      0.1377933108,       -6.60884395
          0,           0,         166,      -5.089328431,      -1.597236622,               -32,      -1.971780852,       0.134965558,      -6.600129043
          0,           0,         167,       -5.10659998,      -1.599265468,               -32,      -1.974773582,      0.1323834353,      -6.591253029
          0,           0,         168,      -5.105857893,      -1.601234404,               -32,      -1.977701326,       0.129340378,      -6.582222713
          0,           0,         169,       -5.08728613,      -1.603153961,               -32,      -1.980538242,      0.1268778836,      -6.573084544
          0,           0,         170,      -5.083698165,      -1.605004124,               -32,      -1.983313175,       0.123065521,       -6.56386871
          0,           0,         171,       -5.10184914,      -1.606775683,               -32,      -1.985967336,      0.1194473841,      -6.554577026
          0,           0,         172,       -5.12654301,       -1.60848329,               -32,      -1.988490593,      0.1176548765,       -6.54525661
          0,           0,         173,      -5.138893198,      -1.610125694,               -32,      -1.990954429,      0.1150466127,      -6.535903232
          0,           0,         174,      -5.121165464,      -1.611714606,               -32,      -1.993324351,      0.1129444648,      -6.526496105
          0,           0,         175,      -5.101918371,      -1.613249923,               -32,      -1.995620268,      0.1106397033,      -6.517050652
          0,           0,         176,      -5.112737478,      -1.614703748,               -32,      -1.997835601,      0.1064499673,      -6.507585892
          0,           0,         177,       -5.13866684,      -1.616090917,               -32,      -1.999891208,      0.1048455155,      -6.498146019
          0,           0,         178,      -5.160430603,      -1.617416089,               -32,      -2.001859258,      0.1035146601,       -6.48873581
          0,           0,         179,      -5.153348338,      -1.618682503,               -32,      -2.003751502,      0.1016066734,      -6.479327321
          0,           0,         180,      -5.124481909,      -1.619906002,               -32,      -2.005542269,      0.1008454375,      -6.469978493
          0,           0,         181,      -5.125522988,      -1.621059332,               -32,      -2.007284989,     0.09743065289,      -6.460700038
          0,           0,         182,      -5.148806323,      -1.622146414,               -32,      -2.008878081,     0.09555112178,      -6.451480451
          0,           0,         183,      -5.174169843,      -1.623178291,               -32,      -2.010344347,     0.09545278378,      -6.442316851
          0,           0,         184,      -5.176603445,      -1.624152029,               -32,      -2.011747696,     0.09416789199,       -6.43321106
          0,           0,         185,      -5.146820052,      -1.625086022,               -32,      -2.013033573,     0.09435427399,      -6.424223013
          0,           0,         186,      -5.139854559,      -1.625966064,               -32,      -2.014273722,     0.09244749042,      -6.415346981
          0,           0,         187,      -5.160231313,      -1.626784188,               -32,      -2.015393146,     0.09056958603,      -6.406557166
          0,           0,         188,      -5.186463241,      -1.627553266,               -32,      -2.016360306,     0.09131366817,       -6.39786901
          0,           0,         189,      -5.193522486,      -1.628268436,               -32,      -2.017267176,      0.0908459271,      -6.389289935
          0,           0,         190,       -5.16492237,      -1.628945108,               -32,      -2.018051261,     0.09171352949,      -6.380759794
          0,           0,         191,      -5.153867589,      -1.629577272,               -32,      -2.018777154,     0.09110291305,      -6.372300575
          0,           0,         192,       -5.17292738,      -1.630151446,               -32,      -2.019408646,     0.08962358517,      -6.363954417
          0,           0,         193,       -5.19958521,      -1.630678634,               -32,      -2.019874956,     0.09104086068,      -6.355733044
          0,           0,         194,      -5.207585917,      -1.631153282,               -32,      -2.020285006,     0.09124478079,      -6.347611849
          0,           0,         195,      -5.178233105,      -1.631587346,               -32,      -2.020567355,     0.09275879362,      -6.339618102
          0,           0,         196,      -5.166501403,      -1.631975649,               -32,      -2.020783867,      0.0929822016,      -6.331747218
          0,           0,         197,      -5.186014289,       -1.63230403,               -32,      -2.020921399,     0.09207798085,      -6.323971536
          0,           0,         198,      -5.213445186,       -1.63257989,               -32,      -2.020888725,     0.09411179841,      -6.316278133
          0,           0,         199,      -5.219948532,      -1.632797306,               -32,      -2.020813919,     0.09473759935,      -6.308675525
          0,           0,         200,       -5.18749282,      -1.632965597,               -32,      -2.020602194,      0.0968943912,      -6.301209094
          0,           0,         201,      -5.177250191,       -1.63307731,               -32,      -2.020330937,     0.09752029957,      -6.293876564
          0,           0,         202,      -5.198446528,      -1.633120259,               -32,      -2.019986324,     0.09722787495,      -6.286661481
          0,           0,         203,      -5.226978482,      -1.633097842,               -32,       -2.01947573,     0.09977863632,      -6.279505567
          0,           0,         204,      -5.230087239,      -1.633005064,               -32,      -2.018947259,      0.1006022172,      -6.272407644
          0,           0,         205,      -5.193129384,      -1.632849032,               -32,      -2.018269211,       0.103363421,      -6.265449559
          0,           0,         206,      -5.185244758,      -1.632621475,               -32,      -2.017553593,       0.104032139,      -6.258604966
          0,           0,         207,      -5.208648385,      -1.632312567,               -32,      -2.016763789,      0.1043317474,      -6.251822125
          0,           0,         208,      -5.238262574,      -1.631922193,               -32,       -2.01582564,      0.1072281232,      -6.245117375
          0,           0,         209,      -5.236636454,      -1.631448473,               -32,      -2.014897238,      0.1080985795,       -6.23846916
          0,           0,         210,      -5.195019179,      -1.630895707,               -32,      -2.013808582,      0.1113575358,      -6.231881661
          0,           0,         211,      -5.189070023,      -1.630259065,               -32,      -2.012715323,       0.111798716,      -6.225318625
          0,           0,         212,      -5.214512591,       -1.62952867,               -32,      -2.011546947,      0.1125927654,      -6.218798683
          0,           0,         213,      -5.244984786,      -1.628702249,               -32,      -2.010261278,      0.1156342263,      -6.212348398
          0,           0,         214,       -5.23853855,      -1.627783644,               -32,      -2.009009314,      0.1164595035,      -6.205952192
          0,           0,         215,      -5.192860346,      -1.626772681,               -32,      -2.007594616,      0.1200499214,       -6.19959475
          0,           0,         216,      -5.187547635,      -1.625673244,               -32,      -2.006210136,      0.1201228945,      -6.193260761
          0,           0,         217,       -5.21434422,      -1.624471716,               -32,      -2.004756741,      0.1212248327,      -6.186962769
          0,           0,         218,      -5.245855314,      -1.623165375,               -32,       -2.00322185,       0.124278415,      -6.180712564
          0,           0,         219,      -5.236220007,      -1.621766398,               -32,      -2.001740069,      0.1249764364,      -6.174460834
          0,           0,         220,      -5.186801441,      -1.620267693,               -32,      -2.000102496,      0.1287429432,      -6.168185292
          0,           0,         221,      -5.180554924,      -1.618686665,               -32,      -1.998524517,      0.1284477574,      -6.161849188
          0,           0,         222,      -5.207904217,      -1.617003567,               -32,      -1.996894331,      0.1296137022,      -6.155480292
          0,           0,         223,      -5.241560059,       -1.61521549,               -32,      -1.995211049,      0.1326839687,      -6.149093255
          0,           0,         224,      -5.231826937,      -1.613345545,               -32,      -1.993600696,      0.1331404961,      -6.142663345
          0,           0,         225,      -5.178188824,      -1.611376898,               -32,      -1.991846919,      0.1369865359,       -6.13621144
          0,           0,         226,      -5.169315829,       -1.60934279,               -32,      -1.990173608,      0.1364520944,      -6.129718266
          0,           0,         227,      -5.196358811,        -1.6072184,               -32,      -1.988474629,       0.137398288,       -6.12313617
          0,           0,         228,      -5.233945819,      -1.604996884,               -32,      -1.986735327,      0.1406116217,      -6.116456341
          0,           0,         229,      -5.228402162,      -1.602715579,               -32,       -1.98509357,      0.1407042141,      -6.109657187
          0,           0,         230,      -5.169982305,      -1.600345657,               -32,      -1.983324022,      0.1445203646,      -6.102762564
          0,           0,         231,       -5.15627332,      -1.597932446,               -32,       -1.98164183,      0.1440555687,       -6.09575699
          0,           0,         232,      -5.181427942,       -1.59545316,               -32,      -1.979970671,      0.1444316698,      -6.088600795
          0,           0,         233,      -5.224221544,      -1.592888645,               -32,      -1.978255026,      0.1479162207,      -6.081290432
          0,           0,         234,      -5.228138905,      -1.590292985,               -32,      -1.976663478,      0.1476451979,      -6.073776315
          0,           0,         235,      -5.166557402,      -1.587628732,               -32,      -1.974970677,      0.1511263462,      -6.066075423
          0,           0,         236,      -5.144727401,       -1.58493816,               -32,      -1.973343245,      0.1513092863,      -6.058191051
          0,           0,         237,       -5.16525855,      -1.582216669,               -32,      -1.971777273,      0.1507096353,      -6.050089063
          0,           0,         238,      -5.212241354,       -1.57942394,               -32,      -1.970155965,       0.154355743,      -6.041776622
          0,           0,         239,      -5.230297403,      -1.576625586,               -32,      -1.968670831,      0.1540752204,      -6.033235429
          0,           0,         240,      -5.172396386,      -1.573791362,               -32,      -1.967135713,       0.156642461,      -6.024465478
          0,           0,         241,      -5.137596783,      -1.570934581,               -32,      -1.965603656,      0.1581315181,      -6.015476513
          0,           0,         242,      -5.150548638,      -1.568089307,               -32,      -1.964196338,      0.1562903179,      -6.006253864
          0,           0,         243,      -5.197614501,      -1.565192907,               -32,      -1.962738201,      0.1595889211,       -5.99678748
          0,           0,         244,      -5.230984956,      -1.562303162,               -32,      -1.961390545,      0.1600317686,      -5.987059123
          0,           0,         245,      -5.188178194,      -1.559420872,               -32,      -1.960067825,      0.1611288257,      -5.977056521
          0,           0,         246,      -5.135203551,      -1.556513625,               -32,      -1.958675052,      0.1639870536,      -5.966798928
          0,           0,         247,      -5.138575752,      -1.553657218,               -32,      -1.957456458,      0.1612612362,      -5.956270094
          0,           0,         248,      -5.180302641,      -1.550780301,               -32,      -1.956220685,      0.1635155895,      -5.945487772
          0,           0,         249,      -5.225715534,      -1.547908723,               -32,      -1.955034346,      0.1651920095,      -5.934463052
          0,           0,         250,      -5.208183457,      -1.545086243,               -32,      -1.953943303,      0.1647730931,      -5.923193215
          0,           0,         251,      -5.139501332,       -1.54225051,               -32,      -1.952763189,      0.1680490446,      -5.911708286
          0,           0,         252,      -5.131136711,      -1.539481689,               -32,      -1.951740362,      0.1657745994,      -5.900007287
          0,           0,         253,      -5.163141333,      -1.536732812,               -32,        -1.9507557,      0.1663264212,      -5.888098537
          0,           0,         254,      -5.214079531,      -1.533987978,               -32,      -1.949769771,      0.1688046618,      -5.876001507
          0,           0,         255,      -5.224432104,      -1.531315786,               -32,      -1.948905971,      0.1676826954,      -5.863717541
          0,           0,         256,      -5.158119592,      -1.528664894,               -32,      -1.948006571,      0.1699715032,      -5.851263926
          0,           0,         257,      -5.132025069,       -1.52606626,               -32,      -1.947178932,      0.1694718939,      -5.838654129
          0,           0,         258,      -5.152131567,      -1.523531248,               -32,      -1.946449404,      0.1679606344,      -5.825901728
