"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         191,      -8.264753844,      -7.963079419,       -7.81172398,       -7.75979061,      -7.692889355,      -12.54864858
          0,           0,         192,      -8.273138189,      -7.973561816,      -7.818943166,      -7.766791135,      -7.701676578,      -12.55935017
          0,           0,         193,      -8.281441049,      -7.983964861,      -7.826081561,      -7.773700166,      -7.710362019,      -12.57005373
          0,           0,         194,      -8.289678509,      -7.994346438,      -7.833213352,      -7.780601164,      -7.718974311,      -12.58072175
          0,           0,         195,      -8.297954693,      -8.004792515,      -7.840423552,       -7.78758852,       -7.72763923,      -12.59138688
          0,           0,         196,      -8.306281841,      -8.015268924,      -7.847667664,      -7.794615666,      -7.736372298,      -12.60210476
          0,           0,         197,      -8.314577237,      -8.025698955,      -7.854858297,      -7.801586483,      -7.745067585,      -12.61285989
          0,           0,         198,      -8.322775167,      -8.036043544,      -7.861965545,      -7.808464737,      -7.753644685,      -12.62360192
          0,           0,         199,      -8.330941064,        -8.0464061,      -7.869098751,      -7.815371968,      -7.762187755,      -12.63430829
          0,           0,         200,      -8.339162929,      -8.056832759,      -7.876305427,      -7.822362248,      -7.770804806,      -12.64503223
          0,           0,         201,      -8.347410734,      -8.067264018,      -7.883511268,      -7.829355738,      -7.779457475,      -12.65581456
          0,           0,         202,      -8.355603909,      -8.077639175,      -7.890648713,      -7.836276142,      -7.788042397,      -12.66661605
          0,           0,         203,      -8.363696511,      -8.087935185,      -7.897714033,      -7.843117587,      -7.796507796,      -12.67739605
          0,           0,         204,      -8.371796692,      -8.098286352,      -7.904837098,      -7.850023169,      -7.804984973,      -12.68814943
          0,           0,         205,       -8.37995315,      -8.108684376,      -7.912016676,      -7.856994802,      -7.813537994,      -12.69894164
          0,           0,         206,      -8.388109402,      -8.119065293,      -7.919166931,       -7.86393821,       -7.82209183,      -12.70978851
          0,           0,         207,       -8.39619195,      -8.129380976,      -7.926241691,      -7.870799969,      -7.830554821,      -12.72063606
          0,           0,         208,      -8.404187858,      -8.139639114,      -7.933268912,      -7.877610103,      -7.838916235,      -12.73145637
          0,           0,         209,      -8.412227514,      -8.149977534,      -7.940375981,      -7.884508625,      -7.847331643,      -12.74226297
          0,           0,         210,      -8.420311216,      -8.160339683,      -7.947516816,       -7.89144957,      -7.855809118,      -12.75312257
          0,           0,         211,      -8.428370126,      -8.170668062,      -7.954607729,      -7.898338536,      -7.864254252,      -12.76402413
          0,           0,         212,      -8.436342821,      -8.180926133,      -7.961625382,      -7.905147777,      -7.872594795,      -12.77491093
          0,           0,         213,      -8.444257333,       -8.19115816,      -7.968630534,      -7.911943482,      -7.880867681,      -12.78577047
          0,           0,         214,      -8.452237623,      -8.201475325,       -7.97572399,      -7.918836928,      -7.889221278,      -12.79663513
          0,           0,         215,      -8.460242157,      -8.211790867,      -7.982827288,      -7.925747427,      -7.897613072,      -12.80756026
          0,           0,         216,      -8.468198171,      -8.222055452,      -7.989865197,      -7.932587549,      -7.905941857,      -12.81851142
          0,           0,         217,      -8.476064887,      -8.232251215,      -7.996839668,      -7.939358585,      -7.914164236,      -12.82943679
          0,           0,         218,      -8.483911197,      -8.242455959,      -8.003837287,      -7.946154947,      -7.922363252,      -12.84033958
          0,           0,         219,      -8.491832449,      -8.252735818,      -8.010916213,      -7.953042427,      -7.930655971,      -12.85126663
          0,           0,         220,      -8.499755356,      -8.262995883,      -8.017982648,      -7.959922405,      -7.938958123,      -12.86225183
          0,           0,         221,      -8.507609832,      -8.273192028,      -8.024973884,      -7.966719999,      -7.947172982,      -12.87324607
          0,           0,         222,      -8.515384249,      -8.283333488,      -8.031922016,      -7.973470469,       -7.95529389,      -12.88420834
          0,           0,         223,      -8.523175484,      -8.293513268,      -8.038923868,      -7.980279265,      -7.963435245,      -12.89515856
          0,           0,         224,      -8.531033877,      -8.303746919,      -8.045989713,      -7.987160888,      -7.971662838,      -12.90614959
          0,           0,         225,      -8.538873959,      -8.313947499,      -8.053024041,      -7.994013077,      -7.979872384,      -12.91719003
          0,           0,         226,      -8.546630124,      -8.324073633,      -8.059976175,      -8.000775801,      -7.987976779,      -12.92822552
          0,           0,         227,      -8.554328075,      -8.334169941,      -8.066912294,      -8.007521126,      -7.996013487,      -12.93922601
          0,           0,         228,      -8.562071689,      -8.344320839,      -8.073919407,      -8.014344141,      -8.004105843,      -12.95022847
          0,           0,         229,      -8.569862522,      -8.354500211,      -8.080966035,      -8.021214175,      -8.012262117,       -12.9612814
          0,           0,         230,      -8.577612781,        -8.3646332,      -8.087965222,      -8.028036091,      -8.020371303,      -12.97236763
          0,           0,         231,      -8.585268344,      -8.374683781,      -8.094883963,      -8.034769242,      -8.028364524,      -12.98343663
