Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
391,0.977518,0,77.7021,-0,8.54278e-08,0,0,0,0,0,0,0.281437,0.0594283,0,0.287643,31.0808,-1.33039,0.00304286,2.25861e-05,0,0.00304295,1.00156,0,0,0,0,0.368223
392,0.978084,0,77.7454,-0,8.54264e-08,0,0,0,0,0,0,0.289554,0.0594727,0,0.295599,31.0982,-1.29575,0.00297421,1.04901e-05,0,0.00297423,1.00154,0,0,0,0,0.364141
393,0.978637,0,77.7878,-0,8.54251e-08,0,0,0,0,0,0,0.297797,0.059486,0,0.30368,31.1151,-1.2618,0.00290653,-8.40537e-07,0,0.00290653,1.00152,0,0,0,0,0.360069
394,0.979178,0,77.8295,-0,8.5424e-08,0,0,0,0,0,0,0.306164,0.0594678,0,0.311885,31.1318,-1.22847,0.00283984,-1.14326e-05,0,0.00283986,1.00151,0,0,0,0,0.356008
395,0.979706,0,77.8703,-0,8.5423e-08,0,0,0,0,0,0,0.31465,0.0594181,0,0.320211,31.1481,-1.19582,0.0027741,-2.13117e-05,0,0.00277418,1.00149,0,0,0,0,0.351956
396,0.980223,0,77.9104,-0,8.54221e-08,0,0,0,0,0,0,0.323253,0.0593366,0,0.328654,31.1641,-1.16378,0.00270934,-3.05052e-05,0,0.00270951,1.00148,0,0,0,0,0.347916
397,0.980727,0,77.9496,-0,8.54214e-08,0,0,0,0,0,0,0.331968,0.0592231,0,0.33721,31.1798,-1.13241,0.00264551,-3.90387e-05,0,0.0026458,1.00147,0,0,0,0,0.343884
398,0.981219,0,77.9881,-0,8.54208e-08,0,0,0,0,0,0,0.340792,0.0590777,0,0.345875,31.1952,-1.10161,0.00258261,-4.69373e-05,0,0.00258304,1.00146,0,0,0,0,0.33986
399,0.9817,0,78.0258,-0,8.54204e-08,0,0,0,0,0,0,0.34972,0.0589005,0,0.354645,31.2103,-1.07146,0.00252067,-5.42265e-05,0,0.00252125,1.00145,0,0,0,0,0.335848
400,0.98217,0,78.0627,-0,8.54201e-08,0,0,0,0,0,0,0.358747,0.0586915,0,0.363516,31.2251,-1.04188,0.00245964,-6.09298e-05,0,0.00246039,1.00145,0,0,0,0,0.331844
401,0.982628,0,78.099,-0,8.54199e-08,0,0,0,0,0,0,0.367869,0.0584509,0,0.372483,31.2396,-1.01288,0.00239959,-6.70733e-05,0,0.00240053,1.00144,0,0,0,0,0.327852
