"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         125,       -4.97139583,      -1.497979521,               -32,      -1.816155415,      0.2132222189,      -6.680889895
          0,           0,         126,      -4.974608086,        -1.5004976,               -32,      -1.820125404,       0.211075692,       -6.68247192
          0,           0,         127,      -4.977950761,      -1.503072618,               -32,      -1.824148403,      0.2088269239,      -6.684094228
          0,           0,         128,      -4.981623097,      -1.505700133,               -32,      -1.828218785,      0.2065305068,      -6.685785295
          0,           0,         129,       -4.98571725,      -1.508375815,               -32,      -1.832331051,      0.2042389707,      -6.687535576
          0,           0,         130,      -4.990168486,      -1.511095505,               -32,      -1.836479835,      0.2019888687,      -6.689328087
          0,           0,         131,      -4.994803564,      -1.513855176,               -32,      -1.840659765,      0.1997953827,      -6.691137845
          0,           0,         132,      -4.999447723,      -1.516650863,               -32,       -1.84486524,      0.1976558586,      -6.692941383
          0,           0,         133,      -5.004026659,      -1.519478648,               -32,      -1.849090328,      0.1955575331,      -6.694714055
          0,           0,         134,      -5.008612843,        -1.5223347,               -32,      -1.853328893,      0.1934840934,      -6.696422325
          0,           0,         135,      -5.013384393,      -1.525215337,               -32,      -1.857574913,      0.1914187417,      -6.698032699
          0,           0,         136,      -5.018484189,      -1.528117055,               -32,      -1.861822881,      0.1893453861,      -6.699516434
          0,           0,         137,      -5.023925316,       -1.53103647,               -32,      -1.866068007,      0.1872482953,      -6.700848564
          0,           0,         138,      -5.029591138,      -1.533970171,               -32,      -1.870306144,      0.1851135378,       -6.70198718
          0,           0,         139,      -5.035305912,      -1.536914587,               -32,      -1.874533475,      0.1829333885,      -6.702882065
          0,           0,         140,      -5.040944215,      -1.539865936,               -32,       -1.87874612,      0.1807106487,       -6.70346922
          0,           0,         141,      -5.046509854,      -1.542820306,               -32,      -1.882939923,      0.1784592743,      -6.703707633
          0,           0,         142,      -5.052126395,      -1.545773812,               -32,       -1.88711054,      0.1761995756,       -6.70357919
          0,           0,         143,       -5.05794003,       -1.54872276,               -32,      -1.891253747,      0.1739498053,      -6.703074635
          0,           0,         144,        -5.0640015,      -1.551663728,               -32,       -1.89536576,      0.1717178916,      -6.702194412
          0,           0,         145,      -5.070213447,      -1.554593503,               -32,      -1.899443383,       0.169497196,      -6.700916035
          0,           0,         146,      -5.076382739,      -1.557508939,               -32,      -1.903483865,      0.1672691645,      -6.699239253
          0,           0,         147,      -5.082346896,      -1.560406822,               -32,      -1.907484538,      0.1650120045,      -6.697165457
          0,           0,         148,      -5.088093259,      -1.563283835,               -32,      -1.911442517,      0.1627101451,       -6.69467849
          0,           0,         149,      -5.093781446,      -1.566136653,               -32,      -1.915354709,      0.1603586828,       -6.69176021
          0,           0,         150,      -5.099625759,      -1.568962095,               -32,      -1.919218128,      0.1579613527,      -6.688425533
          0,           0,         151,      -5.105720418,      -1.571757228,               -32,      -1.923030282,      0.1555238692,      -6.684667759
          0,           0,         152,      -5.111956119,      -1.574519328,               -32,      -1.926789389,       0.153046609,      -6.680498452
          0,           0,         153,      -5.118086521,      -1.577245705,               -32,      -1.930494206,      0.1505230977,      -6.675920693
          0,           0,         154,      -5.123903786,      -1.579933538,               -32,       -1.93414349,      0.1479464756,       -6.67092797
          0,           0,         155,      -5.129405443,      -1.582579846,               -32,      -1.937735484,      0.1453184817,      -6.665552886
          0,           0,         156,      -5.134817793,      -1.585181642,               -32,      -1.941267841,      0.1426527481,      -6.659795185
          0,           0,         157,      -5.140429341,      -1.587736171,               -32,      -1.944738011,      0.1399696448,      -6.653679383
          0,           0,         158,      -5.146346154,      -1.590241086,               -32,      -1.948143794,      0.1372856331,      -6.647213301
          0,           0,         159,      -5.152373247,      -1.592694411,               -32,      -1.951483745,      0.1346026425,      -6.640444447
          0,           0,         160,      -5.158139357,      -1.595094281,               -32,      -1.954757086,      0.1319065021,       -6.63338676
          0,           0,         161,      -5.163396778,      -1.597438682,               -32,       -1.95796299,      0.1291798829,      -6.626045741
          0,           0,         162,      -5.168281453,      -1.599725412,               -32,      -1.961099845,      0.1264202392,      -6.618459082
          0,           0,         163,      -5.173278459,      -1.601952317,               -32,        -1.9641652,      0.1236471592,      -6.610658598
          0,           0,         164,       -5.17883526,      -1.604117671,               -32,      -1.967156324,      0.1208944209,      -6.602653916
          0,           0,         165,      -5.184915778,      -1.606220404,               -32,      -1.970071011,      0.1181900477,      -6.594439825
          0,           0,         166,      -5.190927996,        -1.6082599,               -32,       -1.97290832,       0.115534072,      -6.586064279
          0,           0,         167,      -5.196170674,      -1.610235435,               -32,      -1.975668266,       0.112899646,       -6.57753658
          0,           0,         168,      -5.200526344,      -1.612145807,               -32,      -1.978350264,      0.1102666848,      -6.568864139
          0,           0,         169,      -5.204813355,      -1.613989493,               -32,      -1.980952188,      0.1076525737,      -6.560092519
          0,           0,         170,      -5.210214159,      -1.615765257,               -32,      -1.983470752,        0.10511356,      -6.551232491
          0,           0,         171,      -5.217042022,      -1.617472946,               -32,      -1.985902257,      0.1027206494,       -6.54228231
          0,           0,         172,      -5.224099328,      -1.619113546,               -32,      -1.988244629,      0.1004988887,      -6.533271542
          0,           0,         173,       -5.22943593,      -1.620687991,               -32,      -1.990499093,     0.09838317395,      -6.524200544
          0,           0,         174,      -5.232205364,      -1.622196017,               -32,      -1.992667082,     0.09628915194,      -6.515039975
          0,           0,         175,       -5.23432134,      -1.623636217,               -32,      -1.994747191,      0.0942120056,         -6.505836
          0,           0,         176,      -5.239406252,        -1.6250069,               -32,      -1.996736404,     0.09223490025,       -6.49662596
          0,           0,         177,      -5.248699181,       -1.62630844,               -32,      -1.998627491,     0.09053992765,       -6.48743534
          0,           0,         178,      -5.258802061,      -1.627544668,               -32,      -2.000413331,      0.0892476073,       -6.47826115
          0,           0,         179,       -5.26361894,       -1.62871881,               -32,       -2.00210052,     0.08813053274,      -6.469115932
          0,           0,         180,      -5.259695219,      -1.629830163,               -32,      -2.003696314,     0.08689359063,       -6.46002153
          0,           0,         181,      -5.253732295,      -1.630876011,               -32,      -2.005196587,     0.08556371581,      -6.450941198
          0,           0,         182,      -5.259731986,      -1.631849246,               -32,      -2.006612408,     0.08413993541,      -6.441917393
          0,           0,         183,       -5.27919529,      -1.632749151,               -32,      -2.007917888,      0.0833293522,      -6.432961354
          0,           0,         184,      -5.299966654,      -1.633591975,               -32,      -2.009069829,     0.08385083119,      -6.424092106
          0,           0,         185,      -5.302410884,       -1.63438171,               -32,      -2.010137454,     0.08420611271,      -6.415300987
          0,           0,         186,       -5.27130833,      -1.635105642,               -32,      -2.011133286,     0.08351730356,      -6.406568807
          0,           0,         187,      -5.235949388,      -1.635774466,               -32,      -2.011958485,     0.08365881314,      -6.397946228
          0,           0,         188,      -5.249389402,      -1.636340187,               -32,      -2.012866104,     0.08124731795,      -6.389397115
          0,           0,         189,      -5.283487526,      -1.636821084,               -32,      -2.013563704,     0.08193760308,      -6.380892621
          0,           0,         190,      -5.330915922,      -1.637277815,               -32,       -2.01395305,     0.08651802841,      -6.372462214
          0,           0,         191,      -5.352008748,      -1.637695209,               -32,      -2.014409329,     0.08901920936,      -6.364150716
          0,           0,         192,      -5.313252543,      -1.638021974,               -32,      -2.014886758,     0.08696351925,      -6.355941423
          0,           0,         193,      -5.216569322,      -1.638311685,               -32,       -2.01487327,     0.09048867641,      -6.347855252
          0,           0,         194,      -5.207455836,      -1.638514477,               -32,      -2.015170572,     0.08815031773,      -6.339883484
          0,           0,         195,      -5.220039545,      -1.638608341,               -32,      -2.015267124,      0.0875493427,      -6.332005462
          0,           0,         196,      -5.275531054,      -1.638671574,               -32,      -2.015070056,     0.09139090887,       -6.32417709
          0,           0,         197,      -5.339733808,      -1.638736244,               -32,      -2.014663572,     0.09799383388,      -6.316415198
          0,           0,         198,      -5.358930804,      -1.638700015,               -32,      -2.014548148,     0.09693256691,      -6.308786923
          0,           0,         199,      -5.292314544,      -1.638558419,               -32,      -2.014106786,     0.09599130738,       -6.30130073
          0,           0,         200,      -5.203954211,      -1.638393597,               -32,       -2.01328529,      0.1008022672,      -6.293955931
          0,           0,         201,      -5.189794942,      -1.638085289,               -32,      -2.012935925,     0.09613705024,      -6.286690994
          0,           0,         202,      -5.206782443,      -1.637677986,               -32,      -2.012246646,      0.0971158065,      -6.279488235
          0,           0,         203,      -5.270880546,      -1.637254583,               -32,      -2.011337504,      0.1019432503,      -6.272372496
          0,           0,         204,      -5.338802557,      -1.636822614,               -32,      -2.010246409,      0.1091432563,      -6.265354766
          0,           0,         205,      -5.353930587,      -1.636252458,               -32,      -2.009425401,      0.1068450408,      -6.258403101
          0,           0,         206,      -5.276450014,      -1.635556604,               -32,      -2.008225904,      0.1068434971,      -6.251520888
          0,           0,         207,      -5.195301057,      -1.634840528,               -32,      -2.006768098,      0.1118322103,      -6.244729378
          0,           0,         208,      -5.174406865,      -1.633953792,               -32,      -2.005740403,      0.1070680264,      -6.238017498
          0,           0,         209,      -5.189477861,      -1.632967267,               -32,      -2.004429572,      0.1081625632,      -6.231346151
          0,           0,         210,      -5.255086029,      -1.631970514,               -32,      -2.002960522,       0.112975785,      -6.224687715
          0,           0,         211,      -5.329647177,       -1.63096386,               -32,      -2.001301755,      0.1203341035,      -6.218071124
          0,           0,         212,      -5.346817128,      -1.629801024,               -32,      -1.999872958,      0.1179654765,      -6.211542157
          0,           0,         213,      -5.270291283,      -1.628502222,               -32,      -1.998138492,      0.1178254977,      -6.205073728
