"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         205,      -4.446850931,      -3.650206031,      -3.702189607,      -2.403464155,      -10.50643724
          0,           0,         206,      -4.447351841,      -3.649896202,      -3.702401705,      -2.403710286,      -10.50366388
          0,           0,         207,       -4.44788926,      -3.649373179,      -3.702859691,      -2.404014397,      -10.50087553
          0,           0,         208,      -4.448422031,      -3.648599473,      -3.703495222,      -2.404339944,      -10.49814487
          0,           0,         209,       -4.44891481,       -3.64755699,      -3.704242526,      -2.404654903,      -10.49537728
          0,           0,         210,      -4.449338914,      -3.646247269,       -3.70504176,      -2.404932455,      -10.49255258
          0,           0,         211,      -4.449672645,      -3.644690316,      -3.705841654,      -2.405151255,      -10.48973774
          0,           0,         212,      -4.449900974,      -3.642921898,      -3.706601624,       -2.40529516,      -10.48696766
          0,           0,         213,      -4.450014821,      -3.640989659,      -3.707292893,      -2.405352665,       -10.4841407
          0,           0,         214,      -4.450009857,      -3.638948745,      -3.707898655,      -2.405315965,      -10.48127613
          0,           0,         215,      -4.449885277,      -3.636857225,      -3.708413278,      -2.405180035,      -10.47851615
          0,           0,         216,      -4.449642448,      -3.634771353,      -3.708840678,       -2.40494159,      -10.47576993
          0,           0,         217,       -4.44928375,      -3.632742335,         -3.709192,      -2.404598275,      -10.47299659
          0,           0,         218,       -4.44881163,      -3.630813288,      -3.709483085,       -2.40414803,      -10.47027832
          0,           0,         219,      -4.448228071,       -3.62901737,      -3.709731759,      -2.403588843,      -10.46768013
          0,           0,         220,      -4.447534416,      -3.627376642,      -3.709955222,      -2.402918753,      -10.46507789
          0,           0,         221,      -4.446731597,      -3.625901882,      -3.710167872,      -2.402136209,      -10.46245626
          0,           0,         222,      -4.445820762,      -3.624593186,      -3.710379532,      -2.401240754,      -10.45991963
          0,           0,         223,      -4.444804116,      -3.623441569,      -3.710594258,      -2.400233901,       -10.4574888
          0,           0,         224,      -4.443685887,      -3.622430624,      -3.710809897,      -2.399120035,       -10.4550767
          0,           0,         225,        -4.4424734,      -3.621538769,       -3.71101808,      -2.397907357,      -10.45263137
          0,           0,         226,      -4.441177977,      -3.620741528,      -3.711204755,       -2.39660864,      -10.45026806
          0,           0,         227,      -4.439815731,      -3.620013921,      -3.711351184,      -2.395241862,      -10.44799814
          0,           0,         228,      -4.438408077,      -3.619333079,      -3.711435243,      -2.393830568,      -10.44570457
          0,           0,         229,      -4.436981939,      -3.618680129,       -3.71143312,      -2.392403883,      -10.44339464
          0,           0,         230,      -4.435569567,      -3.618041862,      -3.711321091,      -2.390996182,       -10.4411686
          0,           0,         231,      -4.434208108,      -3.617411918,      -3.711077219,      -2.389646542,      -10.43901102
          0,           0,         232,      -4.432938794,      -3.616790989,      -3.710683052,      -2.388397822,      -10.43677886
          0,           0,         233,      -4.431806019,      -3.616187141,      -3.710125062,      -2.387295682,       -10.4345259
          0,           0,         234,       -4.43085614,       -3.61561535,      -3.709395991,      -2.386387353,      -10.43234533
          0,           0,         235,      -4.430136204,      -3.615095981,      -3.708495883,      -2.385720339,      -10.43022028
          0,           0,         236,      -4.429692669,      -3.614653827,      -3.707432598,      -2.385341157,      -10.42797693
          0,           0,         237,      -4.429570084,      -3.614316075,      -3.706222219,      -2.385294019,      -10.42575271
          0,           0,         238,      -4.429809717,      -3.614110965,      -3.704888902,      -2.385619505,      -10.42359182
          0,           0,         239,      -4.430448322,      -3.614065964,      -3.703464558,      -2.386353355,      -10.42149833
          0,           0,         240,      -4.431516899,       -3.61420617,      -3.701988223,      -2.387525247,      -10.41924432
          0,           0,         241,      -4.433039452,      -3.614553161,      -3.700505125,      -2.389157583,      -10.41702646
          0,           0,         242,      -4.435031805,      -3.615123913,      -3.699065559,      -2.391264326,       -10.4148663
          0,           0,         243,      -4.437500368,      -3.615929749,      -3.697723646,      -2.393849778,      -10.41274266
          0,           0,         244,      -4.440440906,      -3.616976176,      -3.696535953,      -2.396907356,      -10.41046536
          0,           0,         245,       -4.44383731,      -3.618262646,      -3.695560033,       -2.40041838,      -10.40822699
          0,           0,         246,      -4.447660392,      -3.619782468,       -3.69485293,      -2.404350895,      -10.40604009
          0,           0,         247,      -4.451866806,      -3.621522997,      -3.694469563,      -2.408658633,      -10.40386886
          0,           0,         248,       -4.45639819,      -3.623466157,      -3.694461096,      -2.413280214,      -10.40154661
          0,           0,         249,      -4.461180617,      -3.625589129,      -3.694873394,      -2.418138675,      -10.39923269
          0,           0,         250,       -4.46612464,       -3.62786481,      -3.695745373,      -2.423141656,      -10.39697857
          0,           0,         251,      -4.471126177,      -3.630262558,      -3.697107238,      -2.428182473,      -10.39470811
          0,           0,         252,       -4.47606841,      -3.632748882,      -3.698978737,      -2.433142202,       -10.3923481
          0,           0,         253,      -4.480824979,      -3.635288302,       -3.70136751,      -2.437893123,      -10.38995388
          0,           0,         254,      -4.485264833,      -3.637844646,      -3.704267816,       -2.44230384,      -10.38759016
          0,           0,         255,      -4.489257848,      -3.640380761,      -3.707658572,        -2.4462451,      -10.38517558
          0,           0,         256,      -4.492681685,       -3.64285988,      -3.711500505,      -2.449596832,      -10.38263381
          0,           0,         257,      -4.495430822,      -3.645245881,      -3.715736789,      -2.452257162,      -10.38003248
          0,           0,         258,       -4.49742416,      -3.647504861,      -3.720291943,      -2.454149912,      -10.37745471
          0,           0,         259,      -4.498611966,      -3.649604766,      -3.725072201,      -2.455231249,      -10.37480256
          0,           0,         260,      -4.498980374,      -3.651516441,       -3.72996625,       -2.45549375,      -10.37205583
          0,           0,         261,      -4.498553927,      -3.653214402,      -3.734848039,      -2.454968404,      -10.36926053
          0,           0,         262,      -4.497394908,      -3.654677537,       -3.73958112,      -2.453723427,      -10.36651203
          0,           0,         263,      -4.495599725,      -3.655889863,       -3.74402466,      -2.451860211,      -10.36372517
          0,           0,         264,       -4.49329296,      -3.656840966,      -3.748040817,      -2.449507041,      -10.36090965
          0,           0,         265,      -4.490619809,       -3.65752656,      -3.751503441,      -2.446811399,      -10.35811182
          0,           0,         266,       -4.48773806,      -3.657949283,      -3.754307232,      -2.443931968,      -10.35539855
          0,           0,         267,        -4.4848102,      -3.658119238,      -3.756376345,      -2.441030897,      -10.35273351
          0,           0,         268,      -4.481996584,       -3.65805393,      -3.757671359,       -2.43826718,      -10.35011688
          0,           0,         269,      -4.479449731,      -3.657778241,      -3.758193406,      -2.435791203,      -10.34757124
          0,           0,         270,      -4.477310175,       -3.65732383,       -3.75798508,      -2.433740834,      -10.34514898
          0,           0,         271,      -4.475703445,      -3.656729104,      -3.757127648,       -2.43223863,      -10.34285125
          0,           0,         272,      -4.474738493,      -3.656038151,      -3.755735436,      -2.431390434,      -10.34066002
          0,           0,         273,      -4.474506437,       -3.65529942,      -3.753948038,      -2.431284217,      -10.33853013
          0,           0,         274,      -4.475079939,      -3.654565067,      -3.751921013,       -2.43198954,      -10.33654506
          0,           0,         275,      -4.476513254,      -3.653888851,      -3.749816762,      -2.433557596,       -10.3346594
