Point ID,Density,Energy,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
157,0.957447,2.82766,0.81859,0.922471,-0.0669075,0,0.924894,0.62113,0.0422359,0,0.622564,0.952375,-0.106305,0.994703,0.963469,-0.0698811,0,0.966
158,0.953879,2.8184,0.82323,0.923354,-0.0705874,0,0.926048,0.63638,0.0410999,0,0.637706,0.947553,-0.11707,0.993368,0.968,-0.0740004,0,0.970824
159,0.954642,2.82053,0.822791,0.923377,-0.0742002,0,0.926354,0.6515,0.0399142,0,0.652722,0.948432,-0.115107,0.993495,0.96725,-0.0777257,0,0.970368
160,0.954447,2.82004,0.823097,0.923197,-0.0777779,0,0.926468,0.66647,0.0386819,0,0.667592,0.948154,-0.115728,0.993407,0.967259,-0.08149,0,0.970685
161,0.954755,2.82078,0.822488,0.92259,-0.0812831,0,0.926164,0.68127,0.0374062,0,0.682296,0.948628,-0.11467,0.993582,0.96631,-0.085135,0,0.970053
162,0.956495,2.82522,0.819921,0.921415,-0.084681,0,0.925298,0.69589,0.0360899,0,0.696825,0.951062,-0.109236,0.994321,0.963325,-0.0885326,0,0.967384
163,0.959212,2.83218,0.816074,0.91989,-0.0879667,0,0.924086,0.71032,0.0347364,0,0.711169,0.954824,-0.10084,0.995425,0.959005,-0.0917073,0,0.96338
164,0.962439,2.84043,0.811434,0.918026,-0.0911208,0,0.922537,0.72453,0.0333511,0,0.725297,0.959314,-0.0908163,0.996754,0.953854,-0.094677,0,0.958541
165,0.96613,2.84986,0.806129,0.915896,-0.094126,0,0.92072,0.73852,0.0319373,0,0.73921,0.964456,-0.0793396,0.998267,0.948005,-0.0974259,0,0.952998
166,0.970234,2.86033,0.800201,0.913475,-0.096957,0,0.918606,0.75228,0.0304993,0,0.752898,0.970188,-0.066544,0.999953,0.941499,-0.0999316,0,0.946788
167,0.974701,2.87173,0.793771,0.910823,-0.0995986,0,0.916253,0.76578,0.0290439,0,0.766331,0.976429,-0.0526139,1.00177,0.934465,-0.102184,0,0.940035
168,0.979427,2.88375,0.786895,0.907887,-0.102023,0,0.913602,0.77901,0.0275764,0,0.779498,0.983061,-0.0378103,1.00371,0.926958,-0.104166,0,0.932792
169,0.984401,2.89641,0.779678,0.904755,-0.104218,0,0.910738,0.79197,0.0261008,0,0.7924,0.990046,-0.0222192,1.00573,0.919092,-0.10587,0,0.925169
170,0.989546,2.90948,0.772191,0.901416,-0.106168,0,0.907646,0.80464,0.0246241,0,0.805017,0.997287,-0.00605592,1.00782,0.910939,-0.107289,0,0.917235
171,0.994803,2.92281,0.764496,0.897877,-0.107855,0,0.904331,0.81701,0.0231517,0,0.817338,1.00471,0.0105082,1.00996,0.902567,-0.108419,0,0.909056
172,1.00012,2.9363,0.756691,0.894192,-0.109284,0,0.900845,0.82905,0.0216919,0,0.829334,1.01223,0.0273078,1.01211,0.894081,-0.10927,0,0.900733
173,1.00546,2.94981,0.748846,0.89039,-0.110461,0,0.897216,0.84077,0.0202478,0,0.841014,1.0198,0.0441963,1.01426,0.885552,-0.109861,0,0.89234
174,1.01079,2.96327,0.740993,0.886476,-0.111411,0,0.89345,0.85216,0.0188249,0,0.852368,1.02736,0.0610769,1.0164,0.877014,-0.110222,0,0.883913
175,1.01608,2.97662,0.733172,0.882466,-0.112182,0,0.889568,0.86318,0.0174314,0,0.863356,1.03489,0.0778708,1.01851,0.868504,-0.110407,0,0.875494
176,1.02133,2.98986,0.72536,0.878332,-0.112827,0,0.885549,0.87385,0.0160676,0,0.873998,1.04238,0.0945946,1.02061,0.859992,-0.110472,0,0.867058
177,1.0266,3.00313,0.717493,0.874045,-0.113408,0,0.881371,0.88415,0.0147376,0,0.884273,1.04991,0.111417,1.02271,0.851399,-0.11047,0,0.858536
178,1.03196,3.0166,0.709428,0.869495,-0.113945,0,0.876929,0.89406,0.0134453,0,0.894161,1.0576,0.128578,1.02485,0.842569,-0.110417,0,0.849773
179,1.03754,3.03061,0.700992,0.864597,-0.114388,0,0.872131,0.90358,0.0121914,0,0.903662,1.06563,0.146488,1.02707,0.833316,-0.11025,0,0.840578
180,1.04343,3.04538,0.692008,0.859226,-0.114569,0,0.866831,0.9127,0.0109792,0,0.912766,1.07413,0.16546,1.02942,0.823463,-0.109801,0,0.830751
181,1.04967,3.06098,0.682433,0.853376,-0.114202,0,0.860984,0.9214,0.00981527,0,0.921452,1.08315,0.185604,1.0319,0.812995,-0.108798,0,0.820243
182,1.05615,3.07718,0.672446,0.847186,-0.112931,0,0.854679,0.92969,0.0087055,0,0.929731,1.09254,0.206569,1.03446,0.802145,-0.106927,0,0.809241
183,1.06258,3.09325,0.662512,0.840992,-0.110463,0,0.848216,0.93754,0.0076638,0,0.937571,1.10188,0.227409,1.03698,0.791459,-0.103956,0,0.798257
184,1.06856,3.10816,0.653314,0.835286,-0.106741,0,0.842079,0.94496,0.00669982,0,0.944984,1.11054,0.246748,1.03929,0.781696,-0.0998927,0,0.788053
185,1.07362,3.12082,0.645556,0.83055,-0.102092,0,0.836801,0.95194,0.00582362,0,0.951958,1.11788,0.263136,1.04123,0.773596,-0.0950909,0,0.779418
186,1.07747,3.13046,0.639716,0.827084,-0.0972639,0,0.832783,0.95847,0.00503916,0,0.958483,1.12345,0.275561,1.04267,0.767614,-0.0902703,0,0.772903
187,1.0801,3.13703,0.635733,0.824748,-0.0932697,0,0.830005,0.96454,0.00434188,0,0.96455,1.12725,0.284038,1.04365,0.763584,-0.0863528,0,0.768451
188,1.08193,3.14159,0.632902,0.822957,-0.0910839,0,0.827982,0.97015,0.00371828,0,0.970157,1.12991,0.289969,1.04435,0.760639,-0.0841867,0,0.765284
189,1.08373,3.14605,0.629934,0.820704,-0.0912534,0,0.825762,0.97528,0.00315319,0,0.975285,1.13258,0.295937,1.04507,0.757293,-0.0842027,0,0.761959
190,1.08649,3.15282,0.625331,0.816899,-0.0936527,0,0.82225,0.97995,0.00262863,0,0.979954,1.13667,0.305075,1.04619,0.751872,-0.0861977,0,0.756797
191,1.091,3.16396,0.617857,0.810659,-0.0975211,0,0.816504,0.98413,0.00213858,0,0.984132,1.14337,0.320022,1.048,0.743039,-0.0893865,0,0.748396
192,1.09769,3.18044,0.606801,0.801398,-0.101676,0,0.807823,0.98784,0.00167948,0,0.987841,1.15328,0.342133,1.05064,0.730078,-0.0926275,0,0.735931
193,1.10674,3.20287,0.592219,0.789244,-0.105088,0,0.79621,0.99105,0.00126062,0,0.991051,1.16659,0.371843,1.05407,0.713125,-0.094953,0,0.719419
194,1.11757,3.22936,0.57339,0.772697,-0.106796,0,0.780042,0.99378,0.000888558,0,0.99378,1.18286,0.408159,1.05841,0.691406,-0.0955611,0,0.697979
195,1.13201,3.26537,0.550922,0.753433,-0.106779,0,0.760962,0.99602,0.000573705,0,0.99602,1.20384,0.454999,1.06346,0.665573,-0.0943275,0,0.672224
196,1.15154,3.31379,0.519026,0.724187,-0.104134,0,0.731636,0.99776,0.0003245,0,0.99776,1.23255,0.519077,1.07034,0.628884,-0.0904301,0,0.635353
197,1.16521,3.3409,0.467217,0.662761,-0.0959735,0,0.669673,0.999,0.000145198,0,0.999,1.25938,0.57898,1.08082,0.568792,-0.0823661,0,0.574725
198,1.28925,3.68128,0.402188,0.63466,-0.0921525,0,0.641315,0.99975,3.63281e-05,0,0.99975,1.40871,0.9123,1.09266,0.492272,-0.0714778,0,0.497434
199,1.19387,3.36678,0.00927791,0,0.0139196,0,0.0139196,1,0,0,1,1.34668,0.773839,1.12799,0,0.0116592,0,0.0116592
