"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         128,      -4.521586403,      -2.143625154,               -32,      -2.042701253,      0.9506918611,      -8.051010455
          0,           0,         129,      -4.521158333,      -2.143485757,               -32,      -2.040826268,      0.9509652511,      -8.047462259
          0,           0,         130,      -4.521766444,      -2.133618173,               -32,      -2.036065643,      0.9502599978,      -8.044101846
          0,           0,         131,      -4.524107824,      -2.116997994,               -32,      -2.029627988,      0.9479194273,      -8.040948568
          0,           0,         132,      -4.528368792,      -2.097134116,               -32,      -2.022572627,      0.9436038756,      -8.037989125
          0,           0,         133,       -4.53480471,      -2.076903463,               -32,      -2.015867893,      0.9371278251,      -8.035196893
          0,           0,         134,      -4.543656064,      -2.058460277,               -32,       -2.01012162,      0.9284732643,      -8.032536012
          0,           0,         135,      -4.554424668,      -2.043122461,               -32,      -2.006011657,      0.9177785997,      -8.030011945
          0,           0,         136,      -4.566859608,      -2.031591694,               -32,      -2.003912964,      0.9053727272,      -8.027545537
          0,           0,         137,      -4.580716844,      -2.024426906,               -32,      -2.004190636,      0.8917889964,      -8.025131308
          0,           0,         138,      -4.594802204,       -2.02172817,               -32,      -2.007116926,      0.8777172267,      -8.022674531
          0,           0,         139,      -4.608638543,      -2.023826008,               -32,      -2.012727583,      0.8638443406,      -8.020182692
          0,           0,         140,      -4.621671964,      -2.030672815,               -32,      -2.021109777,      0.8509545364,      -8.017630675
          0,           0,         141,      -4.632567227,      -2.042344746,               -32,      -2.032144553,      0.8399345286,      -8.014998015
          0,           0,         142,        -4.6413074,      -2.058877291,               -32,      -2.045598732,      0.8310782946,      -8.012315857
          0,           0,         143,      -4.647407575,      -2.079815209,               -32,      -2.061120382,      0.8249472793,      -8.009516251
          0,           0,         144,      -4.650413877,      -2.105081059,               -32,      -2.078137955,      0.8216973006,      -8.006618839
          0,           0,         145,      -4.651221753,      -2.133890223,               -32,      -2.095885555,      0.8207101934,      -8.003668355
          0,           0,         146,      -4.650036213,      -2.164674249,               -32,      -2.113452181,      0.8217475979,      -8.000599025
          0,           0,         147,      -4.647287286,      -2.195699716,               -32,       -2.12975487,      0.8242430487,      -7.997442599
          0,           0,         148,      -4.644113592,      -2.223797983,               -32,      -2.143684046,      0.8272570263,      -7.994202841
          0,           0,         149,      -4.640924784,       -2.24512895,               -32,      -2.154328851,       0.830313188,      -7.990822246
          0,           0,         150,      -4.638240378,      -2.256623255,               -32,      -2.160948694,      0.8328184152,      -7.987372852
          0,           0,         151,       -4.63688253,      -2.256494661,               -32,      -2.163382383,      0.8341019028,      -7.983872011
          0,           0,         152,      -4.637018126,      -2.245685598,               -32,      -2.161986699,      0.8339098168,      -7.980246137
          0,           0,         153,      -4.638931819,      -2.227223409,               -32,       -2.15722749,      0.8319154757,      -7.976532117
          0,           0,         154,      -4.642994891,      -2.204701979,               -32,      -2.150216083,      0.8278864801,       -7.97277145
          0,           0,         155,      -4.649101319,      -2.181213746,               -32,      -2.141873875,      0.8218672676,      -7.968923452
          0,           0,         156,      -4.657058819,       -2.15901715,               -32,      -2.133090847,      0.8138926333,      -7.965029715
          0,           0,         157,      -4.666850455,      -2.139487652,               -32,       -2.12479322,      0.8041849466,      -7.961076777
          0,           0,         158,       -4.67794067,      -2.123373073,               -32,      -2.117603824,      0.7931955952,      -7.957034094
          0,           0,         159,      -4.689633108,      -2.111193534,               -32,      -2.111980094,      0.7814342779,       -7.95291377
          0,           0,         160,      -4.701491386,       -2.10308357,               -32,       -2.10836826,      0.7695135666,      -7.948687808
          0,           0,         161,      -4.712879008,      -2.099199188,               -32,      -2.107019261,      0.7581087521,      -7.944372275
          0,           0,         162,      -4.722779857,      -2.099507275,               -32,      -2.108154995,      0.7479799552,      -7.939978548
          0,           0,         163,       -4.73065546,      -2.104026725,               -32,      -2.111856816,      0.7397981148,      -7.935516665
          0,           0,         164,      -4.736543524,      -2.112835482,               -32,      -2.118158785,      0.7337563948,      -7.931007218
          0,           0,         165,       -4.73992336,      -2.125680429,               -32,      -2.126996215,      0.7300672503,      -7.926455864
          0,           0,         166,      -4.740976202,      -2.142551608,               -32,      -2.138169113,      0.7287270654,       -7.92189129
          0,           0,         167,      -4.740533672,      -2.163307537,               -32,       -2.15141946,      0.7290832131,      -7.917316691
          0,           0,         168,      -4.738800021,      -2.187382882,               -32,       -2.16626217,       0.730676908,      -7.912731377
          0,           0,         169,      -4.736438766,      -2.214233899,               -32,      -2.182077381,      0.7330149515,      -7.908164602
          0,           0,         170,      -4.734212145,      -2.242841174,               -32,      -2.198098702,       0.735352309,      -7.903608748
          0,           0,         171,      -4.732298976,       -2.27137345,               -32,      -2.213314441,      0.7373165481,      -7.899098715
          0,           0,         172,      -4.731213937,      -2.297803691,               -32,      -2.226692672,      0.7385902388,      -7.894635151
          0,           0,         173,      -4.731242693,      -2.319397596,               -32,      -2.237251648,      0.7387581436,      -7.890218202
          0,           0,         174,      -4.732345358,      -2.333473871,               -32,      -2.244220287,      0.7377575511,      -7.885860704
          0,           0,         175,      -4.734815924,      -2.338611682,               -32,      -2.247178669,      0.7355155025,      -7.881553438
          0,           0,         176,      -4.738564132,      -2.334755612,               -32,      -2.246322632,       0.731915224,      -7.877290959
          0,           0,         177,      -4.743444563,       -2.32354059,               -32,      -2.242229486,      0.7270697323,      -7.873072459
          0,           0,         178,      -4.749636282,      -2.307503067,               -32,      -2.235720977,      0.7210304902,      -7.868889754
          0,           0,         179,      -4.756840009,      -2.289234485,               -32,      -2.227959585,      0.7138654419,      -7.864730771
          0,           0,         180,      -4.764827551,      -2.270834958,               -32,      -2.219871418,      0.7057953466,      -7.860605205
          0,           0,         181,      -4.773692761,      -2.253829072,               -32,      -2.212367054,      0.6969834129,      -7.856500366
          0,           0,         182,      -4.782948166,      -2.239197843,               -32,      -2.206158428,      0.6876623536,      -7.852415111
          0,           0,         183,      -4.792335241,      -2.227541134,               -32,      -2.201745188,      0.6781345047,      -7.848357125
          0,           0,         184,      -4.801800765,       -2.21922765,               -32,       -2.19963197,      0.6685966508,      -7.844326338
          0,           0,         185,      -4.810862671,       -2.21439294,               -32,      -2.199972461,      0.6594958902,      -7.840314919
          0,           0,         186,      -4.819075981,      -2.213216654,               -32,        -2.2030441,      0.6511685216,      -7.836324787
          0,           0,         187,       -4.82648694,      -2.215698251,               -32,       -2.20888736,      0.6436980519,        -7.8323652
          0,           0,         188,      -4.832875729,      -2.221823954,               -32,      -2.217415851,       0.637482718,       -7.82844001
          0,           0,         189,      -4.837669738,      -2.231593899,               -32,      -2.228542403,      0.6327050971,      -7.824541066
          0,           0,         190,      -4.841281315,        -2.2448232,               -32,      -2.241967382,      0.6291942973,      -7.820675476
          0,           0,         191,      -4.843633423,      -2.261146643,               -32,      -2.257202562,      0.6270990428,      -7.816805322
          0,           0,         192,      -4.844493757,      -2.280177942,               -32,      -2.273705572,      0.6263428265,      -7.812957788
          0,           0,         193,      -4.844583564,      -2.300997187,               -32,       -2.29071485,      0.6264065561,      -7.809136726
          0,           0,         194,      -4.844007059,      -2.322356586,               -32,       -2.30718217,      0.6271794756,      -7.805308067
          0,           0,         195,      -4.842821152,      -2.342679069,               -32,      -2.322160322,      0.6283517226,      -7.801483634
          0,           0,         196,      -4.841907976,      -2.359830586,               -32,       -2.33462125,      0.6293059296,      -7.797648053
          0,           0,         197,      -4.841214788,      -2.371874784,               -32,      -2.343582878,      0.6299076925,      -7.793774978
          0,           0,         198,      -4.841212603,      -2.377122203,               -32,      -2.348725091,      0.6297410528,      -7.789891082
          0,           0,         199,        -4.8425003,      -2.375093711,               -32,       -2.34994812,      0.6283805904,      -7.785983105
          0,           0,         200,      -4.844903445,      -2.366559396,               -32,      -2.347561376,      0.6257326959,      -7.782021835
          0,           0,         201,       -4.84894836,      -2.352886878,               -32,       -2.34242767,      0.6214307089,      -7.778049304
          0,           0,         202,      -4.854839616,      -2.336315106,               -32,      -2.335445795,      0.6154630077,      -7.774029011
          0,           0,         203,      -4.862202176,      -2.318594163,               -32,      -2.327535663,      0.6078868361,      -7.769975021
          0,           0,         204,      -4.871267421,       -2.30130753,               -32,      -2.319611729,      0.5985964622,      -7.765881414
          0,           0,         205,      -4.882072046,      -2.285617845,               -32,      -2.312397657,      0.5878631808,      -7.761749689
          0,           0,         206,      -4.893661189,      -2.272305803,               -32,      -2.306469841,       0.576047385,      -7.757576947
          0,           0,         207,      -4.905947335,      -2.261775883,               -32,      -2.302281724,      0.5635265102,      -7.753360831
          0,           0,         208,       -4.91881284,      -2.254385667,               -32,      -2.300181648,      0.5508338069,      -7.749129416
          0,           0,         209,      -4.931031413,      -2.250416179,               -32,      -2.300306064,      0.5384943223,      -7.744842701
          0,           0,         210,      -4.941978684,      -2.249768991,               -32,      -2.302806173,      0.5272886987,      -7.740523389
          0,           0,         211,      -4.951507022,      -2.252645398,               -32,      -2.307762647,      0.5178798218,      -7.736175863
          0,           0,         212,       -4.95899614,      -2.258985688,               -32,      -2.315085022,      0.5104267703,      -7.731799476
          0,           0,         213,      -4.963778735,      -2.268605129,               -32,      -2.324565092,      0.5054182936,      -7.727409722
          0,           0,         214,      -4.966304019,      -2.281460942,               -32,      -2.335949706,      0.5028992899,      -7.723004442
          0,           0,         215,      -4.966964487,        -2.2971517,               -32,      -2.348928356,      0.5022966902,      -7.718590292
          0,           0,         216,      -4.965681993,      -2.315065017,               -32,      -2.362871954,      0.5033556448,      -7.714173781
          0,           0,         217,       -4.96349043,      -2.334699776,               -32,      -2.377117298,      0.5056095259,      -7.709777402
          0,           0,         218,      -4.961011909,      -2.354889711,               -32,      -2.390988722,      0.5081139917,      -7.705377696
          0,           0,         219,      -4.958429735,      -2.374247048,               -32,      -2.403549819,      0.5104895478,      -7.701001861
          0,           0,         220,      -4.956620695,      -2.391446884,               -32,      -2.413952606,      0.5123496795,      -7.696630532
          0,           0,         221,      -4.955858146,      -2.404762249,               -32,       -2.42165453,      0.5130751017,       -7.69227612
          0,           0,         222,      -4.956243677,      -2.412951258,               -32,      -2.426207005,      0.5125097325,      -7.687954917
          0,           0,         223,      -4.958281082,      -2.415529398,               -32,      -2.427430748,       0.510503198,      -7.683645447
          0,           0,         224,       -4.96189677,      -2.412579336,               -32,       -2.42579819,      0.5068260804,      -7.679364644
          0,           0,         225,      -4.967026128,      -2.405084793,               -32,      -2.421836508,      0.5015683731,      -7.675105289
          0,           0,         226,      -4.973844329,      -2.394504577,               -32,      -2.416131401,      0.4948029784,       -7.67086777
          0,           0,         227,      -4.981947974,      -2.382255894,               -32,      -2.409702427,      0.4866130183,      -7.666648877
          0,           0,         228,      -4.991141726,      -2.369661384,               -32,      -2.403287731,      0.4773083366,        -7.6624588
          0,           0,         229,      -5.001320531,      -2.357853539,               -32,      -2.397364596,      0.4672456516,      -7.658297552
          0,           0,         230,      -5.011535375,      -2.347624017,               -32,      -2.392624405,       0.456761323,      -7.654137399
          0,           0,         231,      -5.021842803,      -2.339380397,               -32,      -2.389589799,      0.4462520424,       -7.64998263
          0,           0,         232,        -5.0317616,      -2.333485596,               -32,      -2.388395761,      0.4364795476,      -7.645869637
