"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,         415,      -2.474641866,      -2.457492238,      -2.984290489
          0,           0,         416,       -2.47464041,      -2.457491912,      -2.984286444
          0,           0,         417,      -2.474640505,      -2.457492807,      -2.984280093
          0,           0,         418,      -2.474640881,      -2.457493249,      -2.984278911
          0,           0,         419,      -2.474646308,      -2.457494232,      -2.984283312
          0,           0,         420,      -2.474644573,      -2.457492924,      -2.984287508
          0,           0,         421,      -2.474640383,      -2.457492087,      -2.984275382
          0,           0,         422,        -2.4746414,      -2.457491965,      -2.984275739
          0,           0,         423,      -2.474642138,      -2.457491839,      -2.984278353
          0,           0,         424,      -2.474640472,      -2.457491974,      -2.984271543
          0,           0,         425,       -2.47464046,      -2.457491708,      -2.984272051
          0,           0,         426,      -2.474640409,      -2.457492438,      -2.984266487
          0,           0,         427,      -2.474639918,      -2.457491754,      -2.984268949
          0,           0,         428,      -2.474639926,      -2.457491682,      -2.984268418
          0,           0,         429,      -2.474641232,      -2.457492146,      -2.984270024
          0,           0,         430,      -2.474639658,      -2.457491997,      -2.984265489
          0,           0,         431,      -2.474639799,      -2.457491463,      -2.984268438
          0,           0,         432,      -2.474638047,      -2.457492136,      -2.984255676
          0,           0,         433,      -2.474638682,      -2.457492374,      -2.984256184
          0,           0,         434,      -2.474641357,       -2.45749265,      -2.984264163
          0,           0,         435,      -2.474638883,      -2.457492894,      -2.984253818
          0,           0,         436,       -2.47463907,      -2.457491812,      -2.984260154
          0,           0,         437,      -2.474641444,      -2.457491969,      -2.984266204
          0,           0,         438,      -2.474639659,      -2.457492278,      -2.984258671
          0,           0,         439,      -2.474639377,       -2.45749243,       -2.98425557
          0,           0,         440,      -2.474641966,      -2.457492205,      -2.984265152
          0,           0,         441,      -2.474639465,      -2.457491779,      -2.984259031
          0,           0,         442,      -2.474639428,      -2.457491696,      -2.984257955
          0,           0,         443,      -2.474641389,      -2.457492054,      -2.984261411
          0,           0,         444,      -2.474638931,      -2.457491199,      -2.984257529
          0,           0,         445,      -2.474637966,      -2.457491602,      -2.984248737
          0,           0,         446,      -2.474640877,      -2.457492118,      -2.984254399
          0,           0,         447,       -2.47463966,      -2.457490985,      -2.984258067
          0,           0,         448,      -2.474638648,      -2.457491368,      -2.984250742
          0,           0,         449,        -2.4746407,      -2.457491594,      -2.984255724
          0,           0,         450,      -2.474639545,      -2.457491443,      -2.984253072
          0,           0,         451,      -2.474641174,       -2.45749161,      -2.984256466
          0,           0,         452,      -2.474640005,      -2.457490187,      -2.984262252
          0,           0,         453,      -2.474638492,      -2.457491501,      -2.984246839
          0,           0,         454,      -2.474641164,      -2.457491674,       -2.98425401
          0,           0,         455,      -2.474639455,      -2.457491408,      -2.984250189
          0,           0,         456,      -2.474639547,      -2.457491316,      -2.984249919
          0,           0,         457,      -2.474637549,      -2.457491382,      -2.984240742
          0,           0,         458,      -2.474641752,      -2.457491714,      -2.984249385
          0,           0,         459,      -2.474636426,       -2.45749187,      -2.984225779
          0,           0,         460,       -2.47463678,      -2.457491553,      -2.984225309
          0,           0,         461,      -2.474636863,      -2.457491849,      -2.984221503
          0,           0,         462,      -2.474637482,      -2.457491554,      -2.984226101
          0,           0,         463,      -2.474638733,      -2.457490704,      -2.984236376
          0,           0,         464,      -2.474635237,      -2.457492291,      -2.984211084
          0,           0,         465,       -2.47464016,      -2.457492833,      -2.984224028
          0,           0,         466,      -2.474639151,      -2.457491583,      -2.984229691
          0,           0,         467,      -2.474637352,      -2.457490915,      -2.984226496
          0,           0,         468,      -2.474637176,      -2.457490658,      -2.984225962
          0,           0,         469,       -2.47463751,      -2.457490945,       -2.98422452
          0,           0,         470,       -2.47463711,      -2.457491069,      -2.984221915
          0,           0,         471,      -2.474637068,      -2.457491159,      -2.984220988
          0,           0,         472,      -2.474635867,       -2.45749077,      -2.984217739
          0,           0,         473,      -2.474637814,      -2.457490625,      -2.984225165
          0,           0,         474,      -2.474635103,      -2.457491346,      -2.984208681
          0,           0,         475,      -2.474638025,      -2.457491221,      -2.984220439
          0,           0,         476,      -2.474636592,      -2.457490194,      -2.984221369
          0,           0,         477,      -2.474636961,      -2.457490115,      -2.984222813
          0,           0,         478,      -2.474638423,      -2.457490284,      -2.984227112
          0,           0,         479,      -2.474638543,      -2.457490108,      -2.984229525
          0,           0,         480,      -2.474636776,      -2.457490625,      -2.984219492
          0,           0,         481,      -2.474634852,      -2.457491994,      -2.984200733
          0,           0,         482,      -2.474636115,      -2.457491063,      -2.984211361
          0,           0,         483,      -2.474637708,       -2.45749104,      -2.984217225
          0,           0,         484,      -2.474636757,      -2.457490076,       -2.98422079
          0,           0,         485,      -2.474636328,      -2.457489963,      -2.984219112
          0,           0,         486,      -2.474637743,      -2.457490932,      -2.984217575
          0,           0,         487,       -2.47463595,      -2.457491517,      -2.984206883
          0,           0,         488,      -2.474639107,      -2.457491177,       -2.98421938
          0,           0,         489,      -2.474637121,      -2.457491074,      -2.984213191
          0,           0,         490,      -2.474638389,      -2.457490053,      -2.984224219
          0,           0,         491,      -2.474636324,      -2.457490284,      -2.984214332
          0,           0,         492,      -2.474636521,      -2.457491123,      -2.984208859
          0,           0,         493,      -2.474637154,      -2.457490958,      -2.984212131
          0,           0,         494,      -2.474636038,      -2.457490311,      -2.984211476
          0,           0,         495,      -2.474636651,      -2.457490881,      -2.984209721
          0,           0,         496,       -2.47463723,      -2.457490753,      -2.984213177
          0,           0,         497,       -2.47463514,      -2.457490851,      -2.984203469
          0,           0,         498,      -2.474635005,      -2.457490948,      -2.984200903
          0,           0,         499,      -2.474636651,      -2.457490027,      -2.984212904
          0,           0,         500,      -2.474637341,      -2.457490209,      -2.984214736
          0,           0,         501,      -2.474636733,      -2.457490848,      -2.984209205
          0,           0,         502,       -2.47463521,      -2.457491098,       -2.98420073
          0,           0,         503,      -2.474636036,      -2.457490558,      -2.984206741
          0,           0,         504,      -2.474637723,      -2.457490373,      -2.984213811
          0,           0,         505,      -2.474639503,       -2.45749141,      -2.984212594
          0,           0,         506,      -2.474637391,      -2.457490447,      -2.984211915
          0,           0,         507,      -2.474634538,       -2.45749141,      -2.984191419
          0,           0,         508,      -2.474636897,      -2.457491309,      -2.984199736
          0,           0,         509,      -2.474635368,      -2.457490158,      -2.984200544
          0,           0,         510,      -2.474635743,      -2.457489731,      -2.984203861
          0,           0,         511,      -2.474635953,      -2.457490129,      -2.984201756
          0,           0,         512,      -2.474638653,       -2.45749083,      -2.984205649
          0,           0,         513,      -2.474634852,      -2.457490484,      -2.984192517
          0,           0,         514,      -2.474635843,      -2.457489749,      -2.984198534
          0,           0,         515,       -2.47463395,      -2.457490712,      -2.984182923
          0,           0,         516,      -2.474634699,      -2.457490403,      -2.984187536
          0,           0,         517,      -2.474636064,      -2.457490267,      -2.984193137
          0,           0,         518,      -2.474634676,      -2.457490368,      -2.984187405
          0,           0,         519,      -2.474635776,      -2.457490108,      -2.984193296
          0,           0,         520,      -2.474633907,      -2.457490487,      -2.984182524
          0,           0,         521,      -2.474634123,       -2.45749094,      -2.984179947
          0,           0,         522,      -2.474634681,      -2.457490996,      -2.984181592
          0,           0,         523,       -2.47463447,      -2.457489512,      -2.984190498
          0,           0,         524,      -2.474634581,      -2.457490114,      -2.984186501
          0,           0,         525,      -2.474634107,      -2.457491379,      -2.984176645
          0,           0,         526,      -2.474636222,      -2.457490414,       -2.98419217
          0,           0,         527,      -2.474636355,      -2.457489771,      -2.984197661
          0,           0,         528,      -2.474635229,      -2.457490392,      -2.984189927
          0,           0,         529,      -2.474633693,      -2.457490743,      -2.984180156
          0,           0,         530,      -2.474635713,      -2.457489871,      -2.984192806
          0,           0,         531,      -2.474634835,      -2.457489596,      -2.984191133
          0,           0,         532,      -2.474635435,      -2.457489995,      -2.984191132
          0,           0,         533,      -2.474637488,      -2.457490804,      -2.984192559
          0,           0,         534,      -2.474637092,      -2.457490206,      -2.984195975
          0,           0,         535,      -2.474636866,      -2.457489552,      -2.984199673
          0,           0,         536,      -2.474634692,      -2.457489043,      -2.984193774
          0,           0,         537,      -2.474633861,      -2.457490563,      -2.984178734
          0,           0,         538,      -2.474636441,      -2.457490648,      -2.984187566
          0,           0,         539,      -2.474637114,      -2.457489839,       -2.98419602
          0,           0,         540,      -2.474633333,      -2.457490918,      -2.984173105
          0,           0,         541,      -2.474634765,      -2.457490473,      -2.984180751
          0,           0,         542,      -2.474634752,      -2.457489461,      -2.984186323
          0,           0,         543,      -2.474635616,      -2.457489965,      -2.984186477
          0,           0,         544,      -2.474635817,      -2.457489793,      -2.984189214
          0,           0,         545,      -2.474635428,       -2.45748935,      -2.984190783
          0,           0,         546,      -2.474633506,       -2.45749015,      -2.984176699
          0,           0,         547,       -2.47463467,       -2.45748992,      -2.984182502
          0,           0,         548,      -2.474634187,      -2.457489601,      -2.984182027
          0,           0,         549,      -2.474633892,      -2.457490494,      -2.984174884
          0,           0,         550,      -2.474634631,      -2.457490195,      -2.984180218
          0,           0,         551,      -2.474634861,      -2.457490579,      -2.984178598
          0,           0,         552,      -2.474636352,      -2.457490167,      -2.984187814
          0,           0,         553,       -2.47463467,       -2.45748974,      -2.984184477
          0,           0,         554,      -2.474634772,      -2.457490502,      -2.984179303
          0,           0,         555,      -2.474634701,      -2.457489713,      -2.984183759
          0,           0,         556,      -2.474634258,      -2.457489816,      -2.984180644
          0,           0,         557,      -2.474634573,      -2.457489669,      -2.984182873
          0,           0,         558,      -2.474633811,      -2.457490131,      -2.984176344
          0,           0,         559,      -2.474634162,      -2.457489384,      -2.984182389
          0,           0,         560,      -2.474635606,      -2.457489443,      -2.984187291
          0,           0,         561,      -2.474634008,      -2.457489364,      -2.984181632
          0,           0,         562,      -2.474634813,      -2.457489522,      -2.984183452
          0,           0,         563,      -2.474633875,      -2.457489742,      -2.984177594
          0,           0,         564,      -2.474633793,       -2.45748914,      -2.984180765
          0,           0,         565,      -2.474633084,      -2.457489708,      -2.984173034
          0,           0,         566,      -2.474635148,        -2.4574899,       -2.98418051
          0,           0,         567,      -2.474634087,      -2.457489807,      -2.984177295
          0,           0,         568,       -2.47463301,      -2.457490763,      -2.984166004
          0,           0,         569,       -2.47463387,      -2.457490664,      -2.984170265
          0,           0,         570,       -2.47463467,      -2.457489759,      -2.984179507
          0,           0,         571,      -2.474638643,      -2.457490158,      -2.984186977
          0,           0,         572,      -2.474632054,      -2.457490647,      -2.984154726
          0,           0,         573,      -2.474634582,      -2.457490143,      -2.984164383
          0,           0,         574,       -2.47463343,      -2.457489269,      -2.984163231
          0,           0,         575,      -2.474633001,      -2.457489847,      -2.984157014
          0,           0,         576,      -2.474633967,      -2.457489626,      -2.984161854
          0,           0,         577,      -2.474633351,      -2.457489694,       -2.98415903
          0,           0,         578,      -2.474632387,      -2.457490131,      -2.984151501
          0,           0,         579,      -2.474632366,      -2.457489948,      -2.984151933
          0,           0,         580,      -2.474633922,      -2.457488857,      -2.984165166
          0,           0,         581,      -2.474633097,      -2.457488785,      -2.984162763
          0,           0,         582,        -2.4746337,      -2.457489193,      -2.984162529
          0,           0,         583,      -2.474633133,      -2.457489507,      -2.984158444
          0,           0,         584,      -2.474633863,      -2.457489655,      -2.984160261
          0,           0,         585,      -2.474633564,      -2.457489821,      -2.984158301
          0,           0,         586,      -2.474633491,      -2.457489405,      -2.984160728
          0,           0,         587,      -2.474631139,       -2.45749027,      -2.984143398
          0,           0,         588,      -2.474632557,      -2.457490337,      -2.984148718
          0,           0,         589,      -2.474634344,      -2.457489404,      -2.984161872
          0,           0,         590,       -2.47463353,      -2.457489639,      -2.984158292
          0,           0,         591,      -2.474635987,      -2.457489909,      -2.984164974
          0,           0,         592,      -2.474633424,      -2.457489389,      -2.984158741
          0,           0,         593,      -2.474631961,      -2.457489698,      -2.984148585
          0,           0,         594,      -2.474631837,      -2.457490091,       -2.98414365
          0,           0,         595,      -2.474633641,       -2.45748918,      -2.984156725
          0,           0,         596,      -2.474632141,      -2.457489804,      -2.984146661
          0,           0,         597,       -2.47463383,       -2.45748982,      -2.984153704
          0,           0,         598,      -2.474632175,      -2.457489301,      -2.984150066
          0,           0,         599,      -2.474631993,      -2.457489471,       -2.98414704
          0,           0,         600,      -2.474633277,      -2.457489382,      -2.984152603
          0,           0,         601,      -2.474633667,      -2.457488568,      -2.984160133
          0,           0,         602,      -2.474633447,       -2.45748921,       -2.98415545
          0,           0,         603,      -2.474632854,      -2.457489232,      -2.984152931
          0,           0,         604,      -2.474634179,      -2.457489831,      -2.984153407
          0,           0,         605,        -2.4746336,      -2.457488993,      -2.984156924
          0,           0,         606,      -2.474631909,      -2.457489018,       -2.98414896
          0,           0,         607,      -2.474632724,      -2.457489447,      -2.984148561
          0,           0,         608,      -2.474634038,      -2.457488943,        -2.9841569
          0,           0,         609,      -2.474633155,      -2.457489034,      -2.984153459
          0,           0,         610,      -2.474633291,      -2.457489574,      -2.984150345
          0,           0,         611,      -2.474631906,       -2.45748937,      -2.984145208
          0,           0,         612,      -2.474631084,      -2.457489785,      -2.984137473
          0,           0,         613,      -2.474630823,       -2.45749014,      -2.984132798
          0,           0,         614,      -2.474631364,       -2.45748917,      -2.984141351
          0,           0,         615,      -2.474631468,      -2.457488997,      -2.984142569
          0,           0,         616,      -2.474632059,      -2.457489147,      -2.984144621
          0,           0,         617,      -2.474632231,       -2.45748904,       -2.98414663
          0,           0,         618,      -2.474632307,      -2.457488768,      -2.984149075
          0,           0,         619,      -2.474633375,      -2.457488772,      -2.984153516
          0,           0,         620,      -2.474631861,      -2.457489116,       -2.98414515
          0,           0,         621,      -2.474630875,      -2.457490698,      -2.984129587
          0,           0,         622,      -2.474632339,      -2.457489478,       -2.98414434
          0,           0,         623,      -2.474631429,       -2.45748899,      -2.984143055
          0,           0,         624,      -2.474630745,      -2.457489606,      -2.984135632
          0,           0,         625,       -2.47463244,      -2.457489661,      -2.984142734
          0,           0,         626,       -2.47463318,      -2.457489292,      -2.984148831
          0,           0,         627,      -2.474631563,      -2.457489148,      -2.984143314
          0,           0,         628,      -2.474634123,      -2.457488958,      -2.984153888
          0,           0,         629,      -2.474632564,      -2.457488825,      -2.984148871
          0,           0,         630,      -2.474630615,      -2.457489916,        -2.9841319
          0,           0,         631,      -2.474630069,      -2.457490635,      -2.984123069
          0,           0,         632,       -2.47463182,      -2.457489819,       -2.98413626
          0,           0,         633,      -2.474632152,      -2.457489156,      -2.984142483
          0,           0,         634,      -2.474633026,      -2.457489395,      -2.984145561
          0,           0,         635,      -2.474631792,      -2.457489977,      -2.984136962
          0,           0,         636,      -2.474630637,      -2.457490469,      -2.984127725
          0,           0,         637,      -2.474630423,      -2.457490953,      -2.984122458
          0,           0,         638,      -2.474631553,      -2.457490158,      -2.984132843
          0,           0,         639,      -2.474633579,      -2.457488425,      -2.984153022
          0,           0,         640,      -2.474632583,      -2.457488648,      -2.984149035
          0,           0,         641,      -2.474632066,      -2.457489509,      -2.984141587
          0,           0,         642,      -2.474631142,      -2.457490597,      -2.984129795
          0,           0,         643,      -2.474632461,      -2.457490055,      -2.984139249
          0,           0,         644,      -2.474633755,      -2.457489312,      -2.984149561
          0,           0,         645,      -2.474632338,      -2.457489767,      -2.984141681
          0,           0,         646,      -2.474632915,      -2.457489094,      -2.984148566
          0,           0,         647,      -2.474633261,      -2.457488718,      -2.984152117
          0,           0,         648,      -2.474632374,      -2.457489222,      -2.984145458
          0,           0,         649,      -2.474634331,      -2.457489263,      -2.984152284
          0,           0,         650,       -2.47463193,       -2.45748872,        -2.9841458
          0,           0,         651,      -2.474631806,      -2.457489327,      -2.984139618
          0,           0,         652,      -2.474634213,      -2.457488559,      -2.984153414
          0,           0,         653,      -2.474632201,      -2.457488463,      -2.984146472
          0,           0,         654,      -2.474630641,      -2.457490106,      -2.984127995
          0,           0,         655,      -2.474634099,      -2.457490019,      -2.984141543
          0,           0,         656,      -2.474632342,      -2.457488862,      -2.984142397
          0,           0,         657,      -2.474632433,      -2.457488718,      -2.984143409
          0,           0,         658,      -2.474633006,      -2.457488746,      -2.984145065
          0,           0,         659,      -2.474632074,      -2.457488801,      -2.984141108
          0,           0,         660,      -2.474631589,       -2.45748884,      -2.984138181
          0,           0,         661,      -2.474631789,      -2.457489095,      -2.984136632
          0,           0,         662,      -2.474632497,      -2.457489027,      -2.984140125
          0,           0,         663,      -2.474631539,      -2.457489107,      -2.984135714
          0,           0,         664,       -2.47463196,      -2.457488688,       -2.98414014
          0,           0,         665,      -2.474634113,       -2.45748915,      -2.984144103
          0,           0,         666,      -2.474631438,      -2.457488712,      -2.984136085
          0,           0,         667,       -2.47463159,       -2.45748905,      -2.984132609
          0,           0,         668,      -2.474630924,      -2.457489484,      -2.984125854
          0,           0,         669,      -2.474631324,      -2.457489774,      -2.984125243
          0,           0,         670,      -2.474632457,      -2.457489301,       -2.98413319
          0,           0,         671,      -2.474630928,      -2.457489116,      -2.984127905
          0,           0,         672,       -2.47463129,       -2.45748931,      -2.984127892
          0,           0,         673,      -2.474631229,      -2.457489242,      -2.984127659
          0,           0,         674,      -2.474630431,      -2.457489931,      -2.984119347
          0,           0,         675,       -2.47463304,      -2.457489191,      -2.984135183
          0,           0,         676,      -2.474631024,      -2.457489839,      -2.984122676
          0,           0,         677,      -2.474632167,      -2.457489601,       -2.98412957
          0,           0,         678,      -2.474630268,      -2.457489791,       -2.98411894
          0,           0,         679,      -2.474630677,      -2.457489196,      -2.984124274
          0,           0,         680,      -2.474631767,      -2.457488781,      -2.984130938
          0,           0,         681,      -2.474631002,      -2.457489222,      -2.984125242
          0,           0,         682,      -2.474630972,      -2.457489966,      -2.984120262
          0,           0,         683,      -2.474633133,      -2.457489383,      -2.984132932
          0,           0,         684,      -2.474631819,      -2.457489338,      -2.984128588
          0,           0,         685,      -2.474633729,      -2.457489537,      -2.984134334
          0,           0,         686,      -2.474630034,      -2.457489546,      -2.984117323
          0,           0,         687,      -2.474631183,      -2.457489409,      -2.984121691
          0,           0,         688,      -2.474630282,      -2.457488826,      -2.984119988
          0,           0,         689,      -2.474633238,      -2.457488807,       -2.98413064
          0,           0,         690,      -2.474631802,      -2.457488488,      -2.984127573
          0,           0,         691,      -2.474632387,       -2.45748837,      -2.984130289
          0,           0,         692,      -2.474631336,      -2.457488678,      -2.984123859
          0,           0,         693,      -2.474629413,      -2.457489286,      -2.984110117
          0,           0,         694,      -2.474629684,      -2.457490031,      -2.984105136
          0,           0,         695,      -2.474629224,      -2.457489565,      -2.984105324
          0,           0,         696,      -2.474628813,      -2.457491136,      -2.984092338
          0,           0,         697,      -2.474632815,      -2.457489797,      -2.984120585
          0,           0,         698,      -2.474634004,      -2.457489061,      -2.984130979
          0,           0,         699,      -2.474633862,      -2.457488601,      -2.984136296
          0,           0,         700,      -2.474631693,      -2.457489344,      -2.984123313
          0,           0,         701,      -2.474632296,      -2.457488924,      -2.984127801
          0,           0,         702,      -2.474632269,      -2.457488957,      -2.984127021
          0,           0,         703,      -2.474631038,      -2.457488995,      -2.984121529
          0,           0,         704,      -2.474630867,      -2.457489004,      -2.984120055
          0,           0,         705,      -2.474631212,      -2.457489069,      -2.984120557
          0,           0,         706,      -2.474631506,      -2.457488401,      -2.984126378
          0,           0,         707,      -2.474632777,      -2.457488836,       -2.98412794
          0,           0,         708,      -2.474630522,      -2.457488933,      -2.984118013
          0,           0,         709,      -2.474632238,      -2.457488507,      -2.984126707
          0,           0,         710,      -2.474630319,      -2.457489544,      -2.984111137
          0,           0,         711,      -2.474631803,      -2.457489311,      -2.984119049
          0,           0,         712,      -2.474630688,      -2.457488832,      -2.984117048
          0,           0,         713,      -2.474629958,      -2.457489478,      -2.984109149
          0,           0,         714,      -2.474629825,      -2.457489734,      -2.984106123
          0,           0,         715,      -2.474630108,      -2.457488982,      -2.984112116
          0,           0,         716,      -2.474629982,      -2.457488401,      -2.984114928
          0,           0,         717,      -2.474629526,       -2.45748896,      -2.984108799
          0,           0,         718,       -2.47462927,      -2.457490183,      -2.984099559
          0,           0,         719,      -2.474628825,      -2.457489821,      -2.984099689
          0,           0,         720,      -2.474631525,      -2.457488882,      -2.984117798
          0,           0,         721,       -2.47463174,      -2.457488176,      -2.984124449
          0,           0,         722,      -2.474633744,      -2.457489409,      -2.984122539
          0,           0,         723,       -2.47462859,      -2.457491083,      -2.984087272
          0,           0,         724,      -2.474628835,      -2.457490022,      -2.984093249
          0,           0,         725,      -2.474631751,      -2.457488697,      -2.984111115
          0,           0,         726,      -2.474628608,      -2.457490321,      -2.984086534
          0,           0,         727,      -2.474630409,       -2.45748984,      -2.984098715
          0,           0,         728,      -2.474629795,      -2.457489254,      -2.984099087
          0,           0,         729,      -2.474628958,      -2.457489882,      -2.984091104
          0,           0,         730,      -2.474629422,      -2.457489868,      -2.984093177
          0,           0,         731,      -2.474630601,      -2.457489148,      -2.984103303
          0,           0,         732,      -2.474631907,       -2.45748885,      -2.984110857
          0,           0,         733,      -2.474630958,      -2.457488776,      -2.984108796
          0,           0,         734,      -2.474629127,      -2.457489156,      -2.984097353
          0,           0,         735,      -2.474629075,      -2.457489438,      -2.984094005
          0,           0,         736,      -2.474628681,      -2.457489407,      -2.984091238
          0,           0,         737,      -2.474629138,      -2.457489005,      -2.984095811
          0,           0,         738,      -2.474630257,      -2.457489043,      -2.984100394
          0,           0,         739,      -2.474631835,      -2.457488437,      -2.984111741
          0,           0,         740,      -2.474629422,      -2.457488708,       -2.98410023
          0,           0,         741,      -2.474628773,      -2.457489805,      -2.984089065
          0,           0,         742,      -2.474629976,      -2.457488926,       -2.98409982
          0,           0,         743,      -2.474629713,      -2.457488747,       -2.98409967
          0,           0,         744,      -2.474630976,      -2.457488181,      -2.984109436
          0,           0,         745,      -2.474628955,      -2.457488824,      -2.984096464
          0,           0,         746,      -2.474628454,      -2.457490286,      -2.984083826
          0,           0,         747,      -2.474629145,       -2.45748936,      -2.984093114
          0,           0,         748,      -2.474628405,      -2.457489745,      -2.984086246
          0,           0,         749,      -2.474627878,      -2.457491133,      -2.984074779
          0,           0,         750,      -2.474630759,      -2.457489625,      -2.984099578
          0,           0,         751,      -2.474629468,      -2.457488939,      -2.984098953
          0,           0,         752,      -2.474630442,      -2.457488802,      -2.984105153
          0,           0,         753,      -2.474631601,      -2.457488598,      -2.984111196
          0,           0,         754,      -2.474629876,       -2.45748849,      -2.984105207
          0,           0,         755,      -2.474630157,      -2.457488929,      -2.984102797
          0,           0,         756,      -2.474629667,       -2.45748958,       -2.98409571
          0,           0,         757,      -2.474629981,        -2.4574894,      -2.984098508
          0,           0,         758,      -2.474629506,      -2.457489289,       -2.98409665
          0,           0,         759,      -2.474629094,      -2.457489278,       -2.98409467
          0,           0,         760,      -2.474630712,      -2.457489156,      -2.984102131
          0,           0,         761,      -2.474631092,      -2.457488436,      -2.984109176
          0,           0,         762,      -2.474628995,      -2.457489598,      -2.984092379
          0,           0,         763,      -2.474630079,      -2.457489392,      -2.984098674
          0,           0,         764,       -2.47462872,      -2.457489504,      -2.984090594
          0,           0,         765,      -2.474631182,      -2.457489818,      -2.984098817
          0,           0,         766,       -2.47462987,      -2.457489012,      -2.984098713
          0,           0,         767,      -2.474629524,      -2.457488989,      -2.984097109
          0,           0,         768,      -2.474628693,      -2.457489805,      -2.984087051
          0,           0,         769,      -2.474630248,      -2.457489191,       -2.98409829
          0,           0,         770,      -2.474629901,        -2.4574891,      -2.984097421
          0,           0,         771,       -2.47463124,      -2.457488922,       -2.98410455
          0,           0,         772,      -2.474630502,      -2.457488312,      -2.984106256
          0,           0,         773,       -2.47463253,      -2.457489701,      -2.984102058
          0,           0,         774,      -2.474630737,      -2.457488645,      -2.984101835
          0,           0,         775,      -2.474628948,       -2.45748918,      -2.984088846
          0,           0,         776,      -2.474629136,       -2.45748843,      -2.984093225
          0,           0,         777,      -2.474629591,      -2.457488283,      -2.984094949
          0,           0,         778,      -2.474628586,      -2.457489032,      -2.984085422
          0,           0,         779,      -2.474627719,      -2.457489565,      -2.984077148
          0,           0,         780,      -2.474628082,        -2.4574896,      -2.984078092
          0,           0,         781,      -2.474628968,      -2.457488675,      -2.984088354
          0,           0,         782,      -2.474627769,      -2.457489344,       -2.98407827
          0,           0,         783,      -2.474630648,      -2.457488689,      -2.984096239
          0,           0,         784,      -2.474628825,      -2.457488593,      -2.984089136
          0,           0,         785,      -2.474628575,      -2.457489244,      -2.984083812
          0,           0,         786,      -2.474628656,      -2.457489205,      -2.984083874
          0,           0,         787,      -2.474629982,      -2.457488761,      -2.984092772
          0,           0,         788,      -2.474628025,      -2.457489119,      -2.984081299
          0,           0,         789,      -2.474630088,      -2.457489007,      -2.984091414
          0,           0,         790,      -2.474628738,      -2.457489308,       -2.98408312
          0,           0,         791,      -2.474628262,      -2.457489016,      -2.984082692
          0,           0,         792,      -2.474629091,      -2.457488563,       -2.98408858
          0,           0,         793,      -2.474627981,      -2.457489802,      -2.984074913
          0,           0,         794,      -2.474628947,      -2.457489571,      -2.984081877
          0,           0,         795,      -2.474630579,      -2.457488847,      -2.984093545
          0,           0,         796,      -2.474628157,      -2.457490412,      -2.984072756
          0,           0,         797,      -2.474629739,      -2.457489666,      -2.984085938
          0,           0,         798,      -2.474630866,      -2.457488314,      -2.984099184
          0,           0,         799,      -2.474629486,      -2.457488377,      -2.984094231
          0,           0,         800,      -2.474628376,       -2.45749016,      -2.984076895
          0,           0,         801,      -2.474628224,      -2.457490192,      -2.984075635
          0,           0,         802,      -2.474628837,       -2.45748927,      -2.984084003
          0,           0,         803,      -2.474630623,      -2.457488597,      -2.984096083
          0,           0,         804,      -2.474628981,      -2.457489255,      -2.984085481
          0,           0,         805,      -2.474630719,      -2.457489297,      -2.984092622
          0,           0,         806,      -2.474629228,      -2.457489278,      -2.984086064
          0,           0,         807,      -2.474628285,      -2.457488976,      -2.984083062
          0,           0,         808,      -2.474630527,       -2.45748906,      -2.984090597
          0,           0,         809,      -2.474628531,      -2.457490125,      -2.984074576
          0,           0,         810,      -2.474629274,      -2.457490039,      -2.984078818
          0,           0,         811,      -2.474628888,      -2.457489171,      -2.984082099
          0,           0,         812,       -2.47462872,      -2.457488963,      -2.984082711
          0,           0,         813,      -2.474629774,      -2.457489137,      -2.984085854
          0,           0,         814,       -2.47462851,      -2.457489051,      -2.984080806
          0,           0,         815,      -2.474627331,       -2.45749076,      -2.984062874
          0,           0,         816,      -2.474628653,      -2.457489552,      -2.984077899
          0,           0,         817,      -2.474628447,      -2.457489341,       -2.98407771
          0,           0,         818,      -2.474629172,      -2.457489826,      -2.984078533
          0,           0,         819,      -2.474627671,      -2.457490418,      -2.984067499
          0,           0,         820,      -2.474630196,      -2.457489677,      -2.984084461
          0,           0,         821,      -2.474628154,      -2.457489912,      -2.984073279
          0,           0,         822,      -2.474630268,      -2.457489629,      -2.984085266
          0,           0,         823,      -2.474629597,      -2.457488197,      -2.984092008
          0,           0,         824,      -2.474629301,       -2.45748816,      -2.984091174
          0,           0,         825,      -2.474629102,      -2.457488994,      -2.984084417
          0,           0,         826,      -2.474628381,      -2.457488691,      -2.984082883
          0,           0,         827,      -2.474628575,      -2.457489463,      -2.984077776
          0,           0,         828,      -2.474628184,      -2.457490282,      -2.984070353
          0,           0,         829,      -2.474627604,      -2.457490475,      -2.984066143
          0,           0,         830,      -2.474627813,      -2.457489695,      -2.984071974
          0,           0,         831,      -2.474630407,      -2.457488341,      -2.984092062
          0,           0,         832,      -2.474628149,      -2.457488887,      -2.984079085
          0,           0,         833,      -2.474628867,      -2.457488656,      -2.984084274
          0,           0,         834,       -2.47462944,      -2.457489028,       -2.98408334
          0,           0,         835,      -2.474630331,      -2.457489072,      -2.984087449
          0,           0,         836,      -2.474628668,      -2.457489586,      -2.984076928
