"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,         183,      -9.184934657,      -8.833705736,      -9.523462444,      -9.649320937
          0,           0,         184,      -9.220338624,      -8.870339458,      -9.553403645,       -9.68733732
          0,           0,         185,      -9.257274633,      -8.909045691,      -9.584367552,      -9.727247442
          0,           0,         186,      -9.295695694,      -8.949901713,      -9.616326194,      -9.769081376
          0,           0,         187,      -9.335512353,      -8.992966148,      -9.649208805,      -9.812818563
          0,           0,         188,        -9.3765745,      -9.038263737,      -9.682893141,      -9.858360115
          0,           0,         189,      -9.418647451,      -9.085760807,       -9.71719776,      -9.905489878
          0,           0,         190,        -9.4613835,      -9.135327301,      -9.751876914,      -9.953822681
          0,           0,         191,      -9.504293587,      -9.186680737,      -9.786620323,      -10.00274104
          0,           0,         192,      -9.546728418,      -9.239308278,      -9.821060518,      -10.05132865
          0,           0,         193,      -9.587882764,      -9.292367821,      -9.854789002,      -10.09832368
          0,           0,         194,      -9.626838665,      -9.344583426,      -9.887377092,      -10.14213829
          0,           0,         195,      -9.662658582,      -9.394181958,      -9.918399217,      -10.18100691
          0,           0,         196,      -9.694522393,      -9.438963881,       -9.94747624,      -10.21330417
          0,           0,         197,      -9.721872474,      -9.476618115,      -9.974348786,      -10.23797407
          0,           0,         198,      -9.744506782,       -9.50529034,      -9.998944759,      -10.25486692
          0,           0,         199,      -9.762572051,      -9.524183573,      -10.02138486,      -10.26476041
          0,           0,         200,      -9.776468722,      -9.533827694,      -10.04189469,      -10.26905347
          0,           0,         201,      -9.786741744,       -9.53584837,      -10.06067383,      -10.26936107
          0,           0,         202,      -9.794019499,      -9.532420981,      -10.07783366,      -10.26721769
          0,           0,         203,      -9.798996796,      -9.525734861,      -10.09343679,      -10.26392773
          0,           0,         204,        -9.8024191,      -9.517661926,      -10.10756983,      -10.26052228
          0,           0,         205,      -9.805037488,      -9.509634119,      -10.12039316,      -10.25776926
          0,           0,         206,      -9.807545143,      -9.502653532,      -10.13215557,      -10.25620325
          0,           0,         207,      -9.810526023,      -9.497365656,      -10.14317689,      -10.25616995
          0,           0,         208,       -9.81443263,      -9.494149729,      -10.15380827,      -10.25787816
          0,           0,         209,      -9.819590267,      -9.493200746,      -10.16438859,      -10.26144571
          0,           0,         210,      -9.826216019,      -9.494593317,      -10.17521602,      -10.26693223
          0,           0,         211,      -9.834441944,      -9.498327017,      -10.18654032,      -10.27436049
          0,           0,         212,      -9.844336855,      -9.504356953,      -10.19856701,      -10.28372995
          0,           0,         213,      -9.855924909,      -9.512613884,      -10.21146314,      -10.29502537
          0,           0,         214,        -9.8692009,      -9.523017514,      -10.22536075,       -10.3082222
          0,           0,         215,      -9.884142606,      -9.535485432,      -10.24035926,      -10.32328994
          0,           0,         216,      -9.900720539,      -9.549939319,      -10.25652875,      -10.34019444
          0,           0,         217,      -9.918905297,      -9.566309338,      -10.27391429,       -10.3588999
          0,           0,         218,      -9.938672617,      -9.584537224,      -10.29254105,      -10.37937117
          0,           0,         219,      -9.960006301,      -9.604578378,      -10.31241929,      -10.40157656
          0,           0,         220,      -9.982899302,      -9.626403184,      -10.33354899,      -10.42549132
          0,           0,         221,      -10.00735346,      -9.649997769,      -10.35592381,       -10.4511014
          0,           0,         222,      -10.03337839,      -9.675364348,      -10.37953421,      -10.47840686
          0,           0,         223,      -10.06098996,      -9.702521242,       -10.4043699,      -10.50742431
          0,           0,         224,      -10.09020852,      -9.731502547,      -10.43042137,      -10.53818761
          0,           0,         225,       -10.1210569,      -9.762357367,      -10.45768082,       -10.5707469
          0,           0,         226,      -10.15355787,      -9.795148482,      -10.48614217,      -10.60516588
          0,           0,         227,      -10.18773067,      -9.829950289,      -10.51580007,       -10.6415177
          0,           0,         228,      -10.22358612,      -9.866845807,      -10.54664766,      -10.67987923
          0,           0,         229,      -10.26111989,       -9.90592241,      -10.57867255,       -10.7203234
          0,           0,         230,      -10.30030327,      -9.947265657,      -10.61185092,       -10.7629082
          0,           0,         231,      -10.34107053,      -9.990950001,      -10.64613941,      -10.80766036
          0,           0,         232,      -10.38330167,      -10.03702437,      -10.68146437,      -10.85455021
          0,           0,         233,      -10.42679891,      -10.08548933,      -10.71770781,      -10.90345309
          0,           0,         234,      -10.47125659,      -10.13626134,      -10.75468964,      -10.95409307
          0,           0,         235,      -10.51622659,      -10.18911843,      -10.79214635,      -11.00596723
          0,           0,         236,      -10.56108729,      -10.24362143,      -10.82970997,      -11.05825515
          0,           0,         237,      -10.60502848,      -10.29900649,      -10.86689882,      -11.10972781
          0,           0,         238,      -10.64706615,      -10.35405516,      -10.90313787,      -11.15869492
          0,           0,         239,      -10.68610453,      -10.40698327,      -10.93781115,      -11.20307739
          0,           0,         240,      -10.72106527,       -10.4554551,      -10.97032533,      -11.24071109
          0,           0,         241,      -10.75108896,      -10.49688851,      -11.00017233,      -11.26989736
          0,           0,         242,      -10.77576815,      -10.52913848,      -11.02699691,      -11.29000792
          0,           0,         243,      -10.79530599,      -10.55131274,      -11.05068672,      -11.30178171
          0,           0,         244,      -10.81046531,      -10.56413429,       -11.0714816,      -11.30706319
          0,           0,         245,      -10.82226786,      -10.56950254,       -11.0899853,      -11.30809514
          0,           0,         246,      -10.83162861,      -10.56965492,      -11.10690937,      -11.30682357
